data_type,collector,purpose,text
UNSPECIFIED_DATA,business partner,advertising,"We may share your information with our business partners to offer you certain products, services or promotions."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, security, services","In Short: We keep your information for as long as necessary to fulfill the purposes outlined in this privacy notice unless otherwise required by law.
In Short: We only share information with your consent, to comply with laws, to provide you with services, to protect your rights, or to fulfill business obligations.
In Short: We process your information for purposes based on legitimate business interests, the fulfillment of our contract with you, compliance with our legal obligations, and/or your consent.
In this privacy notice, we seek to explain to you in the clearest way possible what information we collect, how we use it and what rights you have in relation to it.
More specifically, we may need to process your data or share your personal information in the following situations:
WILL YOUR INFORMATION BE SHARED WITH ANYONE?

We may process or share your data that we hold based on the following legal basis: Legal Obligations: We may disclose your information where we are legally required to do so in order to comply with applicable law, governmental requests, a judicial proceeding, court order, or legal process, such as in response to a court order or a subpoena (including in response to public authorities to meet national security or law enforcement requirements).
We automatically collect certain information when you visit, use or navigate the Services.
We may disclose your information where we believe it is necessary to investigate, prevent, or take action regarding potential violations of our policies, suspected fraud, situations involving potential threats to the safety of any person and illegal activities, or as evidence in litigation in which we are involved.
We may share or transfer your information in connection with, or during negotiations of, any merger, sale of company assets, financing, or acquisition of all or a portion of our business to another company.
We may share your information with our business partners to offer you certain products, services or promotions.
We may use and store this information in aggregated and anonymized form so that it is not associated with individual end users and does not include personal information.
We may use your information as part of our efforts to keep our Services safe and secure (for example, for fraud monitoring and prevention).
We may use your information for other business purposes, such as data analysis, identifying usage trends, determining the effectiveness of our promotional campaigns and to evaluate and improve our Services, products, marketing and your experience.
We may use your information for the purposes of managing our account and keeping it in working order.
We may use your information to develop and display personalized content and advertising (and work with third parties who do so) tailored to your interests and/or location and to measure its effectiveness.
We may use your information to provide you with the requested service.
We may use your information to request feedback and to contact you about your use of our Services.
We may use your information to respond to your inquiries and solve any potential issues you might have with the use of our Services.
When registering an account we collect data from your Google/Outlook account.
Who we are

WILL YOUR INFORMATION BE SHARED WITH ANYONE?

We may process or share your data that we hold based on the following legal basis: Consent: We may process your data if you have given us specific consent to use your personal information for a specific purpose.
Who we are

WILL YOUR INFORMATION BE SHARED WITH ANYONE?

We may process or share your data that we hold based on the following legal basis: Legitimate Interests: We may process your data when it is reasonably necessary to achieve our legitimate business interests."
datum we hold,we,"advertising, analytics, legal, security, services",We may process or share your data that we hold based on the following legal basis:
device data,we,"advertising, analytics, legal, security, services",The information we collect includes: Device Data.
feedback,we,"advertising, analytics, legal, security, services",We may use your information to request feedback and to contact you about your use of our Services.
information about operate system,we,"advertising, analytics, legal, security, services","If you are using our App, we may collect information about your mobile device's operating system or platform, the type of mobile device you use, your mobile device's unique device ID and information about the features of our App you accessed."
information in file,we,"advertising, analytics, legal, security, services","However, we may retain some information in our files to prevent fraud, troubleshoot problems, assist with any investigations, enforce our Terms of Use and/or comply with applicable legal requirements."
information regard mobile device,we,"advertising, analytics, legal, security, services",In Short: We collect information regarding your mobile device and push notifications when you use our App.
information we collect,we,"advertising, analytics, legal, security, services","Who we are

HOW DO WE USE YOUR INFORMATION?

We use the information we collect or receive:"
mobile app,we,"advertising, analytics, legal, security, services","When you visit our website https://www.meetingfull.com (the "" Website ""), use our service (the "" App ""), use our mobile application, as the case may be (the "" Mobile app "") and more generally, use any of our services (the "" Services "", which include the Website, App and Mobile app), we appreciate that you are trusting us with your personal information."
mobile device data,we,"advertising, analytics, legal, security, services","If you use our App, we also collect the following information: Mobile Device Data."
personal information collect via service,we,"advertising, analytics, legal, security, services",We use personal information collected via our Services for a variety of business purposes described below.
personal information you send to we,third party marketing partner,advertising,"We and/or our third-party marketing partners may use the personal information you send to us for our marketing purposes, if this is in accordance with your marketing preferences."
personal information you send to we,we,"advertising, analytics, legal, security, services","We and/or our third-party marketing partners may use the personal information you send to us for our marketing purposes, if this is in accordance with your marketing preferences."
push notification,we,"advertising, analytics, legal, security, services",In Short: We collect information regarding your mobile device and push notifications when you use our App.
