data_type,collector,purpose,text
UNSPECIFIED_DATA,employ,"analytics, services","Additionally, Employ may share such anonymous or de-identified Usage Data on an aggregate basis in the normal course of operating Employ business; for example, Employ may share information publicly to show trends about the general use of Employ services.
Employ uses ""cookies"" to collect information and improve Employ's Interactions with you."
UNSPECIFIED_DATA,we,,"Privacy Notice

If you voluntarily submit certain information to us, such as filling out a survey, responding to a questionnaire or participating in other forms of research"
auditor,professional adviser,,": In individual instances, Employ may share your Personal Data with professional advisers acting as service providers, processors, or joint controllers - including lawyers, bankers, auditors, and insurers who provide consultancy, banking, legal, insurance and accounting services, and to the extent Employ are legally obliged to share or have a legitimate interest in sharing your Personal Data; and"
banker,professional adviser,,": In individual instances, Employ may share your Personal Data with professional advisers acting as service providers, processors, or joint controllers - including lawyers, bankers, auditors, and insurers who provide consultancy, banking, legal, insurance and accounting services, and to the extent Employ are legally obliged to share or have a legitimate interest in sharing your Personal Data; and"
commercial information,employ,"analytics, services","In addition, Employ gathers certain information automatically as part of your use of Employ products and services (""Usage Data"").
This information may include identifiers, commercial information, and internet activity information such as IP address (or proxy server), mobile device number, device and application identification numbers, location, browser type, Internet service provider or mobile carrier, the pages and files viewed, website and webpage interactions including searches and other actions you take, operating system type and version, system configuration information, date and time stamps associated with your usage and details of which of Employ products and product versions you are using.
When you gather Employ websites, Employ may collect (i) identifiers, such as user ID, organization ID, username, email address and user type; (ii) commercial information; and (iii) internet activity information such as IP address (or proxy server information), device and application information, identification numbers, location, browser type, user interactions such as the pages and files viewed, website and webpage interactions including searches and other actions you take, operating system type and version, system configuration information, date and time stamps associated with your usage and details of which of Employ products and product versions you are using."
commercial information,employ,"analytics, services, advertising, security","In addition, Employ gathers certain information automatically as part of your use of Employ products and services (""Usage Data"").
This information may include identifiers, commercial information, and internet activity information such as IP address (or proxy server), mobile device number, device and application identification numbers, location, browser type, Internet service provider or mobile carrier, the pages and files viewed, website and webpage interactions including searches and other actions you take, operating system type and version, system configuration information, date and time stamps associated with your usage and details of which of Employ products and product versions you are using.
When you gather Employ websites, Employ may collect (i) identifiers, such as user ID, organization ID, username, email address and user type; (ii) commercial information; and (iii) internet activity information such as IP address (or proxy server information), device and application information, identification numbers, location, browser type, user interactions such as the pages and files viewed, website and webpage interactions including searches and other actions you take, operating system type and version, system configuration information, date and time stamps associated with your usage and details of which of Employ products and product versions you are using."
consultancy service,professional adviser,,": In individual instances, Employ may share your Personal Data with professional advisers acting as service providers, processors, or joint controllers - including lawyers, bankers, auditors, and insurers who provide consultancy, banking, legal, insurance and accounting services, and to the extent Employ are legally obliged to share or have a legitimate interest in sharing your Personal Data; and"
cookie / pixel tag,employ,"analytics, services","Employ may use ""persistent cookies"" to save your registration ID and login password for future logins to Employ's website, such as, to register for webinars.
Employ may use ""session ID cookies"" to enable certain features of the Service, to better understand how your Interactions with Employ and to monitor aggregate usage and web traffic routing on Employ's website.
Employ uses ""cookies"" to collect information and improve Employ's Interactions with you."
employ affiliate,we,,"Employ processes your Personal Data to send you marketing information, product recommendations and other non-transactional communications (e.g., marketing newsletters, telemarketing calls, SMS or push notifications, information about Employ products, news, or events) about us, Employ affiliates and partners"
employ record,employ,"analytics, services","This helps Employ update, expand, and analyze Employ records, identify new customers, and create more tailored advertising to provide services that may be of interest to you."
geolocation,employ,"analytics, services","If you use certain features of Employ services on a mobile device, Employ may also collect telephony log information (like phone numbers, time and date of calls, duration of calls, SMS routing information and types of calls), device event information (such as crashes, system activity, hardware settings, browser language), and location information (through IP address, GPS, and other sensors that may, for example, provide Employ with information on nearby devices, WiFi access points and cell towers)."
geolocation,employ,"analytics, services, advertising","If you use certain features of Employ services on a mobile device, Employ may also collect telephony log information (like phone numbers, time and date of calls, duration of calls, SMS routing information and types of calls), device event information (such as crashes, system activity, hardware settings, browser language), and location information (through IP address, GPS, and other sensors that may, for example, provide Employ with information on nearby devices, WiFi access points and cell towers)."
geolocation,employ,"analytics, services, advertising, security","If you use certain features of Employ services on a mobile device, Employ may also collect telephony log information (like phone numbers, time and date of calls, duration of calls, SMS routing information and types of calls), device event information (such as crashes, system activity, hardware settings, browser language), and location information (through IP address, GPS, and other sensors that may, for example, provide Employ with information on nearby devices, WiFi access points and cell towers)."
identity of third party to business disclose personal data information within previous calendar year,business subject,,"A business subject to California Civil Code section 1798.83 is required to disclose to its California customers, upon request, the identity of any third parties to whom the business has disclosed Personal Data information within the previous calendar year, along with the type of Personal Data disclosed, for the third parties' direct marketing purposes."
information about you,employ,"analytics, services","Privacy Notice

Employ also collects information about you from other sources including partners from whom Employ collects or purchases Personal Data or who provide Employ with publicly available information which may contain Personal Data."
information contain personal datum,employ,"analytics, services","Employ use common information-gathering tools, such as tools for collecting data, cookies, web beacons, pixels, and similar technologies to collect information that may contain Personal Data as you navigate Employ websites, Employ services, or interact with emails Employ have sent to you."
information show,platform,,"To the extent the Social Media Features are hosted by the platforms themselves, and you click through to these from Employ websites, the platform may receive information showing that you have visited Employ websites."
insurer,professional adviser,,": In individual instances, Employ may share your Personal Data with professional advisers acting as service providers, processors, or joint controllers - including lawyers, bankers, auditors, and insurers who provide consultancy, banking, legal, insurance and accounting services, and to the extent Employ are legally obliged to share or have a legitimate interest in sharing your Personal Data; and"
lawyer,professional adviser,,": In individual instances, Employ may share your Personal Data with professional advisers acting as service providers, processors, or joint controllers - including lawyers, bankers, auditors, and insurers who provide consultancy, banking, legal, insurance and accounting services, and to the extent Employ are legally obliged to share or have a legitimate interest in sharing your Personal Data; and"
option,auth provider,,"Employ also allows you to log in to certain Employ websites using sign-in services.
These services authenticate your identity and provide you the option to share certain Personal Data from these services with Employ such as your name and email address to pre-populate Employ sign-up form."
option object to,employ,"analytics, services, advertising","If required under applicable law, Employ will give you the option to object to a call being recorded"
professional information,employ,"analytics, services, advertising, security","Employ may collect such information in the following situations:
Privacy Notice

The Personal Data Employ collects directly from you may include identifiers, professional or employment-related information, financial account information, commercial information, visual information, and internet activity information, among others."
select number of service,employ,"analytics, services, advertising, security","Employ analyzes this information to enable Employ customers to assess the success of their brands.
For a select number of services, Employ collects this Personal Data from partners who may receive this data when you visit or use their services or through the third parties they work with."
