data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,We may share your information with Authorized Third Party Service Providers.
UNSPECIFIED_DATA,bank,services,"Likewise, we may release an Affiliate's information to our bank to send out a payment."
UNSPECIFIED_DATA,service providers,services,"We may also collect personal information from individuals and companies (""Affiliates"") with whom we have business relationships and may share your information with Service Providers to accomplish our administrative tasks."
UNSPECIFIED_DATA,we,"security, services","Likewise, we may release an Affiliate's information to our bank to send out a payment.
We may also collect personal information from individuals and companies (""Affiliates"") with whom we have business relationships and may share your information with Service Providers to accomplish our administrative tasks.
We may share your information for our Protection and the Protection of Others.
We may share your information in a Business Transfer.
We may share your information with Authorized Third Party Service Providers."
aggregate demographic information,UNSPECIFIED_ACTOR,,"For example, we may share aggregated demographic information (which does not include any Personally Identifiable Information) with ""Third Party Advertisers"" or ""Third Party Advertising Companies"" and other parties as provided below:"
aggregate demographic information,advertiser,,"For example, we may share aggregated demographic information (which does not include any Personally Identifiable Information) with ""Third Party Advertisers"" or ""Third Party Advertising Companies"" and other parties as provided below:"
aggregate demographic information,we,"security, services","For example, we may share aggregated demographic information (which does not include any Personally Identifiable Information) with ""Third Party Advertisers"" or ""Third Party Advertising Companies"" and other parties as provided below:"
appointment,we,"security, services","We process the events, appointments, and other calendar-related information you input into our platform."
area on website,we,"security, services","We may provide areas on our Website where you can publicly post information about yourself, can communicate with others such as discussion boards or blogs, or can review products, restaurants, and submit media content."
cookie / pixel tag,Google,advertising,"Third-party vendors, including Google, use cookies to serve ads based on a user's prior visits to Bookable's website."
cookie / pixel tag,we,"security, services, analytics","To facilitate and customize your experience with the Website, we store cookies on your computer.
We may also utilize pixel tags and web beacons provided by our Affiliates and/or Marketing Partners for the same purposes.
We use cookies to save you time while using the Website, remind us who you are, and track and target User interests in order to provide a customized experience."
credit / debit card number,issue bank,services,"For example, when you order a service, we release your credit card information to the card-issuing bank to confirm payment for the service and, if applicable, release your address to the delivery service to deliver the service."
credit / debit card number,we,"security, services, analytics","For example, when you order a service, we release your credit card information to the card-issuing bank to confirm payment for the service and, if applicable, release your address to the delivery service to deliver the service."
