data_type,collector,purpose,text
UNSPECIFIED_DATA,northern beaches websites,,However Northern Beaches Websites may be required by law to disclose information to relevant government authorities at their request.
UNSPECIFIED_DATA,relevant government authority,,However Northern Beaches Websites may be required by law to disclose information to relevant government authorities at their request.
UNSPECIFIED_DATA,we,,We collect data from form entries on our website.
cookie / pixel tag,northern beaches website,,Northern Beaches websites uses cookies.
cookie / pixel tag,we,,"Our website uses cookies so we can evaluate the success of our website and to help us better serve our customer requirements.
We also use cookies on form information so that you may partially enter a form and come back to it later with the information still being retrievable."
datum use,we,,Any data used by our plugin is stored on your server and we can't access this data unless you give us explicit permission and credentials to do so.
email address,we,,"We ask for, collect and store only the bare minimum necessary to identify and contact you including your name and email address."
file we send,we,,Any files we send online are fully encrypted and we store our local files on raid systems with an encrypted online backup so your files are always safe.
geolocation,northern beaches websites,,"Only Northern Beaches Websites and our server administrators have access to this information.
The servers are located in a secure location in Sydney, Australia."
geolocation,server administrator,,"Only Northern Beaches Websites and our server administrators have access to this information.
The servers are located in a secure location in Sydney, Australia."
initial purchase order datum,we,,"Any data used by our plugin is stored on your server and we can't access this data unless you give us explicit permission and credentials to do so.
In regards to our Zoom plugin, and any plugins developed by Northern Beaches Websites, no data is stored on our servers except for your initial purchase order data."
ip address,we,"analytics, services","We do not keep a record of IP addresses from visitors except if you have specifically provided us with information about yourself, in which case we record your IP address for security reasons.
We may also use this anonymous data to make improvements on our website by reviewing page views and other logs."
local file,we,"analytics, services",Any files we send online are fully encrypted and we store our local files on raid systems with an encrypted online backup so your files are always safe.
order information,we,"analytics, services",When you make a purchase on Northern Beaches Websites we store your order information on our servers.
person name,we,"analytics, services","We ask for, collect and store only the bare minimum necessary to identify and contact you including your name and email address."
