data_type,collector,purpose,text
UNSPECIFIED_DATA,17hats,,"THE INFORMATION WE COLLECT

17hats uses third parties to gather End User's data from financial institutions."
UNSPECIFIED_DATA,we,,"In order to provide our Service, we partner with, and share data, with the following services/sub-processors:
We may log information using ""cookies.""
We may log information using digital images called Web beacons on our Service or in our emails."
access time,we,,"For example, when visiting our Service, we may log your computer operating system type, browser type, browser language, the website you visited before browsing to our Service, pages you viewed, how long you spent on a page, access times, Internet protocol (IP) address and information about your use of and actions on our Service."
account,we,,We'll only ever access your account if we need to assist you with a problem or to resolve a software bug.
browser language,we,,"For example, when visiting our Service, we may log your computer operating system type, browser type, browser language, the website you visited before browsing to our Service, pages you viewed, how long you spent on a page, access times, Internet protocol (IP) address and information about your use of and actions on our Service."
browser type,we,,"For example, when visiting our Service, we may log your computer operating system type, browser type, browser language, the website you visited before browsing to our Service, pages you viewed, how long you spent on a page, access times, Internet protocol (IP) address and information about your use of and actions on our Service."
company name,we,,"We may collect your name, company name, postal address, email address, phone number, password, or other information you directly give us on our Service."
computer operate system type,we,,"For example, when visiting our Service, we may log your computer operating system type, browser type, browser language, the website you visited before browsing to our Service, pages you viewed, how long you spent on a page, access times, Internet protocol (IP) address and information about your use of and actions on our Service."
cookie / pixel tag,we,"advertising, analytics","We use Web beacons to manage cookies, count visits, and to learn what marketing works and what does not.
We use cookies to see which parts of our Service people use and like and to count visits to our Service."
email address,we,"advertising, analytics","We may collect your name, company name, postal address, email address, phone number, password, or other information you directly give us on our Service."
information about use of on service,we,"advertising, analytics","For example, when visiting our Service, we may log your computer operating system type, browser type, browser language, the website you visited before browsing to our Service, pages you viewed, how long you spent on a page, access times, Internet protocol (IP) address and information about your use of and actions on our Service."
information about you,we,"advertising, analytics",We automatically log information about you and your computer.
information you give we on service,we,"advertising, analytics","We may collect your name, company name, postal address, email address, phone number, password, or other information you directly give us on our Service."
ip address,we,"advertising, analytics","For example, when visiting our Service, we may log your computer operating system type, browser type, browser language, the website you visited before browsing to our Service, pages you viewed, how long you spent on a page, access times, Internet protocol (IP) address and information about your use of and actions on our Service."
password,we,"advertising, analytics","We may collect your name, company name, postal address, email address, phone number, password, or other information you directly give us on our Service."
person name,we,"advertising, analytics","We may collect your name, company name, postal address, email address, phone number, password, or other information you directly give us on our Service."
personal information,17hats,,"This Privacy Policy describes how 17hats collects and uses the personal information of users of the 17hats service (the ""Service"") and website."
personal information,we,"advertising, analytics",We use your personal information as follows:
phone number,we,"advertising, analytics","We may collect your name, company name, postal address, email address, phone number, password, or other information you directly give us on our Service."
postal address,we,"advertising, analytics","We may collect your name, company name, postal address, email address, phone number, password, or other information you directly give us on our Service."
