data_type,collector,purpose,text
UNSPECIFIED_DATA,we,"analytics, services","We may from time to time obtain information from third-party information providers to correct or supplement other Personal Information we collect.
Where applicable, we will provide the information in a portable, machine-readable, readily usable format."
aggregate / deidentified / pseudonymized information,we,"analytics, services","As part of these activities, we may create aggregated, de-identified or other anonymous data from Personal Information we collect.
We may use this anonymous data and share it with third parties for our lawful business purposes, including to analyze and improve the Services, and promote our business."
information about you,UNSPECIFIED_ACTOR,,That third party may also gather certain information about you when you use our Services.
information about you,we,"analytics, services",We may receive certain information about you in connection with your employer's interest in or use of our Services.
information you provide,we,"analytics, services","For example, when you fill-out an online form (such as when you sign-up to schedule a demo, receive our newsletter, or watch a webinar recording), we collect the information you provide and use it for the purposes described in this Privacy Policy."
personal identifier,we,"analytics, services","We may collect information that can be used to identify you (""Personal Information"") when you use www.brighthire.com (the ""Site""), use the BrightHire software platform, or apply for a job with us."
personal information about employee of customer who participate in interview for role at customer,we,"analytics, services, advertising, legal, security","This Privacy Policy does not apply to Personal Information about job applicants that we process on behalf of our customers or Personal Information about employees and contractors of our customers who participate in interviews for roles at our customers.
We process this information on behalf of recruiting platforms and companies, as instructed by them, in our capacity as a service provider/data processor."
personal information about job applicant we process on behalf of customer,we,"analytics, services, advertising, legal, security","This Privacy Policy does not apply to Personal Information about job applicants that we process on behalf of our customers or Personal Information about employees and contractors of our customers who participate in interviews for roles at our customers.
We process this information on behalf of recruiting platforms and companies, as instructed by them, in our capacity as a service provider/data processor."
personal information you choose,we,"analytics, services, advertising, legal, security","If you choose to interact with us or otherwise post on social media, we may collect Personal Information you chose to make public or share directly with us."
related service,we,"analytics, services, advertising, legal, security","This Privacy Policy explains how we collect, use, disclose, and otherwise process Personal Information in connection with our Site and related services (collectively, our ""Services"")."
service delivery,we,"analytics, services, advertising, legal, security",We use Personal Information we collect for the following purposes: Service Delivery :
specific information,we,"analytics, services, advertising, legal, security",We may request specific information from you to help us confirm your identity and process your request.
