data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,services,"Sharing with other Service users : When you use the Services, we share certain information with other third parties, including vendors and partners.
Sharing with third parties : We share information with third parties that help us operate, provide, improve, integrate, customize, support and market our Services.
We may share your information with these third parties in connection with their services, such as to assist with billing and collections.
We provide sales acceleration and telemarketing compliance related Services, and this may require sharing information through the Services and with certain third parties.
We work with third parties who provide consulting, sales, support, and technical services to deliver and implement customer solutions around the Services.
When necessary, we share information with a third-party vendors and partners for the purpose of responding to support-related requests."
UNSPECIFIED_DATA,gryphon,,Gryphon collects information as follows:
UNSPECIFIED_DATA,relate service,,"We provide sales acceleration and telemarketing compliance related Services, and this may require sharing information through the Services and with certain third parties."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, security, services","After such time has lapsed due to client instruction or as otherwise specified herein, we will either delete or de-identify your information or, if this is not possible (for example, because the information has been stored in backup archives), then we will either securely store your information and isolate it from any further use until deletion is possible and/or send to you via your preferred mode of transfer upon written request.
Customer support : We use your information to resolve technical issues you encounter, to respond to your requests for assistance, and to improve the Services.
If the Services are made available to you through an organization (e.g., your employer), we retain your information as long as required by the administrator of your account.
In order to protect your information from unauthorized access or deletion, we may require you to provide additional information for verification.
Please note, however, that we may need to retain certain information for record keeping purposes, to complete transactions or to comply with our legal and regulatory obligations.
Scope

I. What Information We Collect About You
Sharing with other Service users : When you use the Services, we share certain information with other third parties, including vendors and partners.
Sharing with third parties : We share information with third parties that help us operate, provide, improve, integrate, customize, support and market our Services.
To market, promote and drive engagement with the Services :  We use your contact information and information about how you use the Services to send promotional communications that may be of specific interest to you.
We collect information under the direction of our subscriber client organizations and have no direct relationship with individuals whose personal information we may process in connection with the subscriber organization's use of our Services.
We may share your information with these third parties in connection with their services, such as to assist with billing and collections.
When necessary, we share information with a third-party vendors and partners for the purpose of responding to support-related requests.
When you intentionally interact with these third parties, we may share certain information with those third parties or receive information with those third parties, consistent with your privacy settings on the third-party service.
Where we retain information for Service improvement and development, we take steps to eliminate information that directly identifies you, and we only use the information to uncover collective insights about the use of our Services, not to specifically analyze personal characteristics about you."
account information,we,"advertising, analytics, legal, security, services",We retain your account information for as long as your account is active and a reasonable period thereafter in case you decide to re-activate the Services.
age,we,"advertising, analytics, legal, security, services","Demographic Data : When you register or participate in surveys or events, we may request that you provide us with your age, gender, company or organization name, title and contact information."
aggregated electronic datum,UNSPECIFIED_ACTOR,services,"Additionally, we may share aggregated, anonymous, or non-identifiable electronic data with our partners and with vendors acting on our behalf."
aggregated electronic datum,vendor act on behalf,,"Additionally, we may share aggregated, anonymous, or non-identifiable electronic data with our partners and with vendors acting on our behalf."
aggregated electronic datum,we,"advertising, analytics, legal, security, services","Additionally, we may share aggregated, anonymous, or non-identifiable electronic data with our partners and with vendors acting on our behalf."
billing information,we,"advertising, analytics, legal, security, services","We receive information from these partners, such as billing and technical information, company name, and the Gryphon Services you have purchased and/or may be interested in."
company name,we,"advertising, analytics, legal, security, services","Demographic Data : When you register or participate in surveys or events, we may request that you provide us with your age, gender, company or organization name, title and contact information.
We receive information from these partners, such as billing and technical information, company name, and the Gryphon Services you have purchased and/or may be interested in."
contact information,UNSPECIFIED_ACTOR,services,"Such information may include contact information, identification, and demographic information, and device information and identifiers.
When you intentionally interact with these third parties, we may share certain information with those third parties or receive information with those third parties, consistent with your privacy settings on the third-party service."
contact information,we,"advertising, analytics, legal, security, services","Demographic Data : When you register or participate in surveys or events, we may request that you provide us with your age, gender, company or organization name, title and contact information.
If you are an administrator for a particular organization, we may share your contact information with current or past Service users, for the purpose of facilitating Service-related requests.
Such information may include contact information, identification, and demographic information, and device information and identifiers.
To communicate with you about the Services : We use your contact information to send transactional communications via email and within the Services, including confirming your purchases, reminding you of subscription expirations and/or renewal dates, responding to your comments, questions, and requests, providing customer support, and sending you technical notices, updates, security alerts, and administrative messages.
To market, promote and drive engagement with the Services :  We use your contact information and information about how you use the Services to send promotional communications that may be of specific interest to you.
When you intentionally interact with these third parties, we may share certain information with those third parties or receive information with those third parties, consistent with your privacy settings on the third-party service."
content you post,we,"advertising, analytics, legal, security, services","you provide through our products : The Services include the Gryphon products you use, where we collect and store content that you post, send, receive, and share."
cookie / pixel tag,UNSPECIFIED_ACTOR,services,"Gryphon and our third-party partners and vendors use cookies and other tracking technologies (e.g., web beacons, device identifiers and pixels) to provide functionality and to recognize you across different Services and devices."
cookie / pixel tag,gryphon,services,"Gryphon and our third-party partners and vendors use cookies and other tracking technologies (e.g., web beacons, device identifiers and pixels) to provide functionality and to recognize you across different Services and devices."
cookie / pixel tag,we,"advertising, analytics, legal, security, services",We retain information derived from cookies and other tracking technologies for a reasonable period of time from the date such information was created.
device identifier,UNSPECIFIED_ACTOR,services,"Gryphon and our third-party partners and vendors use cookies and other tracking technologies (e.g., web beacons, device identifiers and pixels) to provide functionality and to recognize you across different Services and devices."
device identifier,gryphon,services,"Gryphon and our third-party partners and vendors use cookies and other tracking technologies (e.g., web beacons, device identifiers and pixels) to provide functionality and to recognize you across different Services and devices."
device identifier,we,"advertising, analytics, legal, security, services","We may also collect information about your operating system, browser type, IP address, URLs of referring/exit pages, and device identifiers."
device information,UNSPECIFIED_ACTOR,services,"Such information may include contact information, identification, and demographic information, and device information and identifiers.
When you intentionally interact with these third parties, we may share certain information with those third parties or receive information with those third parties, consistent with your privacy settings on the third-party service."
device information,we,"advertising, analytics, legal, security, services","Such information may include contact information, identification, and demographic information, and device information and identifiers.
When you intentionally interact with these third parties, we may share certain information with those third parties or receive information with those third parties, consistent with your privacy settings on the third-party service."
