data_type,collector,purpose,text
UNSPECIFIED_DATA,orufy,,Orufy collects information under the direction of its customers and has no direct relationship with the individual Users whose personal data it processes.
UNSPECIFIED_DATA,we,services,"In the above section, we described how we collect and use your data.
We collect information for our customers."
detail for respective social medium app,we,services,"Privacy Policy

1 . When you use our shopify/wordpress plugins we collect details for respective social media app."
device datum,we,"services, analytics","We also have to collect the device data to understand the different types of users on different devices at different locations which will allow us to improve our website, products and services."
email address,we,"services, analytics","Privacy Policy

2 . When you contact our customer support we collect information such as name, email address and phone number to contact you back for resolving the queries."
https protocol,access to orufy,,"Privacy Policy

2 . All access to Orufy uses the https protocol."
information about you,we,"services, analytics",We collect the information about you
person name,we,"services, analytics","Privacy Policy

2 . When you contact our customer support we collect information such as name, email address and phone number to contact you back for resolving the queries."
personal information we process on behalf of customer,orufy,services,"Orufy will retain Personal Information we process on behalf of our customers for as long as needed to provide services to our customer.
Orufy will retain and use this Personal Information as necessary to comply with our legal obligations, resolve disputes, and enforce our agreements."
phone number,we,"services, analytics","Privacy Policy

2 . When you contact our customer support we collect information such as name, email address and phone number to contact you back for resolving the queries."
strong encryption,orufy,"services, security",Orufy uses strong encryption to secure sensitive customer data such as customer credentials that users submit for plugins integrated on their website.
