data_type,collector,purpose,text
UNSPECIFIED_DATA,we,"legal, services","Please note, however, that we may need to retain certain information for record keeping purposes, to complete transactions or to comply with our legal obligations.
Upon request we will provide you with information about whether we hold, or process on behalf of a third party, any of your personal information.
We may also process your data based on your consent where you have expressly given that to us.
What We Use Your Information For"
aggregate personal datum,we,"legal, services, analytics",We may also use aggregated personal data and statistics for the purpose of monitoring the Service usage in order to help us develop our Service.
content,we,"legal, services, analytics","If you use Google Docs then you may choose to allow the Service to use metadata and content of a Google Docs document you have access to when communicating using this Service.
If you use Google Drive then you may choose to allow the Service to use metadata and content of a Google Drive document you have access to when communicating using this Service; or change the document sharing options to make it accessible to your correspondents."
cookie / pixel tag,UNSPECIFIED_ACTOR,,Aggregate cookie and tracking information may be shared with third parties.
cookie / pixel tag,we,"legal, services, analytics","We use cookies for analytics and user authorization.
We use cookies to store information, such as your personal preferences, when you visit our Service."
datum contain in log file,we,"legal, services, analytics","As with most other websites, we collect and use the data contained in log files."
datum in email,we,"legal, services, analytics","If you use Google Mail then you may choose to allow this Service to read incoming emails in an electronic mailbox you have access to, mark these incoming emails as read, and use data in these emails in communication you do using this Service."
information about you,we,"legal, services, analytics",We collect information about you when you register to use our service.
metadata,we,"legal, services, analytics, advertising","If you use Google Docs then you may choose to allow the Service to use metadata and content of a Google Docs document you have access to when communicating using this Service.
If you use Google Drive then you may choose to allow the Service to use metadata and content of a Google Drive document you have access to when communicating using this Service; or change the document sharing options to make it accessible to your correspondents."
personal information we process on behalf of user,we,"legal, services, analytics, advertising","For personal information that we process on behalf of our users, we will retain such personal information in accordance with the terms of our agreement with them, subject to applicable law."
sensitive personal information,we,"legal, services, analytics, advertising","We only collect ""sensitive"" personal information when you voluntarily provide us with this information or where such information is required or permitted to be collected by law or professional standards."
statistic,we,"legal, services, analytics, advertising",We may also use aggregated personal data and statistics for the purpose of monitoring the Service usage in order to help us develop our Service.
user datum,we,"legal, services, analytics, advertising","For example, when working with data obtained via Google API the Service only shares the user data in compliance with Google API User Data Policy .
For example, when working with data obtained via Google API the Service only uses the user data in compliance with Google API User Data Policy ."
