data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"When integrating third-party services directly within Torq workflows, Torq may disclose certain data with the external third-party service."
UNSPECIFIED_DATA,service provider,analytics,"We, as well as certain service providers, utilize cookies and other similar technologies in our Services to assist us in collecting certain other information about you."
UNSPECIFIED_DATA,we,analytics,"We, as well as certain service providers, utilize cookies and other similar technologies in our Services to assist us in collecting certain other information about you."
UNSPECIFIED_DATA,we,"analytics, advertising, security, services, legal","We, as well as certain service providers, utilize cookies and other similar technologies in our Services to assist us in collecting certain other information about you."
affiliated company,we,"analytics, advertising, security, services, legal","This privacy policy ("" Privacy Policy "") describes how Torq Technologies Ltd. (together with its affiliated companies, "" Torq "", "" we "", "" our "" or "" us "") collects, stores, uses and discloses information relating to identified or identifiable individuals ("" Personal Data "") when:"
audio recording subject,we,analytics,We collect audio and/or visual recordings subject to your consent.
browser language,we,analytics,"For example, when you visit our Sites, we may collect certain information about your computer or device (such as operating system, device identifier, browser language, and Internet Protocol (IP) address), and information about your activities on our Sites (such as how you came to our Site, referring URLs and browsing behaviour, access times, the links you click on, clicks and cursor movements, and other statistical information)."
browsing / search history,we,analytics,"For example, when you visit our Sites, we may collect certain information about your computer or device (such as operating system, device identifier, browser language, and Internet Protocol (IP) address), and information about your activities on our Sites (such as how you came to our Site, referring URLs and browsing behaviour, access times, the links you click on, clicks and cursor movements, and other statistical information)."
certification course,we,"analytics, advertising, security, services, legal","This privacy policy ("" Privacy Policy "") describes how Torq Technologies Ltd. (together with its affiliated companies, "" Torq "", "" we "", "" our "" or "" us "") collects, stores, uses and discloses information relating to identified or identifiable individuals ("" Personal Data "") when: exploring our Product and similar offering while visiting our website available at: or other landing pages, registering for, attending and/or otherwise taking part in our events, webinars, public community, trainings and certification courses (collectively "" Sites ""), interacting with digital ads and content we publish, etc. (collectively, "" Prospects "")."
communication,we,analytics,"We collect your communications as part of any of the following: interactions through our website, social media channels, and event registration; surveys, feedback and testimonials that you complete; support requests, including voice call and video conference recordings (e.g., with our customer success personnel and solution architects), as well as written correspondences, screen recordings, screenshots, documentation and related information that may be automatically recorded, tracked, transcribed and analyzed, for purposes including analytics, quality control and improvements, training, and record-keeping purposes."
cookie / pixel tag,service provider,analytics,"We, as well as certain service providers, utilize cookies and other similar technologies in our Services to assist us in collecting certain other information about you."
cookie / pixel tag,we,analytics,"We collect and generate this information automatically, including through the use of analytics and system monitoring tools (including cookies and pixels), which collect data such as: how often Prospects visit or use our Website; which pages they visit and when; which website, ad or email message brought them there; how Users interact with and use the Services and its various features, and technical data concerning the performance, functionality and stability of the Services.
We collect technical, connectivity and usage data, such as IP addresses and approximate general locations derived from such IP addresses, device and application data (like type, operating system, mobile device or app ID, browser version, location and language settings used); system logs of actions and events attributed to those IP addresses, devices and applications; the relevant cookies and pixels installed or utilized on your device; and the recorded activity (sessions, clicks, use of features, logged activities and other interactions) of Users and Prospects in connection with our Services.
We may also use web beacons and pixels in our emails.
We, as well as certain service providers, utilize cookies and other similar technologies in our Services to assist us in collecting certain other information about you."
device identifier,we,analytics,"For example, when you visit our Sites, we may collect certain information about your computer or device (such as operating system, device identifier, browser language, and Internet Protocol (IP) address), and information about your activities on our Sites (such as how you came to our Site, referring URLs and browsing behaviour, access times, the links you click on, clicks and cursor movements, and other statistical information)."
email address,we,"analytics, advertising, security, services","Please note that if you choose to unsubscribe from our direct marketing emails, we will still retain your email address to send you service-related emails regarding event registration, service announcements or security information.
We may also collect hashed email addresses derived from emails or other online identifiers collected on our Website, which allows certain service providers to recognize and deliver ads across devices and browsers.
We use your email address for direct marketing purposes - i.e., to send you marketing-related emails including materials and content regarding the services you are currently using or other new services we may offer in the future."
email address,we,"analytics, advertising, security, services, legal","Please note that if you choose to unsubscribe from our direct marketing emails, we will still retain your email address to send you service-related emails regarding event registration, service announcements or security information.
We may also collect hashed email addresses derived from emails or other online identifiers collected on our Website, which allows certain service providers to recognize and deliver ads across devices and browsers.
We use your email address for direct marketing purposes - i.e., to send you marketing-related emails including materials and content regarding the services you are currently using or other new services we may offer in the future."
encryption,we,"analytics, advertising, security, services","We use industry-standard physical, procedural and technical security measures, including encryption as appropriate, to protect your Personal Data from loss, misuse and unauthorized access or disclosure."
event,we,"analytics, advertising, security, services, legal","This privacy policy ("" Privacy Policy "") describes how Torq Technologies Ltd. (together with its affiliated companies, "" Torq "", "" we "", "" our "" or "" us "") collects, stores, uses and discloses information relating to identified or identifiable individuals ("" Personal Data "") when: exploring our Product and similar offering while visiting our website available at: or other landing pages, registering for, attending and/or otherwise taking part in our events, webinars, public community, trainings and certification courses (collectively "" Sites ""), interacting with digital ads and content we publish, etc. (collectively, "" Prospects "")."
information about,we,"analytics, advertising, security, services","We also use standard automated data collection tools to collect information about how Authorized Users interact with our emails.
We use standard automated data collection tools, such as cookies, web beacons, tracking pixels, tags, and similar tools, to collect information about how individuals use our Sites and interact with our emails."
ip address,we,"analytics, advertising, security, services","For example, when you visit our Sites, we may collect certain information about your computer or device (such as operating system, device identifier, browser language, and Internet Protocol (IP) address), and information about your activities on our Sites (such as how you came to our Site, referring URLs and browsing behaviour, access times, the links you click on, clicks and cursor movements, and other statistical information).
We may also use your IP address to derive your general location information."
ip address,we,"analytics, advertising, security, services, legal","For example, when you visit our Sites, we may collect certain information about your computer or device (such as operating system, device identifier, browser language, and Internet Protocol (IP) address), and information about your activities on our Sites (such as how you came to our Site, referring URLs and browsing behaviour, access times, the links you click on, clicks and cursor movements, and other statistical information).
We may also use your IP address to derive your general location information."
learning management service provider,we,"analytics, advertising, security, services, legal","We collect this information directly from you, or from other sources and third parties that we engage, such as our Customers (your employer), organizers of events or promotions that both you and us were involved in, third party service providers offering services to be used in conjunction with our Services (such as our learning management service provider, support and ticketing services), and tools and channels we use to connect with individuals in order to explore potential employment and business opportunities, including for example LinkedIn, Greenhouse, ZoomInfo, and Nextroll."
linkedin profile,we,"analytics, advertising, security, services","We collect this information directly from you, or from other sources and third parties that we engage, such as our Customers (your employer), organizers of events or promotions that both you and us were involved in, third party service providers offering services to be used in conjunction with our Services (such as our learning management service provider, support and ticketing services), and tools and channels we use to connect with individuals in order to explore potential employment and business opportunities, including for example LinkedIn, Greenhouse, ZoomInfo, and Nextroll.
We may also collect your resume/CV and LinkedIn profile in connection with any job application you make through our website and/or social media accounts."
