data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,services,"For data portability requests, We will select a format to provide Your personal information that is readily useable and should allow You to transmit the information from one entity to another entity without hindrance.
We may share Your information with Our affiliates, in which case we will require those affiliates to honor this Privacy Policy.
We may share Your personal information in the following situations: With Affiliates:"
UNSPECIFIED_DATA,business partner,advertising,"We may share Your personal information in the following situations: With business partners: We may share Your information with Our business partners to offer You certain products, services or promotions."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, services","The Company may use Personal Data for the following purposes: For business transfers: We may use Your information to evaluate or conduct a merger, divestiture, restructuring, reorganization, dissolution, or other sale or transfer of some or all of Our assets, whether as a going concern or as part of bankruptcy, liquidation, or similar proceeding, in which Personal Data held by Us about our Service users is among the assets transferred.
The Company may use Personal Data for the following purposes: For other purposes : We may use Your information for other purposes, such as data analysis, identifying usage trends, determining the effectiveness of our promotional campaigns and to evaluate and improve our Service, products, services, marketing and your experience.
We may share Your information with Our affiliates, in which case we will require those affiliates to honor this Privacy Policy.
We may share Your personal information in the following situations: With business partners: We may share Your information with Our business partners to offer You certain products, services or promotions.
When You access the Service by or through a mobile device, We may collect certain information automatically, including, but not limited to, the type of mobile device You use, Your mobile device unique ID, the IP address of Your mobile device, Your mobile operating system, the type of mobile Internet browser You use, unique device identifiers and other diagnostic data."
collect datum,Google,advertising,Google may use the collected data to contextualize and personalize the ads of its own advertising network.
contact information,we,"advertising, analytics, legal, services","For example, if You share Your contact information to ask a question about our Service, We will use that personal information to respond to Your inquiry.
While using Our Service, We may ask You to provide Us with certain personally identifiable information that can be used to contact or identify You."
cookie / pixel tag,feature of service,,Certain features of our Service may use local stored objects (or Flash Cookies) to collect and store information about Your preferences or Your activity on our Service.
cookie / pixel tag,we,"advertising, analytics, legal, services","Unless you have adjusted Your browser setting so that it will refuse Cookies, our Service may use Cookies.
We may also use these Cookies to test new pages, features or new functionality of the Website to see how our users react to them.
We use Cookies and similar tracking technologies to track the activity on Our Service and store certain information.
We use both Session and Persistent Cookies for the purposes set out below: Cookies Policy / Notice Acceptance Cookies Type: Persistent Cookies Administered by: Us Purpose: These Cookies identify if users have accepted the use of cookies on the Website.
We use both Session and Persistent Cookies for the purposes set out below: Functionality Cookies Type: Persistent Cookies Administered by: Us
We use both Session and Persistent Cookies for the purposes set out below: Necessary / Essential Cookies Type: Session Cookies Administered by: Us
We use both Session and Persistent Cookies for the purposes set out below: Tracking and Performance Cookies Type: Persistent Cookies Administered by: Third-Parties Purpose:"
datum collect,Google,"advertising, analytics","Google uses the data collected to track and monitor the use of our Service.
This data is shared with other Google services."
information about preference,feature of service,,Certain features of our Service may use local stored objects (or Flash Cookies) to collect and store information about Your preferences or Your activity on our Service.
information browser send,we,"advertising, analytics, legal, services","Collecting and Using Your Personal Data

Types of Data Collected

Usage Data

We may also collect information that Your browser sends whenever You visit our Service or when You access the Service by or through a mobile device."
information identify,we,"advertising, analytics, legal, services","We collect information that identifies, relates to, describes, references, is capable of being associated with, or could reasonably be linked, directly or indirectly, with a particular Consumer or Device."
internet,we,"advertising, analytics, legal, services",We may use or disclose and may have used or disclosed in the last twelve (12) months the following categories of personal information for business or commercial purposes: Category F: Internet or other similar network activity
local store object,feature of service,,Certain features of our Service may use local stored objects (or Flash Cookies) to collect and store information about Your preferences or Your activity on our Service.
personal datum in structured use machine readable format,UNSPECIFIED_ACTOR,services,"We will provide to You, or to a third-party You have chosen, Your Personal Data in a structured, commonly used, machine-readable format."
personal datum in structured use machine readable format,we,"advertising, analytics, legal, services","We will provide to You, or to a third-party You have chosen, Your Personal Data in a structured, commonly used, machine-readable format."
personal information,UNSPECIFIED_ACTOR,"services, advertising, analytics",We may share Your personal information in the following situations: With Affiliates:
personal information,business partner,"advertising, analytics, services","We may share Your personal information in the following situations: With business partners: We may share Your information with Our business partners to offer You certain products, services or promotions."
personal information,service provider,"advertising, analytics, services","We may share Your personal information in the following situations: With Service Providers:
We may share Your personal information with Service Providers to monitor and analyze the use of our Service, to contact You."
personal information,service provider we use,,The Service Providers We use may have access to Your Personal Data.
personal information,we,"advertising, analytics, legal, services, security","Collecting and Using Your Personal Data

Use of Your Personal Data

The Company may use Personal Data for the following purposes:
Other legal requirements

The Company may disclose Your Personal Data in the good faith belief that such action is necessary to:
The Company will retain Your Personal Data only for as long as is necessary for the purposes set out in this Privacy Policy.
Under certain circumstances, the Company may be required to disclose Your Personal Data if required to do so by law or in response to valid requests by public authorities (e.g. a court or a government agency).
We may process Personal Data under the following conditions:
We may share Your personal information in the following situations: For business transfers: We may share or transfer Your personal information in connection with, or during negotiations of, any merger, sale of Company assets, financing, or acquisition of all or a portion of Our business to another company.
We may share Your personal information in the following situations: With Your consent : We may disclose Your personal information for any other purpose with Your consent.
We may share Your personal information with Service Providers to monitor and analyze the use of our Service, to contact You.
We may use Your Personal Data to contact You with newsletters, marketing or promotional materials and other information that may be of interest to You.
We may use or disclose personal information We collect for ""business purposes"" or ""commercial purposes"" (as defined under the CCPA), which may include the following examples:
We use Your Personal data to provide and improve the Service.
We will retain and use Your Personal Data to the extent necessary to comply with our legal obligations (for example, if we are required to retain your data to comply with applicable laws), resolve disputes, and enforce our legal agreements and policies."
personal information identify in,business partner,"advertising, analytics, services",We may share Your personal information identified in the above categories with the following categories of third parties: Our business partners
