data_type,collector,purpose,text
UNSPECIFIED_DATA,ats,"advertising, analytics, services","For example, if you use Guide to add a Candidate to a campaign that is connected to your ATS, we'll share your information with your ATS for the purpose of attributing the Candidate to you and enriching the Candidate profile in your ATS."
UNSPECIFIED_DATA,domain administrator,"analytics, legal, security, services","Guide Privacy Policy

Sharing your information

When Guide shares your information

With domain administrators"
UNSPECIFIED_DATA,we,"advertising, analytics, security, services","Additionally, note that in some cases, we retain data for limited periods when it needs to be kept for legitimate business or legal purposes.
And we analyze your data to help us detect abuse such as spam, malware, and illegal content.
Certain data you can delete whenever you like, some data is deleted automatically, and some data we retain for longer periods of time when necessary.
For example, if you use Guide to add a Candidate to a campaign that is connected to your ATS, we'll share your information with your ATS for the purpose of attributing the Candidate to you and enriching the Candidate profile in your ATS.
Further, we may collect and combine the information we receive from Users, publicly available sources (like Google Search or social networks), or trusted third parties to enhance, optimize and enrich Guide's Candidate database.
The data we collect includes: (i) data about Guide customers (""Users""), i.e. when you create a Guide account, you may provide us with personal information such as name, organization, and contact info; and (ii) data about contacts / candidates that Users add to the Service, i.e. candidate contact info, social profile URL, email address, name and telephone number (""Candidates"").
This Privacy Policy is meant to help you understand what information we collect, why we collect it, and how you can update, manage, export, and delete your information.
We also use information to make improvements to the Services -- for example, understanding which messaging follow-up frequencies work best for recruiting.
We collect information about and from the apps, browsers, and devices you use to access the service, which helps us provide features like automatic product updates, and higher quality customer support.
We use data to build better services

Measure performance

We use data for analytics and measurement to understand how the Services are used.
We use data to build better services

To provide our services

We use data to deliver the Services, like processing the Candidates from your Applicant Tracking System (""ATS"") in order to help you engage them for future roles.
We use information to help improve the safety and reliability of the Service.
We utilize servers around the world and your information may be processed on servers located outside of the country where you live.
Why Guide collects data

We use data to build better services"
application version number,we,"advertising, analytics, security, services","The information we collect includes, without limitation, unique identifiers, browser type and settings, device type and settings, operating system, mobile network information including carrier name and phone number, and application version number."
browser extension,we,"advertising, analytics, security, services, legal","IDK Labs, Inc. d/b/a Guide (""Guide"", ""we"", ""us"" or ""our"") provides recruiting software and candidate management services through guide.co and any subdomains, successors, and browser extensions (collectively, the ""Services"")."
browser type,we,"advertising, analytics, security, services","The information we collect includes, without limitation, unique identifiers, browser type and settings, device type and settings, operating system, mobile network information including carrier name and phone number, and application version number."
contact information,we,"advertising, analytics, security, services","The data we collect includes: (i) data about Guide customers (""Users""), i.e. when you create a Guide account, you may provide us with personal information such as name, organization, and contact info; and (ii) data about contacts / candidates that Users add to the Service, i.e. candidate contact info, social profile URL, email address, name and telephone number (""Candidates"")."
contact information,we,"advertising, analytics, security, services, legal","The data we collect includes: (i) data about Guide customers (""Users""), i.e. when you create a Guide account, you may provide us with personal information such as name, organization, and contact info; and (ii) data about contacts / candidates that Users add to the Service, i.e. candidate contact info, social profile URL, email address, name and telephone number (""Candidates"")."
cookie / pixel tag,we,"advertising, analytics, security, services","We use various technologies to collect and store information, including cookies, pixel tags, local storage, such as browser web storage or application data caches, databases, and server logs."
data we collect,we,"advertising, analytics, security, services","We use the data we collect to ensure our Services are working as intended, such as tracking outages or troubleshooting issues reported to us."
datum about interaction with candidate,we,"advertising, analytics, security, services",And we also use data about your interactions with Candidates to help optimize product design.
datum about visit to service,we,"advertising, analytics, security, services","For example, we analyze data about your visits to the Service to optimize product design."
device type,we,"advertising, analytics, security, services","The information we collect includes, without limitation, unique identifiers, browser type and settings, device type and settings, operating system, mobile network information including carrier name and phone number, and application version number."
email address,candidate,,"For example, you may share your reply-to email address with a Candidate so they can respond to your campaign."
email address,we,"advertising, analytics, security, services","The data we collect includes: (i) data about Guide customers (""Users""), i.e. when you create a Guide account, you may provide us with personal information such as name, organization, and contact info; and (ii) data about contacts / candidates that Users add to the Service, i.e. candidate contact info, social profile URL, email address, name and telephone number (""Candidates"")."
email address,we,"advertising, analytics, security, services, legal","The data we collect includes: (i) data about Guide customers (""Users""), i.e. when you create a Guide account, you may provide us with personal information such as name, organization, and contact info; and (ii) data about contacts / candidates that Users add to the Service, i.e. candidate contact info, social profile URL, email address, name and telephone number (""Candidates"")."
geolocation,we,"advertising, analytics, security, services","We collect information about your location when you use our services, which helps us offer features like setting the default time zone for candidates you communicate with via Guide."
guide account,we,"advertising, analytics, security, services","The data we collect includes: (i) data about Guide customers (""Users""), i.e. when you create a Guide account, you may provide us with personal information such as name, organization, and contact info; and (ii) data about contacts / candidates that Users add to the Service, i.e. candidate contact info, social profile URL, email address, name and telephone number (""Candidates"")."
guide.co,we,"advertising, analytics, security, services, legal","IDK Labs, Inc. d/b/a Guide (""Guide"", ""we"", ""us"" or ""our"") provides recruiting software and candidate management services through guide.co and any subdomains, successors, and browser extensions (collectively, the ""Services"")."
identifier,we,"advertising, analytics, security, services","The information we collect includes, without limitation, unique identifiers, browser type and settings, device type and settings, operating system, mobile network information including carrier name and phone number, and application version number."
information about candidate,guide,,"In some circumstances, Guide may collect information about Candidates from trusted third party or publicly available sources for the purposes described below."
internet activity,we,"advertising, analytics, security, services","We collect information about your activity in our Services, which we use to do things like recommend content to add to your guides or provide helpful features."
internet activity,we,"advertising, analytics, security, services, legal","We collect information about your activity in our Services, which we use to do things like recommend content to add to your guides or provide helpful features."
non-personal information,UNSPECIFIED_ACTOR,,"Subject to the Limits on Restricted Scope Gmail data section below, we may share non-personally identifiable information -- i.e. information that is recorded about users that no longer reflects or references an individually-identifiable user -- publicly and with our customers, advertisers, developers, or other partners."
non-personal information,advertiser,,"Subject to the Limits on Restricted Scope Gmail data section below, we may share non-personally identifiable information -- i.e. information that is recorded about users that no longer reflects or references an individually-identifiable user -- publicly and with our customers, advertisers, developers, or other partners."
non-personal information,developer,,"Subject to the Limits on Restricted Scope Gmail data section below, we may share non-personally identifiable information -- i.e. information that is recorded about users that no longer reflects or references an individually-identifiable user -- publicly and with our customers, advertisers, developers, or other partners."
non-personal information,we,"advertising, analytics, security, services, legal","For example, we may share non-personally identifiable information about Candidate trends and the general use of our Services.
Subject to the Limits on Restricted Scope Gmail data section below, we may share non-personally identifiable information -- i.e. information that is recorded about users that no longer reflects or references an individually-identifiable user -- publicly and with our customers, advertisers, developers, or other partners."
operate system,we,"advertising, analytics, security, services, legal","The information we collect includes, without limitation, unique identifiers, browser type and settings, device type and settings, operating system, mobile network information including carrier name and phone number, and application version number."
person name,we,"advertising, analytics, security, services, legal","The data we collect includes: (i) data about Guide customers (""Users""), i.e. when you create a Guide account, you may provide us with personal information such as name, organization, and contact info; and (ii) data about contacts / candidates that Users add to the Service, i.e. candidate contact info, social profile URL, email address, name and telephone number (""Candidates"")."
phone number,we,"advertising, analytics, security, services, legal","The data we collect includes: (i) data about Guide customers (""Users""), i.e. when you create a Guide account, you may provide us with personal information such as name, organization, and contact info; and (ii) data about contacts / candidates that Users add to the Service, i.e. candidate contact info, social profile URL, email address, name and telephone number (""Candidates"")."
record of request,we,"advertising, analytics, security, services, legal","And if you contact Guide, we'll keep a record of your request in order to help solve any issues you might be facing."
server around world,we,"advertising, analytics, security, services, legal",We utilize servers around the world and your information may be processed on servers located outside of the country where you live.
setting,we,"advertising, analytics, security, services, legal","The information we collect includes, without limitation, unique identifiers, browser type and settings, device type and settings, operating system, mobile network information including carrier name and phone number, and application version number."
social profile url,we,"advertising, analytics, security, services, legal","The data we collect includes: (i) data about Guide customers (""Users""), i.e. when you create a Guide account, you may provide us with personal information such as name, organization, and contact info; and (ii) data about contacts / candidates that Users add to the Service, i.e. candidate contact info, social profile URL, email address, name and telephone number (""Candidates"")."
subdomain,we,"advertising, analytics, security, services, legal","IDK Labs, Inc. d/b/a Guide (""Guide"", ""we"", ""us"" or ""our"") provides recruiting software and candidate management services through guide.co and any subdomains, successors, and browser extensions (collectively, the ""Services"")."
successor,we,"advertising, analytics, security, services, legal","IDK Labs, Inc. d/b/a Guide (""Guide"", ""we"", ""us"" or ""our"") provides recruiting software and candidate management services through guide.co and any subdomains, successors, and browser extensions (collectively, the ""Services"")."
