data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"We may access, preserve, and share your information with third parties, as required or permitted by applicable law, if we believe it is reasonably necessary to comply with legal process and law enforcement instructions and orders, such as a search warrant, subpoena, statute, judicial proceeding, or other legal process served on us, which may involve disclosure to law enforcement, courts, or governmental authorities."
UNSPECIFIED_DATA,research institution perform research relate to respective mission,,"As part of our mission to understand and support the medical profession, we may share your information with research institutions that perform research related to their respective missions."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, security, services","As part of our mission to understand and support the medical profession, we may share your information with research institutions that perform research related to their respective missions.
We also use your information to detect, investigate, and prevent fraudulent, harmful, unauthorized, unethical or illegal activities to protect the rights, safety and property of Z-waka, our users and others, including through the enforcement of the Z-waka Terms and Conditions, in connection with legal proceedings, including arbitration, and to comply with our legal obligations.
We also use your information to process, store, and transmit your communications through the Services.
We collect information from third party sources, including government agencies, publicly available databases, professional associations, publications, employers, our business partners, service providers, customers, and other Z-waka users, some of which we may add to your professional profile as described in the ""Z-waka User Accounts"" section, below.
We may access, preserve, and share your information if we determine it is reasonably necessary or appropriate to investigate, prevent or take action regarding suspected fraudulent, harmful, unethical or illegal activities, or any violation of our Terms and Conditions or to protect and defend the legal rights, safety, and property of Z-waka, our employees, agents and contractors (including to enforce our agreements) or in connection with any safety or security concerns, including the personal safety of our users and the public.
We may access, preserve, and share your information with third parties, as required or permitted by applicable law, if we believe it is reasonably necessary to comply with legal process and law enforcement instructions and orders, such as a search warrant, subpoena, statute, judicial proceeding, or other legal process served on us, which may involve disclosure to law enforcement, courts, or governmental authorities.
We use your information to communicate with you about the Service.
We use your information to personalize the Services including content, marketing messages, and advertising served to you on our sites and third party sites, and to generally enhance your Z-waka experience.
We use your information to target (and measure the performance of) displayed content and other content sponsored by third parties, including pharmaceutical companies promoting their products and therapies, and hospitals promoting their services."
affiliation with hospital,we,"advertising, analytics, legal, security, services","We collect content and information that you submit to the Service (and information about you may be provided by other Z-waka users), including medical cases, drug inventories, connections to other Healthcare Professionals, employment and affiliations with hospitals and clinics, comments, searches, contacts, schedule details, your resume, survey responses, contest entries, and creative submissions."
aggregate / deidentified / pseudonymized information,we,"advertising, analytics, legal, security, services","Also, we may create anonymous, aggregated or de-identified data from your personal information and other individuals whose personal information we collect.
If we delete some or all of your personal information, we may continue to retain and use aggregate or anonymous data previously collected and/or aggregate or anonymize your personal information.
We may use this anonymous, aggregated or de-identified data and share it with third parties for our lawful business purposes, including to analyze and improve the Services and promote our business."
connection to healthcare professionals,we,"advertising, analytics, legal, security, services","We collect content and information that you submit to the Service (and information about you may be provided by other Z-waka users), including medical cases, drug inventories, connections to other Healthcare Professionals, employment and affiliations with hospitals and clinics, comments, searches, contacts, schedule details, your resume, survey responses, contest entries, and creative submissions."
contact,we,"advertising, analytics, legal, security, services","We collect content and information that you submit to the Service (and information about you may be provided by other Z-waka users), including medical cases, drug inventories, connections to other Healthcare Professionals, employment and affiliations with hospitals and clinics, comments, searches, contacts, schedule details, your resume, survey responses, contest entries, and creative submissions."
content,we,"advertising, analytics, legal, security, services","We collect content and information that you submit to the Service (and information about you may be provided by other Z-waka users), including medical cases, drug inventories, connections to other Healthcare Professionals, employment and affiliations with hospitals and clinics, comments, searches, contacts, schedule details, your resume, survey responses, contest entries, and creative submissions."
contest entry,we,"advertising, analytics, legal, security, services","We collect content and information that you submit to the Service (and information about you may be provided by other Z-waka users), including medical cases, drug inventories, connections to other Healthcare Professionals, employment and affiliations with hospitals and clinics, comments, searches, contacts, schedule details, your resume, survey responses, contest entries, and creative submissions."
cookie / pixel tag,UNSPECIFIED_ACTOR,,"These third parties use cookies and similar technologies to collect information about your use of the Service and other sites and online services over time, including certain Log Data described above, so they can display our ads to you on other sites and apps."
copy of professional license,we,"advertising, analytics, legal, security, services","To enhance the accuracy and integrity of the Z-waka network, we may require registering users to verify their identity and credentials, which verification may require them to answer identity verification questions and/or provide us a professional email address, a copy of their professional license, medical ID or other relevant documentation."
date of birth,we,"advertising, analytics, legal, security, services","When you register a Z-waka account, we require you to provide your email address, phone number, date of birth, gender, country, state/region, profession, specialty, medical certification number, medical degrees, experience, workplace and profile photo."
detail about communication,we,"advertising, analytics, legal, security, services","When you communicate with us, such as when you contact User Support or respond to a feedback survey, and when you use the Service to communicate with others, we collect details about your communications."
drug inventory,we,"advertising, analytics, legal, security, services","We collect content and information that you submit to the Service (and information about you may be provided by other Z-waka users), including medical cases, drug inventories, connections to other Healthcare Professionals, employment and affiliations with hospitals and clinics, comments, searches, contacts, schedule details, your resume, survey responses, contest entries, and creative submissions."
email address,we,"advertising, analytics, legal, security, services","To enhance the accuracy and integrity of the Z-waka network, we may require registering users to verify their identity and credentials, which verification may require them to answer identity verification questions and/or provide us a professional email address, a copy of their professional license, medical ID or other relevant documentation.
We also may obtain email addresses that we use to promote the Service to users and potential users, and prescribing and claims data that we may use to personalize content, including advertising.
When you register a Z-waka account, we require you to provide your email address, phone number, date of birth, gender, country, state/region, profession, specialty, medical certification number, medical degrees, experience, workplace and profile photo."
employment,we,"advertising, analytics, legal, security, services","We collect content and information that you submit to the Service (and information about you may be provided by other Z-waka users), including medical cases, drug inventories, connections to other Healthcare Professionals, employment and affiliations with hospitals and clinics, comments, searches, contacts, schedule details, your resume, survey responses, contest entries, and creative submissions."
experience,we,"advertising, analytics, legal, security, services","When you register a Z-waka account, we require you to provide your email address, phone number, date of birth, gender, country, state/region, profession, specialty, medical certification number, medical degrees, experience, workplace and profile photo."
gender,we,"advertising, analytics, legal, security, services","When you register a Z-waka account, we require you to provide your email address, phone number, date of birth, gender, country, state/region, profession, specialty, medical certification number, medical degrees, experience, workplace and profile photo."
information about general location at city level,we,"advertising, analytics, legal, security, services","We do not collect precise location information unless you elect to enable location services on your device, but we do receive information about your general location at a city or zip code level through your computer's IP address and your mobile device."
information about you,we,"advertising, analytics, legal, security, services","We use information about you to create and update your professional profile, to create and maintain your Z-waka user account if you choose to register, and to support and respond to your inquiries and requests."
insight into engagement,we,"advertising, analytics, legal, security, services","Should you choose to engage with this content, we may share insights into your engagement--along with your profile information such as name, profile photo, title, profession, specialty, degrees, gender, age, and professional location and contact details--with the sponsor and its agency."
medical case,we,"advertising, analytics, legal, security, services","We collect content and information that you submit to the Service (and information about you may be provided by other Z-waka users), including medical cases, drug inventories, connections to other Healthcare Professionals, employment and affiliations with hospitals and clinics, comments, searches, contacts, schedule details, your resume, survey responses, contest entries, and creative submissions."
medical certification number,we,"advertising, analytics, legal, security, services","When you register a Z-waka account, we require you to provide your email address, phone number, date of birth, gender, country, state/region, profession, specialty, medical certification number, medical degrees, experience, workplace and profile photo."
