data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,We may share information with third parties only in the ways that are described in this privacy policy.
UNSPECIFIED_DATA,simplicant,,"This Privacy Policy (""Privacy Policy"") outlines how Simplicant, Inc. (""Simplicant,"" ""we"" or ""us"") collects, uses, secures and discloses your information."
UNSPECIFIED_DATA,simplicant inc.,,"This Privacy Policy (""Privacy Policy"") outlines how Simplicant, Inc. (""Simplicant,"" ""we"" or ""us"") collects, uses, secures and discloses your information."
UNSPECIFIED_DATA,we,"analytics, services","3. HOW WE MAY DISCLOSE OR SHARE YOUR INFORMATION
If we are involved in a merger, acquisition, or sale of all or a portion of our assets, your information may be transferred as part of that transaction, but we will notify you of any change in control or use of your Personal Information, or if either become subject to a different Privacy Policy.
The data will be processed by us, in the United States where privacy laws and regulation may be different to other parts of the world.
We also use ""cookies"", ""tags"", ""scripts"" to collect information, improve your experience and get a better understanding of your preferences.
We may also collect information (ourselves or using third party services) through your use of our services, which may sometimes correlate with personal information.
We may also disclose your information: if required to do so by law or in the good-faith belief that such action is necessary to comply with applicable laws, in response to a court order, judicial or other government subpoena or warrant.
We may share information with third parties only in the ways that are described in this privacy policy.
We may use this information for the purposes described above and also to analyze the use of the service, for the purposes of technical administration, to improve our features and capabilities, and to verify that authorized users have access to the service.
We use ""cookies"" to collect information when you interact with our services, and use this information to improve our platform and services.
When you use our services, our system automatically collects data from your Device and its software, called Log Data."
activity,we,"analytics, services","When you visit our website www.simplicant.com or access our service, we automatically record information from your device such as its software, IP address, browser type, operating system, frequency of access, locale preferences and your activity while using our services."
browser type,we,"analytics, services","When you visit our website www.simplicant.com or access our service, we automatically record information from your device such as its software, IP address, browser type, operating system, frequency of access, locale preferences and your activity while using our services."
candidate datum,we,"analytics, services","Additionally, you may provide us with information such as job postings or candidate data, during account setup or ongoing use of the service, that will be uploaded to your account."
cookie / pixel tag,we,"analytics, services","We also use ""cookies"", ""tags"", ""scripts"" to collect information, improve your experience and get a better understanding of your preferences.
We may also use ""session ID cookies"" to customize our service for your, to better understand how you use our services and to monitor aggregate usage on the service.
We may use cookies to save your login information for quicker logins to the service in future.
We use ""cookies"" to collect information when you interact with our services, and use this information to improve our platform and services."
copy of information,we,"analytics, services",In some cases we may retain copies of your information if required by law.
datum about general usage of simplicant platform,we,"analytics, services","To further improve your experience of our service, we may automatically collect and analyze data about your general usage of the Simplicant platform."
datum store in platform as datum processor,we,"analytics, services","We only process data that is stored in our platform, as a data processor, under the direction of our customers, and we have no relationship with individuals whose personal data we process as per our customer's use of our platform and services."
frequency of access,we,"analytics, services","When you visit our website www.simplicant.com or access our service, we automatically record information from your device such as its software, IP address, browser type, operating system, frequency of access, locale preferences and your activity while using our services."
information collect,we,"analytics, services","We may retain information collected and processed on behalf of our customers for as long as needed to provide our Services.
We retain and use this information as needed to enforce our terms and conditions, comply with legal obligations, and/or for the duration required by applicable laws."
ip address,we,"analytics, services","When you visit our website www.simplicant.com or access our service, we automatically record information from your device such as its software, IP address, browser type, operating system, frequency of access, locale preferences and your activity while using our services."
job posting,we,"analytics, services","Additionally, you may provide us with information such as job postings or candidate data, during account setup or ongoing use of the service, that will be uploaded to your account."
locale preference,we,"analytics, services","When you visit our website www.simplicant.com or access our service, we automatically record information from your device such as its software, IP address, browser type, operating system, frequency of access, locale preferences and your activity while using our services."
script,we,"analytics, services","We also use ""cookies"", ""tags"", ""scripts"" to collect information, improve your experience and get a better understanding of your preferences."
supplementary information about datum collection practice of specific section of service,we,"analytics, services","Addtionally, we may share supplementary information about the data collection, use and sharing practices of specific sections of our service."
tag,we,"analytics, services","We also use ""cookies"", ""tags"", ""scripts"" to collect information, improve your experience and get a better understanding of your preferences."
