data_type,collector,purpose,text
UNSPECIFIED_DATA,we,"analytics, services","It includes the number of visitors to our Website, the pages they visited, and other similar information.
Please note that we may need to retain certain information for recordkeeping purposes and/or to complete any transactions that you began prior to requesting the change or deletion unless a longer retention period is required or permitted by law (for example, for regulatory purposes).
We make personal data into anonymous data by excluding information, such as your name, that makes the data personally identifiable to you.
We may log information using ""cookies.""
We use this anonymous data to analyze usage patterns in order to make improvements to BoardOnTrack.
We use this information to help operate, maintain, and improve BoardOnTrack."
credit / debit card number,we,"analytics, services","We may collect your name, organization information, address, email address, role or title, phone number, billing and/or credit card information, as well as other information you directly give us on BoardOnTrack, which may be used when you access our free resources or purchase products and/or services and to deliver the Services you have requested."
email address,we,"analytics, services","We may collect your name, organization information, address, email address, role or title, phone number, billing and/or credit card information, as well as other information you directly give us on BoardOnTrack, which may be used when you access our free resources or purchase products and/or services and to deliver the Services you have requested."
information about you,we,"analytics, services",We automatically log information about you and your device.
information we collect,we,"analytics, services",We use the information we collect in the following ways:
information you give we on boardontrack,we,"analytics, services","We may collect your name, organization information, address, email address, role or title, phone number, billing and/or credit card information, as well as other information you directly give us on BoardOnTrack, which may be used when you access our free resources or purchase products and/or services and to deliver the Services you have requested."
organization information,we,"analytics, services","We may collect your name, organization information, address, email address, role or title, phone number, billing and/or credit card information, as well as other information you directly give us on BoardOnTrack, which may be used when you access our free resources or purchase products and/or services and to deliver the Services you have requested."
person name,we,"analytics, services","We may collect your name, organization information, address, email address, role or title, phone number, billing and/or credit card information, as well as other information you directly give us on BoardOnTrack, which may be used when you access our free resources or purchase products and/or services and to deliver the Services you have requested."
personal information,UNSPECIFIED_ACTOR,services,"We may share your personal information with our third-party service providers (i.e. third party processors) who provide services such as data analysis, payment processing, information technology and related infrastructure, email delivery, learning management software, and other similar services.
We may share your personal information with third parties where you have provided your consent to do so.
We require that our third-party service providers use your personal information only to provide the services we've requested.
Your information, including personal data that we collect from you, may be transferred to, stored at and processed by us and other third parties outside the country in which you reside, including, but not limited to the United States, where data protection and privacy regulations may not offer the same level of protection as in other parts of the world."
personal information,we,"analytics, services","This Website shall only collect personal information that you knowingly and willingly provide consent for by way of completed customer or contact forms, surveys, purchases, and emails.
We collect and process your personal information for a variety of purposes outlined in this Policy.
We may share personal information as we believe necessary or appropriate (a) to comply with applicable laws; (b) to comply with lawful requests and legal process, including to respond to requests from public and government authorities to meet national security or law enforcement requirements; (c) to enforce our Policy; and (d) to protect our rights, privacy, safety or property, and/or that of you or others.
We may share your personal information as follows:
We may share your personal information with our third-party service providers (i.e. third party processors) who provide services such as data analysis, payment processing, information technology and related infrastructure, email delivery, learning management software, and other similar services.
We may share your personal information with third parties where you have provided your consent to do so.
We need certain personal information in order to provide you with access to BoardOnTrack.
We will only process your personal information in accordance with applicable data protection and privacy laws.
Your information, including personal data that we collect from you, may be transferred to, stored at and processed by us and other third parties outside the country in which you reside, including, but not limited to the United States, where data protection and privacy regulations may not offer the same level of protection as in other parts of the world."
personal information of consumer user of website locate at https://boardontrack.com,boardontrack,,"This Privacy Policy Agreement (""Policy"") describes how BoardOnTrack collects, uses, and shares personal information of consumer users of our website located at https://boardontrack.com (the ""Website""), and online services (""Services"")."
personal information we maintain about you,we,"analytics, services","As a Data Controller, we process the personal information we maintain about you in accordance with this Policy."
phone number,we,"analytics, services","We may collect your name, organization information, address, email address, role or title, phone number, billing and/or credit card information, as well as other information you directly give us on BoardOnTrack, which may be used when you access our free resources or purchase products and/or services and to deliver the Services you have requested."
postal address,we,"analytics, services","We may collect your name, organization information, address, email address, role or title, phone number, billing and/or credit card information, as well as other information you directly give us on BoardOnTrack, which may be used when you access our free resources or purchase products and/or services and to deliver the Services you have requested."
role,we,"analytics, services","We may collect your name, organization information, address, email address, role or title, phone number, billing and/or credit card information, as well as other information you directly give us on BoardOnTrack, which may be used when you access our free resources or purchase products and/or services and to deliver the Services you have requested."
several type,we,"analytics, services",We use several types of cookies on BoardOnTrack:
