data_type,collector,purpose,text
UNSPECIFIED_DATA,clarify,,"By using the Services, you acknowledge that any Personal Data about you, regardless of whether provided by you or obtained from a third party, is being provided to Clarify in the U.S. and will be hosted on U.S. servers, and you authorize Clarify to transfer, store and process your information to and in the U.S., and possibly other countries."
UNSPECIFIED_DATA,we,"advertising, analytics, services","By using or accessing our Services in any manner, you acknowledge that you accept the practices and policies outlined below, and you hereby consent that we will collect, use and share your information as described in this Privacy Policy.
In response, we will provide you with the following information: The categories of third parties with whom we have shared your Personal Data.
Privacy policy

Our Commercial or Business Purposes for Collecting or Disclosing Personal Data : Meeting or fulfilling the reason you provided the information to us.
We collect Personal Data about you from the following categories of sources: We may use vendors to obtain information to generate leads and create user profiles.
We may further retain information in an anonymous or aggregated form where that information would not identify you personally.
When establishing a retention period for specific categories of data, we consider who we collected the data from, our need for the Personal Data, why we collected the Personal Data, and the sensitivity of the Personal Data.
You can also request that we transmit the data to another controller where technically feasible."
aggregate / deidentified / pseudonymized information,we,"advertising, analytics, services","We may create aggregated, de-identified or anonymized data from the Personal Data we collect, including by removing information that makes the data personally identifiable to a particular user.
We may use such aggregated, de-identified or anonymized data and share it with third parties for our lawful business purposes, including to analyze, build and improve the Services and promote our business, provided that we will not share such data in a manner that could identify you."
cookie / pixel tag,Google,,"For example, Google LLC (""Google"") uses cookies in connection with its Google Analytics services."
cookie / pixel tag,we,"advertising, analytics, services","Privacy policy

We use the following types of Cookies:
The Services use cookies and similar technologies such as pixel tags, web beacons, clear GIFs and JavaScript (collectively, ""Cookies"") to enable our servers to recognize your web browser, tell us how and when you visit and use our Services, analyze trends, learn about our user base and operate and improve our Services.
We use the following types of Cookies: Essential Cookies.
We use the following types of Cookies: Functional Cookies.
We use the following types of Cookies: Performance/Analytical Cookies.
We use the following types of Cookies: Retargeting/Advertising Cookies."
credential,we,"advertising, analytics, services",For example: We retain your profile information and credentials for as long as you have an account with us.
credit / debit card number,Stripe,,"Our payment processing partner Stripe, Inc. (""Stripe"") collects your voluntarily-provided payment card information necessary to process your payment."
credit / debit card number,payment processing partner,,"Our payment processing partner Stripe, Inc. (""Stripe"") collects your voluntarily-provided payment card information necessary to process your payment."
customer support,we,"advertising, analytics, services","Privacy policy

We collect Personal Data about you from the following categories of sources: We may use analytics providers to analyze how you interact and engage with the Services, or third parties may help us provide you with customer support."
data broker,we,"advertising, analytics, services","Privacy policy

We collect Personal Data about you from the following categories of sources: Data Brokers"
information about you,we,"advertising, analytics, services","Privacy policy

We collect Personal Data about you from the following categories of sources: We receive information about you from some of our vendors who assist us with marketing or promotional services related to how you interact with our websites, applications, products, Services, advertisements or communications."
information transmit from compute device for purpose of,we,"advertising, analytics, services","We collect Personal Data about you from the following categories of sources: If you download and install certain applications and software we make available, we may receive and collect information transmitted from your computing device for the purpose of providing you the relevant Services, such as information regarding when you are logged on and available to receive updates or alert notices."
internal analytic,we,"advertising, analytics, services, security, legal","Privacy policy

Our Commercial or Business Purposes for Collecting or Disclosing Personal Data : Improving the Services, including testing, research, internal analytics and product development."
payment datum,we,"advertising, analytics, services",For example: We retain your payment data for as long as we need to process your purchase or subscription.
personal data of end user,we,"advertising, analytics, services",Please note that we may process Personal Data of our customers' end users or employees in connection with our provision of certain services to our customers.
personal data provide in valid request,we,"advertising, analytics, services, security",We will only use Personal Data provided in a Valid Request to verify your identity and complete your request.
product development,we,"advertising, analytics, services, security, legal","Privacy policy

Our Commercial or Business Purposes for Collecting or Disclosing Personal Data : Improving the Services, including testing, research, internal analytics and product development."
profile information,we,"advertising, analytics, services, security, legal",For example: We retain your profile information and credentials for as long as you have an account with us.
sensitive personal information,we,"advertising, analytics, services, security, legal","If you are a California resident, please note that we only use or disclose your sensitive personal information for the purposes set forth in section 7027(m) of the CCPA regulations and we do not collect or process sensitive personal information with the purpose of inferring any characteristics about California residents."
specific piece of personal data we collect about you,we,"advertising, analytics, services, security, legal","In response, we will provide you with the following information: The specific pieces of Personal Data that we have collected about you."
