data_type,collector,purpose,text
UNSPECIFIED_DATA,Freestar Capital,advertising,"This Site is affiliated with Publisher First, Inc. dba Freestar (""Freestar"") for the purposes of placing certain advertising on the Site, and Freestar will collect and use certain data for advertising purposes."
UNSPECIFIED_DATA,LiveRamp,"advertising, security, services","LiveRamp uses this information to create an online identification code for the purpose of recognising you on your devices.
LiveRamp uses this information to create an online identification code that we may store in our first-party cookie for our use in online, in-app, and cross-channel advertising."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,security,"All this information would be requested by the provider anyway.
Doodle may share personal information with other companies or individuals only in the following limited circumstances: (i) Doodle has your consent; (ii) Doodle has good faith that there is a legal obligation to share the data; (iii) Doodle needs to access or share the data to protect the security of the service or of others users' data; (iv) Doodle needs to access or share the data to protect Doodle's rights and property or to enforce the Terms of Service."
UNSPECIFIED_DATA,doodle,security,Doodle may share personal information with other companies or individuals only in the following limited circumstances: (i) Doodle has your consent; (ii) Doodle has good faith that there is a legal obligation to share the data; (iii) Doodle needs to access or share the data to protect the security of the service or of others users' data; (iv) Doodle needs to access or share the data to protect Doodle's rights and property or to enforce the Terms of Service.
UNSPECIFIED_DATA,we,,"If we carry out analyses, we shall store your data until the analysis has been concluded.
We shall only retain your data for as long as is legally necessary or in accordance with the purpose for which they were processed."
calendar datum,doodle,"security, services",Doodle can store certain calendar data to improve performance (caching) and to personalise scheduling.
cookie / pixel tag,doodle,"security, services, advertising, analytics","Doodle uses cookies to track usage, to improve ease-of-use and the overall user experience, and to manage advertising inventories."
cookie / pixel tag,we,,"When you use Doodle, the service can store cookies on your computer."
datum you provide,we,"advertising, analytics, services",We use the data you provide exclusively to improve the user experience and to further develop our products.
google contact,doodle,"security, services, advertising, analytics","In this case, you authorize Doodle to access your Google contacts."
large language model,openai,,"OpenAI provides large language models that can be used for a variety of purposes, including customer interaction and experience management."
personal information,UNSPECIFIED_ACTOR,"security, services",Doodle may share personal information with other companies or individuals only in the following limited circumstances: (i) Doodle has your consent; (ii) Doodle has good faith that there is a legal obligation to share the data; (iii) Doodle needs to access or share the data to protect the security of the service or of others users' data; (iv) Doodle needs to access or share the data to protect Doodle's rights and property or to enforce the Terms of Service.
personal information,doodle,"security, services, advertising, analytics","Doodle may share personal information with other companies or individuals only in the following limited circumstances: (i) Doodle has your consent; (ii) Doodle has good faith that there is a legal obligation to share the data; (iii) Doodle needs to access or share the data to protect the security of the service or of others users' data; (iv) Doodle needs to access or share the data to protect Doodle's rights and property or to enforce the Terms of Service.
Privacy Policy

18. Sharing personal information

Doodle uses personal information according to the Terms of Service and this Privacy Policy."
personal information,we,"advertising, analytics, services",We shall only process your Personal Data in accordance with principles of data protection and if there is a legal basis to do so.
request,doodle,"security, services, advertising, analytics",Doodle records certain requests and transactions in log files.
