data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"Canal Park, LLC's website collects certain information automatically and stores it in log files."
UNSPECIFIED_DATA,we,,"PRIVACY NOTICE

How We Collect and Use (Process) Your Information
This notice will describe what information we collect, how we collect it and how it is used."
broad demographic information assist we in,we,,"We may also use your IP address to help diagnose problems with our server and to administer our website, analyze trends, track visitor movements, and gather broad demographic information that assists us in identifying visitor preferences."
browser type,we,"analytics, services","The information may include internet protocol (IP) addresses, the region or general location where your computer or device is accessing the internet, browser type, operating system and other usage information about the use of our website.
We use this information to help us design our site to better suit our users' needs."
geolocation,we,"analytics, services","The information may include internet protocol (IP) addresses, the region or general location where your computer or device is accessing the internet, browser type, operating system and other usage information about the use of our website.
We use this information to help us design our site to better suit our users' needs."
information you provide to we,canal park llc,,"Canal Park, LLC will only collect and store information you provide to us through our online forms, such as contact requests."
information you provide to we via online form,canal park llc,,"The information you provide to us via our online forms is stored, accessed and used by Canal Park, LLC to contact you regarding the type of information requested."
ip address,we,"analytics, services","The information may include internet protocol (IP) addresses, the region or general location where your computer or device is accessing the internet, browser type, operating system and other usage information about the use of our website.
We may also use your IP address to help diagnose problems with our server and to administer our website, analyze trends, track visitor movements, and gather broad demographic information that assists us in identifying visitor preferences.
We use this information to help us design our site to better suit our users' needs."
personal information,canal park llc,legal,"In particular, Canal Park, LLC collects and transfers to the U.S. personal data only (with your consent) to contract with you; or to fulfill a compelling legitimate interest of Canal Park, LLC in a manner that does not outweigh your rights and freedoms."
region,we,"analytics, services","The information may include internet protocol (IP) addresses, the region or general location where your computer or device is accessing the internet, browser type, operating system and other usage information about the use of our website.
We use this information to help us design our site to better suit our users' needs."
usage information about use of website,we,"analytics, services","The information may include internet protocol (IP) addresses, the region or general location where your computer or device is accessing the internet, browser type, operating system and other usage information about the use of our website.
We use this information to help us design our site to better suit our users' needs."
