data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,advertising,We also share information with third parties for advertising and marketing; when required by law or to respond to legal process; to protect our customers; to protect lives; to maintain the security of the Platform; and to protect our legal rights.
UNSPECIFIED_DATA,platform,services,"The Platform may use information to provide LeadConnector with updates and reports, and to check that the Platform is working properly."
UNSPECIFIED_DATA,we,"advertising, analytics, services","For third parties or uses not described in this Privacy Policy, we share your information only with a lawful basis to do so.
If you request a change to or deletion of your Personal Information, please note that we may still need to retain certain information for recordkeeping purposes, and/or to complete any transactions that you began prior to requesting such change or deletion (e.g., when you make a purchase or enter a promotion, you may not be able to change or delete the Personal Information provided until after the completion of such purchase or promotion).
Privacy Policy

We collect Information:
We also share information with third parties for advertising and marketing; when required by law or to respond to legal process; to protect our customers; to protect lives; to maintain the security of the Platform; and to protect our legal rights.
We might also obtain information through a partner, or co-create datasets with a partner, as part of our business operations.
We obtain information through partners, vendors, suppliers and other third parties.
We share your information with our third-party company partners to prepare and deliver advertising and marketing content, to provide content services and to enable them to provide you with more personalized ads and to study the effectiveness of our campaigns.
We use information to operate our business; for example, to perform accounting, auditing, billing, reconciliation, and collection activities.
We use information to provide, offer, and personalize the Platform and other LeadConnector Services provided to you."
UNSPECIFIED_DATA,we,"advertising, analytics, services, legal, security","For third parties or uses not described in this Privacy Policy, we share your information only with a lawful basis to do so.
If you request a change to or deletion of your Personal Information, please note that we may still need to retain certain information for recordkeeping purposes, and/or to complete any transactions that you began prior to requesting such change or deletion (e.g., when you make a purchase or enter a promotion, you may not be able to change or delete the Personal Information provided until after the completion of such purchase or promotion).
Privacy Policy

We collect Information:
We also share information with third parties for advertising and marketing; when required by law or to respond to legal process; to protect our customers; to protect lives; to maintain the security of the Platform; and to protect our legal rights.
We might also obtain information through a partner, or co-create datasets with a partner, as part of our business operations.
We obtain information through partners, vendors, suppliers and other third parties.
We share your information with our third-party company partners to prepare and deliver advertising and marketing content, to provide content services and to enable them to provide you with more personalized ads and to study the effectiveness of our campaigns.
We use information to operate our business; for example, to perform accounting, auditing, billing, reconciliation, and collection activities.
We use information to provide, offer, and personalize the Platform and other LeadConnector Services provided to you."
analytic information,platform,services,"We use cookies to make our websites and the Platform operate, work more efficiently, and provide analytic information."
analytic information,we,"advertising, analytics, services","We use cookies to make our websites and the Platform operate, work more efficiently, and provide analytic information."
contact information,we,"advertising, analytics, services","We use contact information to send messages; to provide LeadConnector Services; to respond to customer service requests; to provide alerts such as security updates or changes in our policies or about subscriptions that are ending; and to send marketing or informational materials like newsletters or white papers, in accordance with your communication preferences."
many choice regard use of personal information for advertising purpose,we,"advertising, analytics, services",We give you many choices regarding our use and disclosure of your Personal Information for advertising and marketing purposes.
personal information,UNSPECIFIED_ACTOR,advertising,"LeadConnector may disclose your Personal Information to any other person or entity where you consent to the disclosure.
We may also transfer your Personal Information to our third party service providers, who may be located in a different country to you."
personal information,we,"advertising, analytics, services, legal","As such, we may transfer your Personal Information between the United States and our affiliates and business partners in other countries.
At your request and where the law requires us to do so, we will confirm what Personal Information we hold about you.
However, we will collect Personal Information from you only where we have your consent to do so, where we need the Personal Information to perform a contract with you, where we have a legal obligation to do so, or where the processing is in our legitimate interests (such as processing for administrative purposes, direct marketing, product development or improvement, preventing fraud or criminal acts and in support of information security) and not overridden by your data protection interests or fundamental rights and freedoms.
If you believe we are using your Personal Information in a way that is inconsistent with this Privacy Policy or for more information about your rights, contact your local data protection authority.
In so doing, we will process your Personal Information in a way that meets the commitments of this Privacy Policy and complies with the law wherever we transfer it.
This Privacy Policy describes how we collect and use your Personal Information when you visit our website at https://www.leadconnectorhq.com/ or otherwise use the Platform as described further in the Terms of Service , and that you may provide in electronic messages to LeadConnector.
We also use Personal Information to contact you to advertise, market and sell LeadConnector Services in accordance with your communications preferences.
We may also transfer your Personal Information to our third party service providers, who may be located in a different country to you.
We may disclose Personal Information as part of a contemplated or actual corporate transaction such as a reorganization, merger, sale, joint venture, assignment, transfer or other disposition of all or any portion of our business, assets or stock (including in connection with any bankruptcy or similar proceedings).
We may disclose Personal Information that we collect or you provide as described in this Privacy Policy:
We may retain your Personal Information for a longer period in the event of a complaint or if we reasonably believe there is a prospect of litigation in respect to our relationship with you.
We use Personal Information that we collect about you or that you provide to us for the following purposes:
We use a wide variety of software and tools at LeadConnector, and we process Personal Information using these tools as a regular course of business.
We will only retain your Personal Information for as long as reasonably necessary to fulfill the purposes we collected it for, including for the purposes of satisfying any legal, regulatory, tax, accounting or reporting requirements and for other purposes described in this Privacy Policy."
