data_type,collector,purpose,text
UNSPECIFIED_DATA,trusted service provider,,"Data is shared only with trusted service providers (e.g., Deepgram for transcription, Paragon for integrations) under strict confidentiality agreements."
UNSPECIFIED_DATA,we,,"This Privacy Policy explains how we collect, use, store, and protect your information across our services, including the Meeting Recorder and AI Notetaker and Analytics and AI Roleplays for SDRs ."
ai roleplay for sdr,we,"services, analytics","This Privacy Policy explains how we collect, use, store, and protect your information across our services, including the Meeting Recorder and AI Notetaker and Analytics and AI Roleplays for SDRs ."
analytic provider,we,"services, analytics","This Privacy Policy explains how we collect, use, store, and protect your information across our services, including the Meeting Recorder and AI Notetaker and Analytics and AI Roleplays for SDRs ."
audio recording,we,services,"For users participating in AI roleplay sessions, we collect: Audio Recordings : Recordings of roleplay sessions for analysis and improvement."
base log of conversation with ai bot,we,services,"For users participating in AI roleplay sessions, we collect: Transcripts : Text-based logs of conversations with the AI bot."
calendar,we,services,"To deliver seamless meeting recording, transcription, and summarization, we collect: Integration Data : Calendar and platform information accessed via secure OAuth integrations with platforms like Zoom and Google Calendar (managed through Paragon)."
chat datum,we,"services, analytics","To deliver seamless meeting recording, transcription, and summarization, we collect: Chat Data : In-meeting messages, including shared links and notes, to provide comprehensive meeting insights."
deepgram for transcription,trusted service provider,,"Data is shared only with trusted service providers (e.g., Deepgram for transcription, Paragon for integrations) under strict confidentiality agreements."
integration data,we,"services, analytics","To deliver seamless meeting recording, transcription, and summarization, we collect: Integration Data : Calendar and platform information accessed via secure OAuth integrations with platforms like Zoom and Google Calendar (managed through Paragon)."
meeting data,we,"services, analytics","To deliver seamless meeting recording, transcription, and summarization, we collect: Meeting Data : Audio, video, and metadata such as meeting start/end times and participant details."
meeting recorder,we,"services, analytics","This Privacy Policy explains how we collect, use, store, and protect your information across our services, including the Meeting Recorder and AI Notetaker and Analytics and AI Roleplays for SDRs ."
paragon for integration,trusted service provider,,"Data is shared only with trusted service providers (e.g., Deepgram for transcription, Paragon for integrations) under strict confidentiality agreements."
profile,we,"services, analytics","For users participating in AI roleplay sessions, we collect: User Data : Profile and session activity details to generate personalized analytics and insights."
recording of roleplay session for analysis,we,"services, analytics","For users participating in AI roleplay sessions, we collect: Audio Recordings : Recordings of roleplay sessions for analysis and improvement."
transcript,we,"services, analytics","For users participating in AI roleplay sessions, we collect: Transcripts : Text-based logs of conversations with the AI bot."
user data,we,"services, analytics","For users participating in AI roleplay sessions, we collect: User Data : Profile and session activity details to generate personalized analytics and insights."
