data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"However, we may share your information with third-party service providers who perform services on our behalf."
UNSPECIFIED_DATA,we,"analytics, security, services","For verification purposes, we may require you to provide certain information to confirm your identity before processing your request.
However, we may share your information with third-party service providers who perform services on our behalf.
Our App collects information in a few different ways: 1.1
Please note that your information might also be disclosed to our affiliates and in the event of an acquisition, sale, or asset sale, where your Personal Data may be transferred as part of the business assets."
cookie / pixel tag,we,"analytics, security, services","Cookies : We use cookies to personalize your experience on Velocity AI, remember your preferences, and understand usage patterns."
google user data,UNSPECIFIED_ACTOR,,"No Google user data is shared with third parties without explicit user consent, which is clearly obtained through an affirmative action in our consent process (detailed in Section 2, Consent)."
ip address,we,"analytics, security, services",We collect your IP address to ensure a secure and stable connection to Velocity AI.
personal info you make,we,"analytics, security, services","This includes any personal info you've made publicly available on your Google profile.
We use this information to customize the user experience."
raw audio datum from meeting,UNSPECIFIED_ACTOR,,Raw audio data from your meetings is shared with third-party transcription services.
real time audio stream of zoom call,velocity ai,"advertising, services",Velocity AI uses the real-time audio and video streams of your Zoom calls to generate on-the-spot suggestions and coaching.
real time stream datum of zoom call,real time zoom streaming data velocity ai,services,1.3 Real-Time Zoom Streaming Data Velocity AI captures and processes the real-time streaming data of your Zoom calls to provide its core functionality.
standard application use datum,we,"analytics, security, services","As part of the regular operation of Velocity AI, we collect standard application use data to improve your experience, secure your interactions, and streamline our service."
text transcript of meeting,UNSPECIFIED_ACTOR,,Text transcripts of your meetings are shared with third-party AI models.
