data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"Beroe Inc. and all its entities and subsidiaries (""we"", ""us"", and ""our"") collects certain information in connection with providing the services we offer through our websites (our ""Services"")."
UNSPECIFIED_DATA,beroe inc.,,"Beroe Inc. and all its entities and subsidiaries (""we"", ""us"", and ""our"") collects certain information in connection with providing the services we offer through our websites (our ""Services"")."
UNSPECIFIED_DATA,we,"security, services","Beroe Inc. and all its entities and subsidiaries (""we"", ""us"", and ""our"") collects certain information in connection with providing the services we offer through our websites (our ""Services"").
For example, if you register for our Services and create an account, we will store your information for as long as needed to maintain your account, provide the services you request, enforce any applicable terms that govern your use of the services, and maintain appropriate records to reflect our delivery of services to you.
In other cases, we collect similar information through one of our service providers or through a publicly accessible source.
We may store and process information, including through third-party or affiliate hosting services, in the United States, European Economic Area, or any other international jurisdiction."
appropriate record,we,"security, services","For example, if you register for our Services and create an account, we will store your information for as long as needed to maintain your account, provide the services you request, enforce any applicable terms that govern your use of the services, and maintain appropriate records to reflect our delivery of services to you."
company detail,we,"security, services","In addition to the User Content (as defined in Section of the Portal Terms of Service), we may use your name, email address, company details and other personally identifiable information (""PII"") for both marketing and product improvement initiatives."
cookie / pixel tag,we,"security, services",We also use cookies to collect information about Users and their activity on the Websites.
email address,we,"security, services","In addition to the User Content (as defined in Section of the Portal Terms of Service), we may use your name, email address, company details and other personally identifiable information (""PII"") for both marketing and product improvement initiatives.
We also collect PII, typically email addresses, from our service providers.
We will use your email address and other PII we may collect from you in the future (collectively, ""Your PII"") solely to communicate with you."
information about user,we,"security, services, analytics","We also use cookies to collect information about Users and their activity on the Websites.
We use this information to remember Users on our Websites and to enhance Users' experience on our Websites."
information from google analytics,we,"security, services, analytics, advertising","We may use information regarding the pages of the Portal that Users are viewing to suggest additional reports or Beroe services that may be of interest, or we may use information from Google Analytics to determine whether Users are already in our database of subscribers."
information regard page of portal user view,we,"security, services, analytics, advertising","We may use information regarding the pages of the Portal that Users are viewing to suggest additional reports or Beroe services that may be of interest, or we may use information from Google Analytics to determine whether Users are already in our database of subscribers."
information user provide regard individual,we,"security, services, analytics, advertising",We also collect information Users provide regarding other individuals and businesses.
offering,we,"security, services, analytics, advertising, legal","Use of Information

To operate, evaluate, and improve our business, including our Websites and other offerings"
person name,we,"security, services, analytics, advertising","In addition to the User Content (as defined in Section of the Portal Terms of Service), we may use your name, email address, company details and other personally identifiable information (""PII"") for both marketing and product improvement initiatives."
person name,we,"security, services, analytics, advertising, legal","In addition to the User Content (as defined in Section of the Portal Terms of Service), we may use your name, email address, company details and other personally identifiable information (""PII"") for both marketing and product improvement initiatives."
user content,we,"security, services, analytics, advertising, legal","For example, we collect User Content (as defined in our Terms of Service) when you use the Portal."
user content we collect,we,"security, services, analytics, advertising, legal",We may use the User Content that we collect to provide Services to other Users of our Services.
user content you provide,we,"security, services, analytics, advertising, legal",We may use the User Content that you provide to provide services to others.
user specific information,we,"security, services, analytics, advertising, legal","For example, when Users return to the Websites, cookies identify those Users and allow the Websites to provide certain user-specific information."
