data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,We will provide your Personal Information in a portable and usable format that allows you to transfer data easily to another entity - provided that this is technically feasible;
cookie / pixel tag,we,"advertising, analytics, services","We use cookies to improve your browsing experience, serve personalized ads or content, and analyze our traffic."
file record interaction with application,UNSPECIFIED_ACTOR,services,"For operation and maintenance purposes, this Application and any third-party services may collect files that record interaction with this Application (System logs) or use other Personal Data (such as the IP Address) for this purpose."
file record interaction with application,we,"advertising, analytics, services","For operation and maintenance purposes, this Application and any third-party services may collect files that record interaction with this Application (System logs) or use other Personal Data (such as the IP Address) for this purpose."
form,we,"advertising, analytics, services, legal","For example, you directly provide your Personal Information when you submit requests via any forms on this Application.
You also provide Personal Information indirectly when you navigate this Application, as Personal Information about you is automatically observed and collected."
information concern particular service,we,"advertising, analytics, services","In addition to the information contained in this privacy policy, this Application may provide the User with additional and contextual information concerning particular Services or the collection and processing of Personal Data upon request."
mention category,we,"advertising, analytics, services","We collect the above-mentioned categories of Personal Information, either directly or indirectly, from you when you use this Application."
personal datum relate to user,we,"advertising, analytics, services",The Owner may process Personal Data relating to Users if one of the following applies:
personal datum strictly necessary,iubenda,,"Changes to this privacy policy

iubenda hosts this content and only collects the Personal Data strictly necessary for it to be provided."
personal information collect from you,we,"advertising, analytics, services","We will use any Personal Information collected from you in connection with the verification of your request solely for verification and shall not further disclose the Personal Information, retain it longer than necessary for purposes of verification, or use it for unrelated purposes."
privacy choice link provide on application,you,"advertising, services","In addition to what is stated above, to exercise your right to opt-out of Sale or Sharing and Targeted Advertising you can also use the privacy choices link provided on this Application."
request,we,"advertising, analytics, services, legal","To exercise the rights described above, you need to submit your request to us by contacting us via the contact details provided in this document."
system log,UNSPECIFIED_ACTOR,services,"For operation and maintenance purposes, this Application and any third-party services may collect files that record interaction with this Application (System logs) or use other Personal Data (such as the IP Address) for this purpose."
system log,we,"advertising, analytics, services, legal","For operation and maintenance purposes, this Application and any third-party services may collect files that record interaction with this Application (System logs) or use other Personal Data (such as the IP Address) for this purpose."
