data_type,collector,purpose,text
UNSPECIFIED_DATA,ai feature,,"The AI feature only provides text responses, and anything outside approved limits is trashed by the AI tool."
UNSPECIFIED_DATA,ai tool,,"The AI feature only provides text responses, and anything outside approved limits is trashed by the AI tool."
UNSPECIFIED_DATA,independent company,services,"They are permitted to use data only for the purpose of performing services on our behalf or at an aggregate level.
We may employ independent companies or other third parties and individuals to help us provide, facilitate or improve our Service (such as customer service support)."
UNSPECIFIED_DATA,we,,"When our business customers conduct polls using our software, we share participants' information with the customers."
browsing / search history,UNSPECIFIED_ACTOR,,"When you visit our Site, ad networks and other parties may collect information about your online activities over time and across different websites."
browsing / search history,advertiser,,"When you visit our Site, ad networks and other parties may collect information about your online activities over time and across different websites."
clickstream information,we,,"We collect clickstream information and basic, technical information, such as browser type, from Visitors."
cookie / pixel tag,poll everywhere,services,Poll Everywhere uses cookies to facilitate the Service's functionality and to preserve User preferences.
cookie / pixel tag,we,services,"If you register as a user of the Service and become a User, Poll Everywhere collects the same information we collect from Visitors, as well as the personal information Users submit during the registration, and we use cookies to support Users' logged-in experience."
custom user identification data,we,services,"We may collect and store Custom User Identification data, which refers to unique identifiers selected and provided by users, or their organization, within integrated systems like SAML (Security Assertion Markup Language) and LMS (Learning Management Systems)."
customer service support,we,"services, analytics, security, advertising","We may employ independent companies or other third parties and individuals to help us provide, facilitate or improve our Service (such as customer service support)."
education record,we,services,"If you are an educational institution, or a teacher or school official at an educational institution, that is required to comply with FERPA, we will only use any education records (as defined under FERPA) that you may make available to Poll Everywhere for the purpose of providing the Service to you."
geolocation,we,"services, analytics, security",We may collect information regarding a User's geolocation solely for purposes of verifying that a User is attending a particular event at which our polling services are provided or for a User to establish a geofence.
information about you,we,"services, analytics, security","We may disclose information about you (i) if we are required to do so by law or legal process (such as a court order or a subpoena), (ii) in response to a request by law enforcement authorities, or (iii) when we believe disclosure is necessary or appropriate (a) to prevent physical harm or financial loss or in connection with an investigation of suspected or actual illegal activity, or (b) to protect or defend the rights or property of Poll Everywhere, Users, Visitors, our business customers or others."
information relate to,we,"services, analytics, security","We may collect information related to how you logged in (e.g., through a mobile app or a browser) so we can alert you to new features about the Service."
information we have about you,we,"services, analytics, security, advertising",We may use the information we have about you to offer you products and services that we believe may be of interest to you.
internet activity,UNSPECIFIED_ACTOR,,"When you visit our Site, ad networks and other parties may collect information about your online activities over time and across different websites."
internet activity,advertiser,,"When you visit our Site, ad networks and other parties may collect information about your online activities over time and across different websites."
non-personal information,poll everywhere,services,"Poll Everywhere may collect non-personal information during your visit to the Site or mobile Site through our automatic data collection tools, which may include ""cookies"" and other commonly used technologies."
number of select service provider,we,"services, analytics, security, advertising",We use a limited number of select service providers to perform work on our behalf.
payment information,poll everywhere,services,"Poll Everywhere only collects this personal information if a Visitor chooses to register with the Service to become a User.
To purchase service, we also require your payment information."
personal information,service provider,services,"They are permitted to use personal information only for the purpose of providing their services or at an aggregate level.
We may disclose personal information to these service providers, or they may collect personal information, as necessary for the performance of their services."
personal information,we,"services, analytics, security, advertising","We may disclose personal information to these service providers, or they may collect personal information, as necessary for the performance of their services.
We only receive personal information when you choose to provide it.
We share your personal information only as described in this Privacy Policy and do not sell the information, except if our company or assets are sold or acquired."
personal information user submit during registration,poll everywhere,services,"If you register as a user of the Service and become a User, Poll Everywhere collects the same information we collect from Visitors, as well as the personal information Users submit during the registration, and we use cookies to support Users' logged-in experience."
phone number,we,"services, analytics, security, advertising","We use this information to facilitate the individual's participation in polls.
When Visitors or Users participate in our polling services, we obtain the individual's mobile phone number provided to us in connection with SMS responses, the device type and operating system, and the poll responses."
registration information,poll everywhere,services,"Poll Everywhere may use your registration information to contact you to: deliver the Service and improve our Site, Service, features and content, and provide customer service; administer and enable your use, enjoyment and navigation of our Site, Service, and mobile Site; better understand your needs and interests; fulfill requests you make; and personalize your experience."
same information we collect from visitor,poll everywhere,services,"If you register as a user of the Service and become a User, Poll Everywhere collects the same information we collect from Visitors, as well as the personal information Users submit during the registration, and we use cookies to support Users' logged-in experience."
select number of service provider,poll everywhere,services,"As explained above, Poll Everywhere uses a select number of service providers to help facilitate our Service."
source,UNSPECIFIED_ACTOR,,"The California Consumer Privacy Act of 2018, as amended by the California Privacy Rights Act of 2020 (CCPA) requires businesses to disclose, for the past 12 months, (i) the categories of personal information collected, (ii) the sources of the collected personal information, (iii) the purposes for which the collected personal information is used, (iv) the categories of personal information disclosed for a business purpose, and (v) the categories of any personal information sold or shared."
text response,ai feature,,"The AI feature only provides text responses, and anything outside approved limits is trashed by the AI tool."
text response,ai tool,,"The AI feature only provides text responses, and anything outside approved limits is trashed by the AI tool."
