data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,"We may store data on remote servers operated by a cloud service provider, rather than storing it on our own servers.
When you apply for and we facilitate the provision of a specific product or service, we may also collect information from you related to that product or service. ."
commercial industry standard encryption method,we,,"We also make use of additional safeguards where appropriate, such as commercial industry standard encryption methods, TLS, web application firewall protection and other appropriate contractual and organisational measures."
contact information,we,,"Providing your personal details enables us to provide you with a contact record reference number which allows you, and other authorised persons, to retrieve information about that call at a later date."
electronic record,we,"advertising, analytics",The following organisational and technical measures are currently in place: We store your electronic records in secure systems. .
government agency,person,"advertising, analytics, legal, security, services","Sinorbis may need to disclose your personal data to third parties including: other persons, including government agencies, regulatory bodies and law enforcement agencies if required by law or if we reasonably believe that use or disclosure is necessary to protect our rights, protect your safety or the safety of others, investigate fraud or comply with a law, court order or legal process."
information about preference,we,"advertising, analytics","Cookies help us improve the Sinorbis website and products, optimise your experience, store information about your preferences, speed up your searches and to recognise you when you return to the Sinorbis site."
information collect from you for purpose of,we,"advertising, analytics","We may ask one of these third parties to contact you directly for a specific purpose, and provide us with information collected from you for the purpose of providing the relevant products or services."
law enforcement agency,person,"advertising, analytics, legal, security, services","Sinorbis may need to disclose your personal data to third parties including: other persons, including government agencies, regulatory bodies and law enforcement agencies if required by law or if we reasonably believe that use or disclosure is necessary to protect our rights, protect your safety or the safety of others, investigate fraud or comply with a law, court order or legal process."
non-personal information,UNSPECIFIED_ACTOR,advertising,"However, we may provide non-personally identifiable user data to third parties for marketing, advertising, or other uses."
non-personal information,we,"advertising, analytics","However, we may provide non-personally identifiable user data to third parties for marketing, advertising, or other uses."
payment information,we,"advertising, analytics","We collect payment and billing information when you register for and/or purchase products or services, such as credit card and bank account information, a billing address and a billing contact for your Sinorbis account."
registration datum,service provider of sinorbis event,"advertising, services",We may also share your registration data with service providers of the Sinorbis event in order to provide event information and improve your experience at the current or future Sinorbis events.
registration datum,we,"advertising, analytics, services",We may also share your registration data with service providers of the Sinorbis event in order to provide event information and improve your experience at the current or future Sinorbis events.
regulatory body,person,"advertising, analytics, legal, security, services","Sinorbis may need to disclose your personal data to third parties including: other persons, including government agencies, regulatory bodies and law enforcement agencies if required by law or if we reasonably believe that use or disclosure is necessary to protect our rights, protect your safety or the safety of others, investigate fraud or comply with a law, court order or legal process."
write reason,we,"advertising, analytics, services","If we refuse to provide you with access to your personal data or to update your data in the way you request, we will provide you with written reasons."
