data_type,collector,purpose,text
UNSPECIFIED_DATA,Facebook,,"In addition, when you see or interact with these buttons, tools, or content, or view a Domo web page containing them, some information from your browser may automatically be sent to the other company, including Facebook.
Your information may be processed for additional purposes by that company."
UNSPECIFIED_DATA,embedded analytics,,Embedded Analytics Share data & analytics securely with customers.
UNSPECIFIED_DATA,we,"security, services","Please note that to respond to your request, we may need you to provide additional information to verify your identity.
We use information-gathering tools, such as cookies and web beacons, to collect information as you navigate our websites and use our Subscription Services.
When we advertise online to you, we may collect information through such technologies about which ads are displayed to you, which ads you click on, and the web page where the ad was displayed to you."
activity we display,we,"security, services, advertising, analytics, legal","This Privacy Notice describes Domo's privacy practices in relation to Personal Information we collect as a controller, including in the context of our websites; our Services, including our desktop and mobile apps that link to this Privacy Notice; company events, forums, and communities; our marketing and promotional emails, text messages, newsletters, and other marketing, promotional, and advertising communications (""Marketing Communications""); and any other activities where we display or link to this Privacy Notice."
aggregate / deidentified / pseudonymized information,we,"security, services",We may also disclose your Personal Information: When we aggregate and disclose de-identified information collected by our websites or the Services to provide statistical information or market research to third parties; or
aggregate statistical information,we,"security, services",We may also collect and utilize aggregated statistical and usage information.
browsing / search history,we,"security, services","Through these tools, we receive and store information about how you use our websites and Subscription Services and about your online activities over time and across different sites."
company event,we,"security, services, advertising, analytics, legal","This Privacy Notice describes Domo's privacy practices in relation to Personal Information we collect as a controller, including in the context of our websites; our Services, including our desktop and mobile apps that link to this Privacy Notice; company events, forums, and communities; our marketing and promotional emails, text messages, newsletters, and other marketing, promotional, and advertising communications (""Marketing Communications""); and any other activities where we display or link to this Privacy Notice."
cookie / pixel tag,advertiser,,"Advertising cookies are used to show you ads that are more relevant to you.
We may share this information with advertisers or use it to better understand your interests."
cookie / pixel tag,we,"security, services","Advertising cookies are used to show you ads that are more relevant to you.
We may share this information with advertisers or use it to better understand your interests."
desktop app link to privacy notice,we,"security, services, advertising, analytics, legal","This Privacy Notice describes Domo's privacy practices in relation to Personal Information we collect as a controller, including in the context of our websites; our Services, including our desktop and mobile apps that link to this Privacy Notice; company events, forums, and communities; our marketing and promotional emails, text messages, newsletters, and other marketing, promotional, and advertising communications (""Marketing Communications""); and any other activities where we display or link to this Privacy Notice."
device information,we,"security, services","When you login to the Subscription Services as a User or visit or navigate our websites, we may collect device information and data related to your usage and utilization of the Services or our websites such as user ID, username, password, email address, user type, duration of session, connections made, your utilization of specific features or functions, version and update status, IP addresses, mobile and device IDs, location, browser information, language and time zone settings, user interactions (such as the pages, cards, and files viewed), system configuration information, unique device identifiers, how you arrived at our site, and other computer and connection information and diagnostic data."
feedback about service,we,"security, services","We may use the Personal Information we collect about you as a User of the Subscription Services, as a visitor to our websites, or through other means (e.g., in person) to: Obtain feedback about our Services;"
forum,we,"security, services, advertising, analytics, legal","This Privacy Notice describes Domo's privacy practices in relation to Personal Information we collect as a controller, including in the context of our websites; our Services, including our desktop and mobile apps that link to this Privacy Notice; company events, forums, and communities; our marketing and promotional emails, text messages, newsletters, and other marketing, promotional, and advertising communications (""Marketing Communications""); and any other activities where we display or link to this Privacy Notice."
information about,we,"security, services","For example, remembering your login details and other information you have entered or choices you have made, displaying more personal features, or providing us information about how our websites and Services are used."
information about use of feature,we,"security, services",We may collect information about your use of these features.
information about you,we,"security, services","We may collect information about you from third-party sources, including partners from whom we collect or purchase Personal Information, or who provide us with publicly available information that may contain Personal Information, or who provide analytics based on various sources to help us understand how to improve our products and marketing; individuals who provide your information as a referral; and individuals at the company where you work.
You may provide us with information about you when you:"
information from,UNSPECIFIED_ACTOR,,"This Domo Privacy Notice (""Privacy Notice"") describes how Domo, Inc. and its affiliates (""Domo"", ""we"", ""our"" or ""us"") collect, store, use, disclose, and otherwise process information from or about you (""Personal Information"") in the course of our business."
information from,domo,,"This Domo Privacy Notice (""Privacy Notice"") describes how Domo, Inc. and its affiliates (""Domo"", ""we"", ""our"" or ""us"") collect, store, use, disclose, and otherwise process information from or about you (""Personal Information"") in the course of our business."
information from,we,"security, services","This Domo Privacy Notice (""Privacy Notice"") describes how Domo, Inc. and its affiliates (""Domo"", ""we"", ""our"" or ""us"") collect, store, use, disclose, and otherwise process information from or about you (""Personal Information"") in the course of our business."
information regard status of referral to individual who refer you,we,"security, services","If you are referred to Domo by someone else, we may disclose information regarding the status of that referral to the individual who referred you."
information you make,we,"security, services","We may collect information that you make publicly available on social networking sites, as well as when you interact with our social networking pages."
insight,domo,,"Social networking sites may, in some instances, provide statistics and insights to Domo that help us understand the types of actions you take on our social networking pages."
insight,social media,,"Social networking sites may, in some instances, provide statistics and insights to Domo that help us understand the types of actions you take on our social networking pages."
internet activity,we,"security, services","Through these tools, we receive and store information about how you use our websites and Subscription Services and about your online activities over time and across different sites."
marketing communication,we,"security, services, advertising, analytics, legal","This Privacy Notice describes Domo's privacy practices in relation to Personal Information we collect as a controller, including in the context of our websites; our Services, including our desktop and mobile apps that link to this Privacy Notice; company events, forums, and communities; our marketing and promotional emails, text messages, newsletters, and other marketing, promotional, and advertising communications (""Marketing Communications""); and any other activities where we display or link to this Privacy Notice."
marketing email,we,"security, services, advertising, analytics, legal","This Privacy Notice describes Domo's privacy practices in relation to Personal Information we collect as a controller, including in the context of our websites; our Services, including our desktop and mobile apps that link to this Privacy Notice; company events, forums, and communities; our marketing and promotional emails, text messages, newsletters, and other marketing, promotional, and advertising communications (""Marketing Communications""); and any other activities where we display or link to this Privacy Notice."
newsletter,we,"security, services, advertising, analytics, legal","This Privacy Notice describes Domo's privacy practices in relation to Personal Information we collect as a controller, including in the context of our websites; our Services, including our desktop and mobile apps that link to this Privacy Notice; company events, forums, and communities; our marketing and promotional emails, text messages, newsletters, and other marketing, promotional, and advertising communications (""Marketing Communications""); and any other activities where we display or link to this Privacy Notice."
page on many social networking site,we,"security, services",We maintain pages on many social networking sites.
permanent record of request not send direct marketing,we,"security, services",We will also store a permanent record of any request not to send direct marketing or to process your information so that we can respect your request in future.
public information about you,we,"security, services, advertising, analytics, legal",We may collect other public and third-party information about you to supplement information we hold.
relevant personal information,UNSPECIFIED_ACTOR,,"If you purchase or express an interest in a third-party product or service and to the extent you consent to such sharing (where required by applicable law), we may disclose relevant Personal Information to that third party as necessary to provide the requested product or service and enable its interoperation with the Subscription Services, and those third parties may contact you about your purchase or interest;"
relevant personal information,sponsor of event,,"If you register for or attend an event organized by Domo, we may disclose relevant Personal Information to sponsors of the event; and"
relevant personal information,we,"security, services, advertising, analytics, legal","If you purchase or express an interest in a third-party product or service and to the extent you consent to such sharing (where required by applicable law), we may disclose relevant Personal Information to that third party as necessary to provide the requested product or service and enable its interoperation with the Subscription Services, and those third parties may contact you about your purchase or interest;
If you register for or attend an event organized by Domo, we may disclose relevant Personal Information to sponsors of the event; and"
statistic,domo,,"Social networking sites may, in some instances, provide statistics and insights to Domo that help us understand the types of actions you take on our social networking pages."
statistic,social media,,"Social networking sites may, in some instances, provide statistics and insights to Domo that help us understand the types of actions you take on our social networking pages."
