data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,"legal, security, services","The Provider will process information as referenced in section 5 and 6 (collectively, ""Data"") for the purposes of"
information about interaction with service,we,,"If you choose to use or connect to third-party integrations (e.g. Google Calendar, Trello etc.) through the Service, or if you are required or permitted to do so by a Customer, such third parties may allow us to have access to and store additional information about your interaction with those services as it relates to your use of the Service."
information about user,UNSPECIFIED_ACTOR,"legal, security, services","This privacy policy covers how Timely AS, Karvesvingen 5, 0579 Oslo (""Provider""), collects and treats information about its users."
information about user,karvesvingen,,"This privacy policy covers how Timely AS, Karvesvingen 5, 0579 Oslo (""Provider""), collects and treats information about its users."
information about user,timely as,,"This privacy policy covers how Timely AS, Karvesvingen 5, 0579 Oslo (""Provider""), collects and treats information about its users."
information about you require,we,,"If you initiate these connections, you also understand that we will share information about you that is required to enable your use of the third-party integration through the Service."
information provide through connection,we,,"By enabling these connections, you authorise us to connect and access the information provided through these connections, and you understand that the privacy policies of these third parties govern such connections."
personal datum necessary,timely,services,"Timely only processes personal data necessary for the performance of Timely's contractual obligations to the user according to the Terms of Service, or in order to take steps at the request of the user prior to entering into the Terms of Service."
special category,timely,"services, advertising, legal","Timely will only process special categories of personal data as specified above at the request of the User (""Data Subject""), i.e. when the user submits such data to Timely at their own will."
special category of personal datum,timely,"services, advertising, legal","Timely will only process such special categories of personal data following the informed, expressly and freely given consent of the Data Subject."
