data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,We and our authorized third-party service providers collect certain information by automated means using cookies and other tracking technologies.
UNSPECIFIED_DATA,we,,We and our authorized third-party service providers collect certain information by automated means using cookies and other tracking technologies.
company name,we,,"When you contact us regarding troubleshooting, we may collect your name, email address, phone number and company name."
cookie / pixel tag,service provider act on behalf,,"We, or our service providers acting on our behalf, use the following persistent and session cookies on our Site: Strictly Necessary Cookies : These cookies are essential because they enable our Site to work and they cannot be disabled."
cookie / pixel tag,we,"analytics, services","COOKIES AND OTHER TRACKING TECHNOLOGIES WE USE
We use functional cookies to remember your choices so we can tailor our Services to provide you with enhanced features and personalized content.
We'll use the term cookie throughout this Privacy Policy to cover all of these technologies.
We, or our service providers acting on our behalf, use the following persistent and session cookies on our Site: Strictly Necessary Cookies : These cookies are essential because they enable our Site to work and they cannot be disabled."
email address,we,"analytics, services","For example, when you submit a form on our Site, we may collect your name, email address and the content of the communication.
When you contact us regarding troubleshooting, we may collect your name, email address, phone number and company name."
encryption,we,"analytics, services","For example, we use encryption, secure socket layer and password protection."
information collect from service provider,service provider,,Information Collected from Service Providers : Our service providers may share with us the following personal information:
information collect from service provider,we,"analytics, services",Information Collected from Service Providers : Our service providers may share with us the following personal information:
information you give we,we,"analytics, services",We collect information you give us when you use our Site and Services.
marketing datum we use,service provider,,"Information Collected from Service Providers : Our service providers may share with us the following personal information: Marketing data that we use to find new leads, increase our customer base and optimize conversion rates."
marketing datum we use,we,"analytics, services","Information Collected from Service Providers : Our service providers may share with us the following personal information: Marketing data that we use to find new leads, increase our customer base and optimize conversion rates."
password protection,we,"analytics, services","For example, we use encryption, secure socket layer and password protection."
person name,we,"analytics, services","For example, when you submit a form on our Site, we may collect your name, email address and the content of the communication.
When you contact us regarding troubleshooting, we may collect your name, email address, phone number and company name."
personal information,Johnson & Johnson,,"By clicking on links to the External Websites, the operators of the External Websites may collect your personal information."
personal information,UNSPECIFIED_ACTOR,"analytics, legal, security, services","Aside from disclosing your information to those of our personnel who are authorized to process the information in order to provide our Services and run our Site, we disclose your personal information only to the third parties and for the reasons indicated below.
These third parties may use your personal information to operate their services and for their own purposes.
We (and any affiliate, subcontractor or other person collecting, using and disclosing your personal information on our behalf) may transfer, store and otherwise collect, use and disclose your personal information, for the fulfillment of the purposes set out in this Privacy Policy, anywhere in the world.
We may also share personal information with third parties whom we choose to acquire, or to whom we choose to sell, transfer, or merge parts of our business or our assets.
We share personal information with our third-party service providers that assist us in running our Services, Site and business operations.
We will only share your personal information with these third parties if you consent to such sharing.
We, or our authorized third-party service providers and/or partners who assist us in providing the Site and/or Services, process your personal information for the following reasons:
With Your Consent : There may be situations where you are asked to consent to share personal information with third parties for additional reasons not included in this Privacy Policy."
personal information,partner who assist we in,"analytics, legal, security, services","We, or our authorized third-party service providers and/or partners who assist us in providing the Site and/or Services, process your personal information for the following reasons:"
personal information,service provider,,Information Collected from Service Providers : Our service providers may share with us the following personal information:
personal information,subcontractor,,"We (and any affiliate, subcontractor or other person collecting, using and disclosing your personal information on our behalf) may transfer, store and otherwise collect, use and disclose your personal information, for the fulfillment of the purposes set out in this Privacy Policy, anywhere in the world."
personal information,we,"analytics, services, advertising, legal, security","Aside from disclosing your information to those of our personnel who are authorized to process the information in order to provide our Services and run our Site, we disclose your personal information only to the third parties and for the reasons indicated below.
Depending on how you use the Site and/or Services, the following categories of service providers collect or receive personal information from us or on our behalf: Other third-party service providers that help us provide the Services and the Site.
From time to time, we may use your personal information to send you information about product and service offerings that may be of interest to you.
If you choose to use our Services, we will share your personal information with third parties whose API is integrated into our Services, such as Salesforce.com, Slack, Google and Microsoft.
Information Collected from Service Providers : Our service providers may share with us the following personal information:
We (and any affiliate, subcontractor or other person collecting, using and disclosing your personal information on our behalf) may transfer, store and otherwise collect, use and disclose your personal information, for the fulfillment of the purposes set out in this Privacy Policy, anywhere in the world.
We collect personal information directly from you and indirectly, as described below.
We may also collect personal information from third parties whose API is integrated into our Services, such as Salesforce.com, Slack, Google and Microsoft.
We may also share personal information with third parties whom we choose to acquire, or to whom we choose to sell, transfer, or merge parts of our business or our assets.
We process this personal information only to provide you with the Services that you request.
We retain personal information for the purposes stated in this Privacy Policy.
We share personal information with our third-party service providers that assist us in running our Services, Site and business operations.
We share this information to be able to provide you our Services and support.
We will only share your personal information with these third parties if you consent to such sharing.
We, or our authorized third-party service providers and/or partners who assist us in providing the Site and/or Services, process your personal information for the following reasons:"
phone number,we,"analytics, services, advertising, legal, security","When you contact us regarding troubleshooting, we may collect your name, email address, phone number and company name."
secure socket layer,we,"analytics, services, advertising, legal, security","For example, we use encryption, secure socket layer and password protection."
tracking technology,we,"analytics, services, advertising, legal, security",COOKIES AND OTHER TRACKING TECHNOLOGIES WE USE
