data_type,collector,purpose,text
UNSPECIFIED_DATA,we,"advertising, legal, security, services","Additionally, if you are located in the EEA, we note that we are generally processing your information in order to fulfill contracts we might have with you (for example if you make an appointment through the service), or otherwise to pursue our legitimate business interests listed above, unless we are required by law to obtain your consent for a particular processing operation.
As you visit, or browse the Setster websites, we collect information about the device and browser you use, your network connection, your IP address, and information about the cookies installed on your device.
California law requires us to disclose certain information regarding the categories of personal information we collect.
For each category of information, we collect data from a variety of sources, including directly from you, from your devices, from your social media profiles, and/or from third party providers.
We also may use this information to provide you with advertising or marketing.
We also use this information to improve our Services.
We also use this information to make sure that we comply with legal requirements.
We collect the information to provide you with services, protect our customers and ourselves (including the services), and to improve the services.
We collect this information when you use or access a booking page that uses our Services, such as when you visit a Customer's site, book an appointment or fill a contact form on a Customer's site that is using our Service.
We collect this information when you visit the Setster websites, use Services offered on our websites or engage with us either by email, web form, instant message, phone, or post content on or through our websites (including forums, blogs and via any Messaging Feature).
We may also share your information in the following circumstances:
We use this information to give you access to and improve our Services and to make our platform interface easier to use.
We use this information to provide our Customers with the Services, including supporting and processing appointments, authentication, and payments.
We use this information to provide you with our Services and so that you can book appointments and use the features provided within the Service.
We use this information to provide you with our Services; for example, to confirm your identity, create your Setster Service account, contact you, provide you with advertising and marketing, and invoice you.
We use this information to verify your account, to provide and enhance our Services (including supporting or servicing your account, if applicable), and answer any questions you may have regarding our Services.
What information do we collect from Customers and why?
What information do we collect from clients and why?
What information do we collect from visitors and why?"
archive copy of personal information,we,"advertising, legal, security, services","In general, we will continue to store archived copies of your personal information for legitimate business purposes and to comply with the law, except when we receive a valid erasure request or, if you are a Customer, you terminate your account and your information is purged pursuant to our standard process."
audio information,we,"advertising, legal, security, services","We may collect the following categories of information: Audio, electronic, visual, or similar information"
business information,we,"advertising, legal, security, services","We collect your name, company name, address, email address, phone numbers and other business information."
call audio,we,"advertising, legal, security, services","From telephone support, we collect your phone number, call audio, and other personal information you provide us during our call."
chat transcript,we,"advertising, legal, security, services","From chat support, we collect your name, email address, information about the device and browser you use, your network connection, your IP address, chat transcript, and other personal information you provide us during our chat."
commercial information,we,"advertising, legal, security, services",We may collect the following categories of information: Commercial Information
company name,we,"advertising, legal, security, services","We collect our Customers' clients' name, email, address, company name, phone number, IP address, payment, information requested during appointment booking, information about the Setster-supported Customer booking pages that you visit, and information about the device and browser you use.
We collect your name, company name, address, email address, phone numbers and other business information."
data about setster website you visit,we,"advertising, legal, security, services, analytics",We collect data about the Setster websites that you visit.
demographic information,we,"advertising, legal, security, services, analytics",We may collect the following categories of information: Demographic Information
documentation,we,"advertising, legal, security, services, analytics","Pursuant to our Terms of Service, we may request additional documentation from you during our call to verify your identity.
Pursuant to our Terms of Service, we may request additional documentation from you during our chat to verify your identity."
email address,we,"advertising, legal, security, services, analytics","From chat support, we collect your name, email address, information about the device and browser you use, your network connection, your IP address, chat transcript, and other personal information you provide us during our chat.
From support portal, we collect your name, email address, website URL, information about the device and browser you use, your network connection, your IP address and other personal information you may include.
We collect our Customers' clients' name, email, address, company name, phone number, IP address, payment, information requested during appointment booking, information about the Setster-supported Customer booking pages that you visit, and information about the device and browser you use.
We collect your name, company name, address, email address, phone numbers and other business information."
feedback,client,,"Clients shall refer to an end consumer using the Services to schedule or modify appointments, provide feedback or submit a form, or utilize any other aspect of the Services that is offered by the Customer using the Setster Services."
financial information,we,"advertising, legal, security, services, analytics",We may collect the following categories of information: Financial Information
forum blog,we,"advertising, legal, security, services, analytics","We collect this information when you visit the Setster websites, use Services offered on our websites or engage with us either by email, web form, instant message, phone, or post content on or through our websites (including forums, blogs and via any Messaging Feature)."
geolocation,we,"advertising, legal, security, services, analytics",We may collect the following categories of information: Geolocation data
identifier,we,"advertising, legal, security, services, analytics",We may collect the following categories of information: Identifiers
information about device you use,we,"advertising, legal, security, services, analytics","From chat support, we collect your name, email address, information about the device and browser you use, your network connection, your IP address, chat transcript, and other personal information you provide us during our chat.
From support portal, we collect your name, email address, website URL, information about the device and browser you use, your network connection, your IP address and other personal information you may include.
We collect our Customers' clients' name, email, address, company name, phone number, IP address, payment, information requested during appointment booking, information about the Setster-supported Customer booking pages that you visit, and information about the device and browser you use."
information about support customer booking page you visit,we,"advertising, legal, security, services, analytics","We collect our Customers' clients' name, email, address, company name, phone number, IP address, payment, information requested during appointment booking, information about the Setster-supported Customer booking pages that you visit, and information about the device and browser you use."
information about you,UNSPECIFIED_ACTOR,advertising,"Through first-party and third-party cookies, third parties may collect information about you while you are visiting Setster-hosted booking pages and other websites."
information request during appointment booking,we,"advertising, legal, security, services, analytics","We collect our Customers' clients' name, email, address, company name, phone number, IP address, payment, information requested during appointment booking, information about the Setster-supported Customer booking pages that you visit, and information about the device and browser you use."
information you provide to we,we,"advertising, legal, security, services, analytics",We also collect any additional information that you might provide to us.
internet activity,we,"advertising, legal, security, services, analytics",We may collect the following categories of information: Internet or other electronic network activity information
