data_type,collector,purpose,text
UNSPECIFIED_DATA,Google,,"In addition to your IP address, Google may collect other information necessary to provide and guarantee this service."
UNSPECIFIED_DATA,financial service provider,,"As part of the competition, we will pass on your data to the transport company entrusted with the delivery of the goods or to a financial service provider if the transfer is necessary for the delivery or payment of your winnings."
UNSPECIFIED_DATA,payment service provider,services,"In order to process your order, we will share your data with the shipping company responsible for delivery to the extent required to deliver your order and/or with the payment service provider to the extent required to process your payment."
UNSPECIFIED_DATA,shipping company responsible,services,"In order to process your order, we will share your data with the shipping company responsible for delivery to the extent required to deliver your order and/or with the payment service provider to the extent required to process your payment."
UNSPECIFIED_DATA,transport company entrust with delivery of good,,"As part of the competition, we will pass on your data to the transport company entrusted with the delivery of the goods or to a financial service provider if the transfer is necessary for the delivery or payment of your winnings."
UNSPECIFIED_DATA,we,services,"As part of the competition, we will pass on your data to the transport company entrusted with the delivery of the goods or to a financial service provider if the transfer is necessary for the delivery or payment of your winnings.
In order to process your order, we will share your data with the shipping company responsible for delivery to the extent required to deliver your order and/or with the payment service provider to the extent required to process your payment."
barrow street,Google,analytics,"This is a service provided by Google Ireland Limited, Gordon House, Barrow Street, Dublin 4, Irland (hereinafter: Google).
This is a web analytics service provided by Google Ireland Limited, Gordon House, Barrow Street, Dublin 4, Irland (hereinafter: Google)."
cookie / pixel tag,UNSPECIFIED_ACTOR,,"Links to Other Websites
These websites may collect data about you, use cookies, embed additional third-party tracking, and monitor your interaction with that embedded content, including tracking your interaction with the embedded content if you have an account and are logged in to that website."
cookie / pixel tag,we,"services, advertising, analytics","If necessary, our website may also use cookies from companies with whom we cooperate for the purpose of advertising, analyzing, or improving the features of our website.
We use cookies on our website."
cookie / pixel tag,youtube,analytics,"For the purpose of functionality and analysis of usage behavior, YouTube permanently stores cookies on your device via your browser."
data collect in way,Google,analytics,The data collected in this way is in turn used by Google to provide us with an evaluation of visits to our website and what visitors do once there.
date,we,"services, advertising, analytics",We also store your IP address and the date and time of your registration.
date,youtube,analytics,"YouTube will record and process at a minimum your IP address, the date and time the video was displayed, as well as the website you visited."
datum about you,UNSPECIFIED_ACTOR,,"Links to Other Websites
These websites may collect data about you, use cookies, embed additional third-party tracking, and monitor your interaction with that embedded content, including tracking your interaction with the embedded content if you have an account and are logged in to that website."
datum specify,youtube server,,"According to YouTube, the advanced privacy mode means that the data specified below will only be transmitted to the YouTube server if you actually start a video."
dublin,Google,analytics,"This is a service provided by Google Ireland Limited, Gordon House, Barrow Street, Dublin 4, Irland (hereinafter: Google)."
external font,we,"services, advertising, analytics","In order to be able to display fonts and visual elements of our website, we use FontAwesome's external fonts."
gordon house,Google,analytics,"This is a service provided by Google Ireland Limited, Gordon House, Barrow Street, Dublin 4, Irland (hereinafter: Google).
This is a web analytics service provided by Google Ireland Limited, Gordon House, Barrow Street, Dublin 4, Irland (hereinafter: Google)."
information about website visit,Google,analytics,The add-on informs Google Analytics' JavaScript (ga.js) that no information about the website visit should be transmitted to Google Analytics.
information about you,network,,"Once you click, that network may record information about you and your visit to our site."
information with regard to data protection practice at,Google,analytics,"In addition, Google provides further information with regard to its data protection practices at"
ip address,Facebook,"advertising, analytics","When accessing our online presence on the Facebook platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.).
When accessing our online presence on the Instagram platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.)."
ip address,News UK & Ireland,"advertising, analytics","When accessing our online presence on the Facebook platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.).
When accessing our online presence on the Instagram platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.)."
ip address,Publications Office of the EU,,"When accessing our online presence on the Facebook platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.).
When accessing our online presence on the Instagram platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.)."
ip address,we,"services, advertising, analytics",We also store your IP address and the date and time of your registration.
ip address,youtube,analytics,"YouTube will record and process at a minimum your IP address, the date and time the video was displayed, as well as the website you visited."
irland,Google,analytics,"This is a service provided by Google Ireland Limited, Gordon House, Barrow Street, Dublin 4, Irland (hereinafter: Google)."
personal information,Facebook,"advertising, analytics","When accessing our online presence on the Facebook platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.).
When accessing our online presence on the Instagram platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.)."
personal information,News UK & Ireland,"advertising, analytics","When accessing our online presence on the Facebook platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.).
When accessing our online presence on the Instagram platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.)."
personal information,Publications Office of the EU,,"When accessing our online presence on the Facebook platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.).
When accessing our online presence on the Instagram platform, Facebook Ireland Ltd. as the operator of the platform in the EU will process your data (e.g. personal information, IP address, etc.)."
personal information,computer locate,,"Your information, including Personal Data, may be transferred to computers located outside of your state or country."
personal information,payment processor,,"We currently use payment processors as third-party providers of payment services.
Your personal information may be collected directly by these third party processors and will be subject to the privacy policy of the applicable third party processor."
personal information,we,"services, advertising, analytics","Personal data (usually referred to just as ""data"" below) will only be processed by us to the extent necessary and for the purpose of providing a functional and user-friendly website, including its contents, and the services offered there."
