data_type,collector,purpose,text
UNSPECIFIED_DATA,we,services,We use your data to provide and improve the Service.
contact information,we,services,"While using our Service, we may ask you to provide us with certain personally identifiable information that can be used to contact or identify you (""Personal Data"")."
information access,we,"services, advertising, analytics","We may also collect information how the Service is accessed and used (""Usage Data"")."
personal information,UNSPECIFIED_ACTOR,services,These third parties have access to your Personal Data only to perform these tasks on our behalf and are obligated not to disclose or use it for any other purpose.
personal information,we,"services, advertising, analytics","If you are located outside United States and choose to provide information to us, please note that we transfer the data, including Personal Data, to United States and process it there.
While using our Service, we may ask you to provide us with certain personally identifiable information that can be used to contact or identify you (""Personal Data"")."
personal information,we,"services, advertising, analytics, security","If you are located outside United States and choose to provide information to us, please note that we transfer the data, including Personal Data, to United States and process it there.
While using our Service, we may ask you to provide us with certain personally identifiable information that can be used to contact or identify you (""Personal Data"")."
preference cookies,we,"services, advertising, analytics",We use Preference Cookies to remember your preferences and various settings.
security cookies,we,"services, advertising, analytics, security",We use Security Cookies for security purposes.
session cookies,we,"services, advertising, analytics, security",We use Session Cookies to operate our Service.
several different type,we,"services, advertising, analytics, security",We collect several different types of information for various purposes to provide and improve our Service to you.
