data_type,collector,purpose,text
Google,we,"security, services, legal","Analysis of the use of software: we resort to applications in order to analyze the use of our software, such as Google Analytics."
UNSPECIFIED_DATA,professional,,"Like the Patients' data, Secretaries' data is also directly collected, for the most part, by the Professional.
Patients' data is directly collected, for the most part, by the Professional."
UNSPECIFIED_DATA,we,"security, services","Security and contractual purposes:we use your data to perform behavior analysis in order to prevent or address suspicious or fraudulent conducts and to ensure that the contractual relationship between Zoconut and the Professional is timely met.
The use of the mobile application is intended for use by patients and is, of course, optional and, in cases where it is used, we collect the following data: Local files, notifications and other data:on certain occasions the mobile application may access, with the Patient prior consent and by their order, to local files or information stored in other applications.
We strictly adhere to a policy of prohibiting the sale of user data, and your information is used only for the purposes outlined in this Privacy Policy.
we may use your data to send you emails, notifications, text messages and postal mail."
aggregate / deidentified / pseudonymized information,we,"security, services","In addition, we may use your non-anonymized data in the context of the communication of a bug or error in the software by the user and always with the purpose of solving it."
contact,UNSPECIFIED_ACTOR,,"To know more about our subprocessors contact us to info@Zoconut.com Email marketing: our newsletters and contacts are sent, managed and processed by third parties specialized in mass mailing and advertising campaigns such as Mailjet."
datum enter,we,"security, services","The use of the mobile application is intended for use by patients and is, of course, optional and, in cases where it is used, we collect the following data: Data entered by the patient: all data entered by the Patient, be it when logging in into the mobile application or posteriorly, is stored and processed."
datum list in relation to professional as collect datum,zoconut,,"However, when using the platform, and in addition to the treatment performed on the data entered directly by the Professional, Zoconut also collects some data which was already listed in relation to the Professional as ""Automatically collected data"", and so, we ask you to check this section."
datum we collect,we,"security, services",We use the data we collect for a series of purposes that we want to make known.
i.p. address,we,"security, services","In addition to this information we also collected other data such as the I.P. address, the browser you use to access and its version, the language, your device operating system, among others."
local file,we,"security, services","The use of the mobile application is intended for use by patients and is, of course, optional and, in cases where it is used, we collect the following data: Local files, notifications and other data:on certain occasions the mobile application may access, with the Patient prior consent and by their order, to local files or information stored in other applications."
notification,we,"security, services","The use of the mobile application is intended for use by patients and is, of course, optional and, in cases where it is used, we collect the following data: Local files, notifications and other data:on certain occasions the mobile application may access, with the Patient prior consent and by their order, to local files or information stored in other applications."
number of step you take,we,"security, services",The App records the number of steps you take each day.
payment data,external payment service,,payment data is fully processed by external payment services such as Paypal.
payment datum of monthly payment,zoconut,,"Payment data: the payment data of your monthly payment are also processed by Zoconut, although for this purpose a processor is used."
paypal,external payment service,,payment data is fully processed by external payment services such as Paypal.
precise geolocation,we,"security, services, legal",Location data: with the use of the mobile application we may access information contained in the GPS of your mobile device.
set,we,"security, services, legal","in addition to the data mentioned above, we also automatically collect, through cookies and other methods and services, a set of data that allows us to know precisely how you use the platform, the country, the date and time of the login, among other information."
step datum,we,"security, services, legal","Steps Data:
The eDiet - Your Diet Companion (""the App"") collects and processes the following information solely for the purpose of providing you with a personalized experience and tracking your daily progress:"
usage statistic of platform,we,"security, services, legal","In addition to this data and with the same purpose, we may collect usage statistics of our platforms."
version,we,"security, services, legal","In addition to this information we also collected other data such as the I.P. address, the browser you use to access and its version, the language, your device operating system, among others."
zoconut pvt ltd,zoconut,,"Zoconut Pvt Ltd (hereinafter, ""Zoconut""), dedicates itself to the development of software, namely in the health area, being, in particular, the company responsible for the creation and development of the Zoconut software, in its various aspects."
