data_type,collector,purpose,text
UNSPECIFIED_DATA,business partner,,"Privacy Policy

10. Disclosing your Information

10.1 We may share your information with: (b) third parties including business partners, suppliers and subcontractors;"
UNSPECIFIED_DATA,clinic,,"Privacy Policy

14. Our External Provider's Privacy Policies

14.3 ( Primary Purpose ): The primary purpose for which your Personal Information is collected by us: (b) for the Clinic to maintain its data and records about you in a centralised customer relationship management system;"
UNSPECIFIED_DATA,nookal,legal,"For example, Nookal will retain your information as long as required to comply with applicable tax/revenue laws, cybersecurity and privacy laws, laws and regulations that affect the conduct of our business; to resolve disputes, enforce our agreements, cooperate with law enforcement requests or to meet other legal obligations."
UNSPECIFIED_DATA,subcontractor,,"Privacy Policy

10. Disclosing your Information

10.1 We may share your information with: (b) third parties including business partners, suppliers and subcontractors;"
UNSPECIFIED_DATA,supplier,,"Privacy Policy

10. Disclosing your Information

10.1 We may share your information with: (b) third parties including business partners, suppliers and subcontractors;"
UNSPECIFIED_DATA,we,services,"10.1 We may share your information with:
6.1 We use different methods to collect data from you and about you, including:
Privacy Policy

12. Accessing and Correcting your Information
To offer a consistent service to you we may store and manage data electronically or in paper form.
Where permitted by law, we may charge you a reasonable fee for processing your request to access your Personal Information and should we decline you access to your Personal Information, a written explanation will be provided setting out the legal reasoning for doing so."
browser type,we,services,"6.1 We use different methods to collect data from you and about you, including: (c) ( automated technologies or interactions ) - we use the following technologies to collect Technical and Third-Party Data:
We use different methods to collect data from you and about you, including: (c) ( automated technologies or interactions ) - we use the following technologies to collect Technical and Third-Party Data: (ii) ""Log files"" track actions occurring on the Nookal Website, and collect data including your IP address, browser type, Internet service provider, referring/exit pages, and date/time stamps; and"
business number,we,services,"5.1 We may collect, use, store and transfer personal information about you which we have grouped together as follows: (o) Proof of Identity Data being identifiers (such as tax file number and business number), citizenship and residency details, details regarding and information provided by your referees, details regarding and information provided by your guarantors and business partners, financials/credit/criminal history checks, results of any pre-employment or profile tests, employment history, education history, identity documents, health information and next of kin details; and"
citizenship detail,we,services,"5.1 We may collect, use, store and transfer personal information about you which we have grouped together as follows: (o) Proof of Identity Data being identifiers (such as tax file number and business number), citizenship and residency details, details regarding and information provided by your referees, details regarding and information provided by your guarantors and business partners, financials/credit/criminal history checks, results of any pre-employment or profile tests, employment history, education history, identity documents, health information and next of kin details; and"
contact information,we,services,"We use different methods to collect data from you and about you, including: (a) ( direct interactions ) - you may give us your Identity, Contact, Financial, Profile and Proof of Identity Data by creating an account with us, completing online forms or corresponding with us;
We use different methods to collect data from you and about you, including: (b) ( interactions you have with other sources ) - we receive Clinic, Identity, Contact, Financial, Transaction, Usage and Marketing and Communications Data from Clinics, business partners, sub-contractors in technical and delivery services, advertising networks, analytics providers and search information providers, third party applications that plug into the Products and payment providers or merchants;"
date time stamp,we,services,"6.1 We use different methods to collect data from you and about you, including: (c) ( automated technologies or interactions ) - we use the following technologies to collect Technical and Third-Party Data:
We use different methods to collect data from you and about you, including: (c) ( automated technologies or interactions ) - we use the following technologies to collect Technical and Third-Party Data: (ii) ""Log files"" track actions occurring on the Nookal Website, and collect data including your IP address, browser type, Internet service provider, referring/exit pages, and date/time stamps; and"
datum we collect from you,staff operate in jurisdiction,,"Privacy Policy

9. Storing your Information: Duration and Retention

9.2 The data that we collect from you may be transferred to and be stored to these servers or processed by staff operating in other jurisdictions or who work for Nookal."
detail regard,we,services,"5.1 We may collect, use, store and transfer personal information about you which we have grouped together as follows: (o) Proof of Identity Data being identifiers (such as tax file number and business number), citizenship and residency details, details regarding and information provided by your referees, details regarding and information provided by your guarantors and business partners, financials/credit/criminal history checks, results of any pre-employment or profile tests, employment history, education history, identity documents, health information and next of kin details; and"
detail regard purchase make,we,services,"(i) Profile Data being your username or password from each Nookal Website, details regarding purchases or orders made by you, your interests, preferences, feedback and reviews;
5.1 We may collect, use, store and transfer personal information about you which we have grouped together as follows:"
