data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,We may obtain information from other sources and combine that with information we collect through the Services.
automated error report,we,,We may also collect automated error reports in the case of software malfunction.
email address,we,,"For example, if you create or log into your account through a third-party social networking site, we will have access to your email address, in accordance with the authorization procedures determined by such third-party social networking sites."
idea,we,,"You may provide us with ideas for new products or modifications to existing products, and other unsolicited submissions (collectively, ""Unsolicited Information"")."
information about purchase,we,,"If you subscribe for a paid account, we may receive information about your purchase from our third-party payment processors."
mobile application,we,,"The Policy applies when you use our websites, mobile applications, online products, and native software (collectively, the ""Services"")."
native software,we,,"The Policy applies when you use our websites, mobile applications, online products, and native software (collectively, the ""Services"")."
online product,we,,"The Policy applies when you use our websites, mobile applications, online products, and native software (collectively, the ""Services"")."
personal information,eventx,,"This Privacy Policy (""Policy"") describes how EventX collects and processes personal information."
personal information,we,,We may share personal information in the limited circumstances spelled out below and with appropriate safeguards on your privacy:
