data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"For example: we may be legally required to disclose information to the government or a third party under certain circumstances such as responding to a subpoena, court order or to exercise our legal rights or defend against legal claims, or third parties may unlawfully intercept or access transmissions or private communications."
UNSPECIFIED_DATA,government,,"For example: we may be legally required to disclose information to the government or a third party under certain circumstances such as responding to a subpoena, court order or to exercise our legal rights or defend against legal claims, or third parties may unlawfully intercept or access transmissions or private communications."
UNSPECIFIED_DATA,we,services,"For example: we may be legally required to disclose information to the government or a third party under certain circumstances such as responding to a subpoena, court order or to exercise our legal rights or defend against legal claims, or third parties may unlawfully intercept or access transmissions or private communications.
We collect information for our clients, if you are a customer of one of our Clients and would no longer like to be contacted by one of our Clients that use our service, please contact the client that you interact with directly.
We may further retain and use the information as necessary to comply with our legal obligations, resolve disputes, and enforce our agreements.
We store and process data in AWS DynamoDB and its servers are located in the Oregon, United States (West) data center."
browser type,we,services,"As is true of most web sites, we gather certain information automatically and store it in log files.
This information may include internet protocol (IP) addresses, browser type, internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and/or clickstream data."
clickstream datum,we,services,"As is true of most web sites, we gather certain information automatically and store it in log files.
This information may include internet protocol (IP) addresses, browser type, internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and/or clickstream data."
company name,payment processor,,"The payment processors only provide the customer's email address, First Name, Last Name, Company Name, and, in the case of ChargeBee, the shipping address for generating invoice."
date time stamp,we,services,"As is true of most web sites, we gather certain information automatically and store it in log files.
This information may include internet protocol (IP) addresses, browser type, internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and/or clickstream data."
email address,Google,,"The email address were provided by Google API, provided that permission from the Client."
email address,payment processor,,"The payment processors only provide the customer's email address, First Name, Last Name, Company Name, and, in the case of ChargeBee, the shipping address for generating invoice."
email address,we,services,We use return email addresses to answer the email we receive.
information about,servicerocket,,Upon request ServiceRocket will provide you with information about whether we hold any of your personal information.
information about website user,we,services,"We gather information about our website users collectively.
We will only use this data anonymously and in the aggregate."
information you provide about yourself,we,services,We use the information you provide about yourself when placing an order ONLY to complete that order.
ip address,we,services,"As is true of most web sites, we gather certain information automatically and store it in log files.
This information may include internet protocol (IP) addresses, browser type, internet service provider (ISP), referring/exit pages, operating system, date/time stamp, and/or clickstream data."
person name,payment processor,,"The payment processors only provide the customer's email address, First Name, Last Name, Company Name, and, in the case of ChargeBee, the shipping address for generating invoice."
personal datum we process on behalf of client,servicerocket,legal,"ServiceRocket will retain and use this personal information as necessary to comply with our legal obligations, resolve disputes, and enforce our agreements.
ServiceRocket will retain personal data we process on behalf of our Clients for as long as needed to provide services to our Client."
personal information individual choose,we,services,We may also collect personal information that individuals choose to provide via online forms or by email.
personal information we process on behalf of yourself,we,services,"We will retain personal information we process on behalf of yourself for as long as needed to provide the Services to you, subject to our compliance with this Policy."
postal address,payment processor,,"The payment processors only provide the customer's email address, First Name, Last Name, Company Name, and, in the case of ChargeBee, the shipping address for generating invoice."
prior version of policy,we,services,We will also keep prior versions of this Policy in an archive for your review.
