data_type,collector,purpose,text
UNSPECIFIED_DATA,database,,"Examples of such functions include mailing information, maintaining databases and processing payments.
When we employ another company to perform a function of this nature, we only provide them with the information that they need to perform their specific function, and we only allow them to process that information for the purposes the information was collected."
UNSPECIFIED_DATA,timezest,,"As a Visitor, TimeZest collects your data so that we can provide the Website to you, maintain the security and performance of the Website, respond to any inquiries you make, and proactively contact you regarding sweepstakes, promotions, TimeZest products and services and to provide other notifications to you.
As an End User or Customer, TimeZest collects your data so that it can provide the Website, maintain the security and performance thereof, and respond to inquiries, and otherwise perform the requirements of TimeZest's contractual arrangements with our Customers."
UNSPECIFIED_DATA,we,,"However, we may keep some data after your account is closed or you cease using the Website for the purposes set out below.
Our services are global and your information (including personal data) may be stored and processed in any country where we have operations or where we engage service providers, and we may transfer your information to countries outside of your country of residence, which may have data protection rules that are different from those of your country of residence.
When we employ another company to perform a function of this nature, we only provide them with the information that they need to perform their specific function, and we only allow them to process that information for the purposes the information was collected."
collect information,we,,"Directly-collected information includes the following:
We may also receive this information if you subscribe to a newsletter we offer or participate in an event on webinar we host."
cookie / pixel tag,timezest,services,"TimeZest may use either ""session"" or ""persistent"" cookies to store data temporarily on your computer using ""cookies"" (a small text file sent by your computer each time your browser makes a request to our Website) which can be used to provide functionality such as keeping you logged in, and also identifying you across different browser sessions."
datum about page you visit on website,we,,"We may collect data about the pages you visit on the website, and also which functions of the Website you use, and how regularly."
datum you provide,we,"analytics, services",We may also use the data you provide to understand usage and improve the Website or other TimeZest products.
de - personalized information,we,"analytics, services",We will retain de-personalized information after your account has been closed.
different datum from different group of people,timezest,services,"TimeZest collects different data from different groups of people, which we define here:"
information about you,timezest,services,"TimeZest collects information about you both directly, and automatically when you use the Website."
information you submit in web form on website,we,"analytics, services","Directly-collected information includes the following: From Visitors : Your name, email, phone number and any other information you submit in a web form on the Website.
We may also receive this information if you subscribe to a newsletter we offer or participate in an event on webinar we host."
payment information,we,"analytics, services","Additionally, if you subscribe to a paid TimeZest account, we will collect your billing address and payment information, although this will be stored securely only with our payment processor."
personal datum within customer data,we,"analytics, services",We process Personal Data within Customer Data on our customers' behalf as a processor or service provider.
postal address,we,"analytics, services, legal, security","Additionally, if you subscribe to a paid TimeZest account, we will collect your billing address and payment information, although this will be stored securely only with our payment processor."
