data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,analytics,"Like many website owners, Balto and our marketing partners, affiliates, or analytics or service providers, use automated data collection tools such as cookies and similar technologies to collect certain information, in order to, among other things, analyze trends, administer the Website, tracking users' movements around the Website, and to gather demographic information about our user base as a whole.
When you visit our Website, Balto and our third-party service providers acting on our behalf automatically collect certain data using tracking technologies like cookies, web beacons, and similar technologies."
UNSPECIFIED_DATA,analytic provider,analytics,"Like many website owners, Balto and our marketing partners, affiliates, or analytics or service providers, use automated data collection tools such as cookies and similar technologies to collect certain information, in order to, among other things, analyze trends, administer the Website, tracking users' movements around the Website, and to gather demographic information about our user base as a whole."
UNSPECIFIED_DATA,balto,analytics,"Like many website owners, Balto and our marketing partners, affiliates, or analytics or service providers, use automated data collection tools such as cookies and similar technologies to collect certain information, in order to, among other things, analyze trends, administer the Website, tracking users' movements around the Website, and to gather demographic information about our user base as a whole.
When you visit our Website, Balto and our third-party service providers acting on our behalf automatically collect certain data using tracking technologies like cookies, web beacons, and similar technologies."
UNSPECIFIED_DATA,marketing partner,analytics,"Like many website owners, Balto and our marketing partners, affiliates, or analytics or service providers, use automated data collection tools such as cookies and similar technologies to collect certain information, in order to, among other things, analyze trends, administer the Website, tracking users' movements around the Website, and to gather demographic information about our user base as a whole."
UNSPECIFIED_DATA,we,"analytics, security, services","Our Privacy Notice helps you understand what information we collect and receive and how we use it and the choices you have.
We may request certain information for verification purposes.
We will use this information to verify your request is a permitted request, such as by matching your name and address with information in our records."
balto solution login credential,we,"analytics, security, services",If you are an Authorized User then we will retain your Balto Solution login credentials as long as your account is active.
choice you have,we,"analytics, security, services",Our Privacy Notice helps you understand what information we collect and receive and how we use it and the choices you have.
cloud hosting provider,data subprocessor,,"In some cases which we describe above, Balto may disclose your PI to its data subprocessors such as its cloud hosting provider."
collect datum,Google,advertising,Google may use the collected data to contextualize and personalize the ads of its own advertising network.
cookie / pixel tag,we,"analytics, security, services","We also use small electronic files known as web beacons (also referred to as clear gifs, pixel tags, and single-pixel gifs) (""Web Beacons"")to collect information about your engagement with us.
We may use session Cookies, persistent Cookies, and Web Beacons (defined below).
We use Cookies to identify that you've accessed the Website."
datum collect,Google,"advertising, analytics","Google uses the data collected to track and monitor the use of our Service.
This data is shared with other Google services."
information about engagement with we,we,"analytics, security, services","We also use small electronic files known as web beacons (also referred to as clear gifs, pixel tags, and single-pixel gifs) (""Web Beacons"")to collect information about your engagement with us."
information about person who interact with website,we,"analytics, security, services","We gather information about persons who interact with our Website and the Balto Solution, people who attend our marketing events, and job candidates to enhance our business."
information relate to call center call of client,balto,analytics,The Balto Solution will provide Balto with information related to call center calls of Balto's Clients.
sufficient detail allow,request,,"Your request must provide sufficient information that allows us to reasonably verify you are the person about whom we collected personal information or an authorized agent of such person and describe your request with sufficient detail that allows us to properly understand, evaluate, and respond to it."
sufficient information allow,request,,"Your request must provide sufficient information that allows us to reasonably verify you are the person about whom we collected personal information or an authorized agent of such person and describe your request with sufficient detail that allows us to properly understand, evaluate, and respond to it."
website control,we,"analytics, security, services","We maintain websites to market the Balto Solution at www.balto.ai and other websites controlled by us (collectively, the ""Website"")."
