data_type,collector,purpose,text
cookie / pixel tag,we,,"We use the following Advertising Cookies:
We use the following Analytical Cookies:
We use the following technical and functional Cookies:"
email address,lemlist,,"In the context of using our services, namely creating emailing campaigns and contact lists, lemlist has access to the information contained in the email contact lists you create in your account, as well as the subject and content of the emails that you send out via our services."
information from contact list,we,"analytics, legal, services","We will use the information from your contact lists only for legal requirements, to invoice and collect summaries for our own statistics and for the purposes of providing you with customer support services."
number of email send with lemlist you open,we,"analytics, legal, services","Without systematically doing so, we may analyze and track the various rates (for example: click, open, bounce rates) and the number of emails sent with lemlist which you open to assess performance rates on your emailing campaigns."
personal datum submit in accordance with rule set,we,"analytics, legal, services","In subscribing to our services or filling in a contact form on our website ( lemlist.com ) or other sites owned by lempire, you agree and accept that we may gather, process, store and/or use the personal data submitted in accordance with the rules set forth below.
In subscribing to our services or filling in a contact form on our website ( lempire.co ) or other sites owned by lempire, you agree and accept that we may gather, process, store and/or use the personal data submitted in accordance with the rules set forth below."
personal datum submit in context of,we,"analytics, legal, services","This Privacy Policy describes how we manage, process and store personal data submitted in the context of providing our services."
personal datum submit to we,we,"analytics, legal, services",We use the personal data submitted to us only in accordance with the applicable data protection legislation.
personal information,company register under france law number with paris trade register,,"Personal data is collected on our website by lempire SAS, a company registered under France law number 823 475 082 with the Paris Trade & Companies Register, and having its registered office at 128 rue La Boetie, 75008 Paris, France."
personal information,country deem,,", your personal data could be transferred outside the European Union.
The transfer of your data within this framework is secured by the following safeguards: Either these data are transferred to a country which has been deemed to offer an adequate level of protection by the European Commission;"
personal information,lempire sas,,"Personal data is collected on our website by lempire SAS, a company registered under France law number 823 475 082 with the Paris Trade & Companies Register, and having its registered office at 128 rue La Boetie, 75008 Paris, France."
personal information,we,"analytics, legal, services",Please note however that we may continue to process your personal data despite this opposition for legitimate reasons or for the defence of legal claims.
rate,we,"analytics, legal, services","Without systematically doing so, we may analyze and track the various rates (for example: click, open, bounce rates) and the number of emails sent with lemlist which you open to assess performance rates on your emailing campaigns."
