data_type,collector,purpose,text
UNSPECIFIED_DATA,entity track advertising effectiveness on behalf,,We may share certain data with entities that track advertising effectiveness on our behalf.
UNSPECIFIED_DATA,operator,,"Any information you provide on Apps, third-party websites or services is provided directly to the operators of such websites or services and is subject to their policies governing privacy and security, even if accessed via our Website or in connection with our Service."
UNSPECIFIED_DATA,service provider we rely on for provision of services,,"We may disclose your information to service providers we rely on for the provision of the Services, including for Cloud storage, payment processing, voice transcriptions, data analytics, and customer service."
UNSPECIFIED_DATA,we,"legal, security","We may also disclose information when you request, direct or consent to us doing so.
We may disclose information to our affiliate partners.
We may disclose your information to comply with an applicable law, regulation, or an enforceable government request, to enforce our contractual arrangements and policies, or to protect or defend the Services, our rights and the rights of our users or others.
We may disclose your information to service providers we rely on for the provision of the Services, including for Cloud storage, payment processing, voice transcriptions, data analytics, and customer service.
We may share certain data with entities that track advertising effectiveness on our behalf.
We share information outside of Notta only as described below:
We'll only disclose the information necessary for these parties to perform their services for us, and they'll be bound by contractual obligations to protect your personal information."
aggregate / deidentified / pseudonymized information,we,"legal, security","We also collect, and use aggregated data such as statistical or demographic data for our purposes."
browsing / search history,UNSPECIFIED_ACTOR,,"We and our third party partners use Cookies, pixels, and similar technologies to collect information about your browsing activities and to distinguish you from other users of our Services in order to aid your experience and measure and improve our advertising effectiveness."
browsing / search history,we,"legal, security","We and our third party partners use Cookies, pixels, and similar technologies to collect information about your browsing activities and to distinguish you from other users of our Services in order to aid your experience and measure and improve our advertising effectiveness."
browsing / search history,we,"legal, security, advertising, analytics, services","We and our third party partners use Cookies, pixels, and similar technologies to collect information about your browsing activities and to distinguish you from other users of our Services in order to aid your experience and measure and improve our advertising effectiveness."
cookie / pixel tag,UNSPECIFIED_ACTOR,,"We and our third party partners use Cookies, pixels, and similar technologies to collect information about your browsing activities and to distinguish you from other users of our Services in order to aid your experience and measure and improve our advertising effectiveness."
cookie / pixel tag,we,"legal, security, advertising, analytics, services","We also use Cookies and similar technologies for analytics purposes in order to operate, maintain, and improve our Services and measure and improve our advertising effectiveness.
We and our third party partners use Cookies, pixels, and similar technologies to collect information about your browsing activities and to distinguish you from other users of our Services in order to aid your experience and measure and improve our advertising effectiveness.
We use Cookies and other similar technologies, for example, pixels, to provide functionality and to recognize you across different Services and devices.
We use the following types of Cookies and similar technologies: Analytical, performance, or advertising Cookies:
We use the following types of Cookies and similar technologies: Functional Cookies: These are used to recognize you when you return to our Website.
We use the following types of Cookies and similar technologies: Strictly necessary Cookies:"
demographic information about you,we,"legal, security, advertising, analytics, services","We may receive demographic or marketing information about you from third parties, for example, information about your interest in, and engagement with our Services."
email address,service deliver email on behalf,,We may share email addresses with services that deliver email on our behalf.
email address,we,"legal, security","Privacy Policy

2. Information We Collect

2.2 Information You Provide to Us about Others : If you choose to collaborate on a task with your colleagues or friends, or refer us to them, you provide us with the email address and contact information of your colleagues or friends.
We collect your name, email address and other information you choose to provide in communications with us, including through the ""Contact Us"" page.
We may share email addresses with services that deliver email on our behalf.
We use your registration information, device information and information received from third parties (such as your username, email address) in order to set up an account for you to use our Services."
email address,we,"legal, security, advertising, analytics, services","Privacy Policy

2. Information We Collect

2.2 Information You Provide to Us about Others : If you choose to collaborate on a task with your colleagues or friends, or refer us to them, you provide us with the email address and contact information of your colleagues or friends.
We collect your name, email address and other information you choose to provide in communications with us, including through the ""Contact Us"" page.
We may share email addresses with services that deliver email on our behalf.
We use your registration information, device information and information received from third parties (such as your username, email address) in order to set up an account for you to use our Services."
for information about interest in,we,"legal, security, advertising, analytics, services","We may receive demographic or marketing information about you from third parties, for example, information about your interest in, and engagement with our Services."
information about you,we,"legal, security, advertising, analytics, services","We may obtain information about you from outside sources, including"
information gather,we,"legal, security, advertising, analytics, services",We may use the information gathered to perform statistical analysis of user behavior or to evaluate and improve the Notta Service.
information you choose,we,"legal, security, advertising, analytics, services","We collect your name, email address and other information you choose to provide in communications with us, including through the ""Contact Us"" page."
notta,we,"legal, security, advertising, analytics, services","This Policy describes how Notta Inc. (hereinafter referred to as ""Notta"", ""our"", ""we"", ""us"") collects, uses and discloses your personal information when you use our services, websites ( https://www.notta.ai/ and https://app.notta.ai/ ), and software (collectively, the ""Services"")."
person name,we,"legal, security","We collect your name, email address and other information you choose to provide in communications with us, including through the ""Contact Us"" page."
person name,we,"legal, security, advertising, analytics, services","We collect your name, email address and other information you choose to provide in communications with us, including through the ""Contact Us"" page."
personal identifier,we,"legal, security, advertising, analytics, services",We may have collected the following categories of personal information for business or commercial purposes: other information that identifies or can be reasonably associated with you.
personal information include in audio,we,"legal, security, advertising, analytics, services","When you use the Services, we collect personal information that is included in the audio, videos, voice, text, images and other input that you provide to generate transcript or translate videos."
pixel,UNSPECIFIED_ACTOR,,"We and our third party partners use Cookies, pixels, and similar technologies to collect information about your browsing activities and to distinguish you from other users of our Services in order to aid your experience and measure and improve our advertising effectiveness."
pixel,we,"legal, security, advertising, analytics, services","We and our third party partners use Cookies, pixels, and similar technologies to collect information about your browsing activities and to distinguish you from other users of our Services in order to aid your experience and measure and improve our advertising effectiveness."
platform information,we,"legal, security, advertising, analytics, services","We use your video and audio recordings, usage information, and platform information in order to provide you with the Services.
When you connect third party platforms, apps or providers to our Services, or when you register through a third party account (such as Apple, Google or Microsoft), we receive Personal Information that includes your username, email address, and time from such third parties and any information you choose to upload to such third party platforms (""Platform Information"")."
registration information,we,"legal, security, advertising, analytics, services","We use your registration information, device information and information received from third parties (such as your username, email address) in order to set up an account for you to use our Services."
transaction information,we,"legal, security, advertising, analytics, services","We may obtain information about you from outside sources, including : Information from platforms our Services relies on: We receive transaction information from our payment processor Stripe."
usage information,we,"legal, security, advertising, analytics, services","We use your video and audio recordings, usage information, and platform information in order to provide you with the Services."
video recording,we,"legal, security, advertising, analytics, services","We use your video and audio recordings, usage information, and platform information in order to provide you with the Services."
