data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,"Privacy Notice

2     INFORMATION WE MAY COLLECT (OR RECEIVE) ABOUT YOU

We will only collect information from third parties where:
This enables you to ask us to suspend the processing of your Personal Data in the following scenarios: (i) if you want us to establish the data's accuracy; (ii) where our use of the data is unlawful but you do not want us to erase it; (iii) where you need us to hold the data even if we no longer require it as you need it to establish, exercise or defend legal claims; or (iv) You have objected to our use of your data but we need to verify whether we have overriding legitimate grounds to use it.
We are committed to ensuring that when you use our services or engage with us, you know what personal information or data ( Personal Data ) we collect about you and how we use your Personal Data."
_,Zendesk,"analytics, services","The _zendesk_cookie is used by Zendesk, a customer service and engagement platform, to track user interactions, maintain session states, or store preferences related to Zendesk's functionality."
_,customer service platform,"analytics, services","The _zendesk_cookie is used by Zendesk, a customer service and engagement platform, to track user interactions, maintain session states, or store preferences related to Zendesk's functionality."
billing,we,"services, security","Privacy Notice

3     HOW WE USE PERSONAL DATA

administer, and manage our services, including billing and debt collection (Lawful Basis: to comply with our legal obligations and necessary for our legitimate interests);"
cookie / pixel tag,loom,"advertising, analytics","Privacy Policy

This cookie is used by Loom to track referral information related to videos.
This cookie is used by Loom to store information related to anonymous comments left on videos that are displayed on the website."
cookie / pixel tag,we,services,"This website uses cookies that help the website to function and also to track how you interact with our website.
This website uses cookies to improve your experience while you navigate through the website.
We also use third-party cookies that help us analyze and understand how you use this website, to store user preferences and provide them with content and advertisements that are relevant to you."
cookie / pixel tag,youtube,"analytics, services","The cookie ytidb::LAST_RESULT_ENTRY_KEY is used by YouTube to store the last search result entry that was clicked by the user.
The yt-remote-fast-check-period cookie is used by YouTube to store the user's video player preferences for embedded YouTube videos.
The yt-remote-session-app cookie is used by YouTube to store user preferences and information about the interface of the embedded YouTube video player.
The yt-remote-session-name cookie is used by YouTube to store the user's video player preferences using embedded YouTube video."
device identifier,we,services,"Privacy Notice

2     INFORMATION WE MAY COLLECT (OR RECEIVE) ABOUT YOU

App Data if you use our app to make recordings we will keep your device ID to be able to send you push notifications;"
different category,we,services,"We may collect, use, store and transfer different categories of Personal Data about you which we have grouped together as follows:"
different category,we,"services, security","We may collect, use, store and transfer different categories of Personal Data about you which we have grouped together as follows:"
information about you,we,services,"We may collect information about you using cookies, web beacons and measurement software."
personal data in structured use machine readable format,UNSPECIFIED_ACTOR,,"We will provide to you, or a third party you have chosen, your Personal Data in a structured, commonly used, machine-readable format."
personal data in structured use machine readable format,we,services,"We will provide to you, or a third party you have chosen, your Personal Data in a structured, commonly used, machine-readable format."
specific information,we,"services, security",We may need to request specific information from you to help us confirm your identity.
zendesk_cookie,Zendesk,"analytics, services","The _zendesk_cookie is used by Zendesk, a customer service and engagement platform, to track user interactions, maintain session states, or store preferences related to Zendesk's functionality."
zendesk_cookie,customer service platform,"analytics, services","The _zendesk_cookie is used by Zendesk, a customer service and engagement platform, to track user interactions, maintain session states, or store preferences related to Zendesk's functionality."
