data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"In addition, we may disclose a User's information to third parties and law enforcement agencies when we reasonably believe we are obligated to do so by law, and in order to investigate, prevent, or take action regarding suspected or actual prohibited activities, including, but not limited to, fraud and threats, including potential or perceived threats, to ours or others' rights, property or safety."
UNSPECIFIED_DATA,affiliate entity,,"Any personal data and other information shared by you with us may be shared with or transferred to any Company-affiliated entity (including those located outside the United States), no matter where located, for the purpose of providing you Services and improving the Services."
UNSPECIFIED_DATA,law enforcement agency,,"In addition, we may disclose a User's information to third parties and law enforcement agencies when we reasonably believe we are obligated to do so by law, and in order to investigate, prevent, or take action regarding suspected or actual prohibited activities, including, but not limited to, fraud and threats, including potential or perceived threats, to ours or others' rights, property or safety."
UNSPECIFIED_DATA,we,analytics,"Generally, when accessing or using the Services, you may be asked to enter, and we may collect, certain information, including personal data, including but not limited to: username, password, names, email addresses, telephone numbers, ID numbers or information, geolocation information, street address, gender, occupation, interests, and any other data included in your profile or resume, including but not limited to application materials, qualifications, and answers to XORbot questions or answers you give to any questions or questionnaires presented to you, which you answer, or data and information you voluntarily provide in any chat feature or otherwise.
In addition, we may disclose a User's information to third parties and law enforcement agencies when we reasonably believe we are obligated to do so by law, and in order to investigate, prevent, or take action regarding suspected or actual prohibited activities, including, but not limited to, fraud and threats, including potential or perceived threats, to ours or others' rights, property or safety.
The Company uses data for analytics and measurement to understand how the Services are used, for example reviewing information about system crashes experienced by users allows us to identify and fix problems and provide better user experience;
We collect and process data through the use of Facebook pixel on our Website.
We collect information from you when, for example but without limitation, you use our App, perform search settings, place an order, respond to the XORbot's survey, open a support ticket, enter other information on chat with the XORbot, or otherwise use our Services.
We process the Data of two categories of users of our App: Clients (business entities - employers, recruiters) and Applicants (natural persons - job applicants, employees, former employees).
When acting in the capacity of personal data processors, we may store Data indefinitely, due to the fact that Clients that act as data controllers while using the App, determine the purposes and means, as well as duration, of processing of personal data."
action take on website,we,analytics,"In addition, we may automatically record and analyze actions taken on the Website or through the App, including, but not limited to, date and times of use, clicks, page views, the amount of time you spend on each page, and search queries."
administration staff,we,"analytics, advertising, services","In addition to the Company and its staff involved with the operation of the Services (e.g., administration, sales, marketing, legal or system administration staff), in some cases, the Data may be accessible to third parties (such as technical service providers, mail carriers, hosting providers, IT companies or communications agencies) appointed by us, if necessary, as data processors."
connectivity between http,Twilio,,Twilio hosts telephony infrastructure and provides connectivity between HTTP and the public switched telephone network (PSTN) through its APIs.
cookie / pixel tag,we,analytics,We use cookies for tracking transactions and the user characteristics explained in detail throughout this Privacy Policy.
datum of user,we,analytics,"We process the Data of Users in a proper manner and shall take appropriate security measures to prevent unauthorized access, disclosure, modification, or unauthorized destruction of the Data."
datum xorbot collect,we,analytics,"We use servers of Microsoft Azure located in the US, Netherlands, EU and all data XORbots collect and process are stored on Azure Cloud server."
electronic copy of personal datum undergo processing,we,analytics,We can provide an electronic copy of the personal data undergoing processing free of charge to individuals but for any further copies requested by them we may charge a reasonable fee based on administrative costs.
email address,we,"analytics, advertising, services","According to the requirements of this act, we hereby notify you that we collect your email address in order to:"
file record interaction with website,we,"analytics, advertising, services","For operation and maintenance purposes, we may collect files that record interaction with the Website or Application (system logs) or other personal data (such as IP address)."
information derive from it,we,"analytics, advertising, services","We may disclose non-personal data collected through our Services, and information derived from it, to our customers."
own twilio account,we,"analytics, advertising, services",Our platform can use its own Twilio account (with per-client dedicated numbers) but also allows clients to connect their own Twilio accounts.
record on implementation of privacy shield privacy practice,we,"analytics, advertising, services",We shall retain our records on the implementation of our Privacy Shield privacy practices and make them available upon request in the context of an investigation or a complaint about non-compliance to the independent body responsible for investigating complaints or to the agency with unfair and deceptive practices jurisdiction.
sms,we,"analytics, advertising, services",Our App sends and receives SMS with Twilio Programmable Messaging API.
system log,we,"analytics, advertising, services","For operation and maintenance purposes, we may collect files that record interaction with the Website or Application (system logs) or other personal data (such as IP address)."
xor inc.,we,"analytics, advertising, services","XOR Inc. (hereinafter ""Company"", ""us"", ""we"" or ""our"") is committed to protecting the privacy of our Users."
