data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"In certain circumstances, we may share your information with third-parties, including the following:
These companies use the data they process in accordance with their privacy policies, which may enable these companies to collect and combine information about your activities across various platforms."
UNSPECIFIED_DATA,service provider,,"We share your information with these service providers only as necessary to perform these functions and provide such services, and only pursuant to binding contractual obligations requiring such third-parties to maintain the privacy and security of your data."
UNSPECIFIED_DATA,we,"analytics, services",".  We may use your information to improve our existing Services and the content of our Website, and research and develop new offerings.
In certain circumstances, we may share your information with third-parties, including the following:
In general, we will only retain your information for the time necessary to realize our legitimate business purposes and to comply with the law.
Specifically, we use your information for the following purposes:
We share your information with these service providers only as necessary to perform these functions and provide such services, and only pursuant to binding contractual obligations requiring such third-parties to maintain the privacy and security of your data."
cookie / pixel tag,Google,advertising,"We and third-party vendors, including Google, use first-party cookies (such as the Google Analytics Cookie) and third-party cookies (such as the Double Click cookie) together to inform, optimize, and serve ads based on your past visits to the Websites."
cookie / pixel tag,we,"analytics, services, advertising, security","We and third-party vendors, including Google, use first-party cookies (such as the Google Analytics Cookie) and third-party cookies (such as the Double Click cookie) together to inform, optimize, and serve ads based on your past visits to the Websites.
We use cookies and similar technologies to secure our Website, remember your preferences, and personalize content for your future visits."
datum from google analytics,we,"analytics, services, advertising, security",We use the data from Google Analytics to ensure that our marketing is targeting the appropriate Website visitors.
email address,we,"analytics, services","For example, we may use your email address to communicate with you regarding our Services or Services that you use or request, or to provide you with information that may be of interest to you relating to NWN Carousel Services, events, or topics in our industry."
email address,we,"analytics, services, advertising, security","For example, we may use your email address to communicate with you regarding our Services or Services that you use or request, or to provide you with information that may be of interest to you relating to NWN Carousel Services, events, or topics in our industry."
information you provide during registration with we,we,"analytics, services, advertising, security",".  We may use the information you provide during registration with us to monitor the proper usage of our Website, including detecting, investigating and preventing activities that may violate our policies or applicable laws."
mobile information,UNSPECIFIED_ACTOR,advertising,"Further, no mobile information will be shared with third parties for their direct marketing purposes."
nwn carousel website,we,"analytics, services, advertising, security, legal","This Privacy Notice discloses the practices of NWN Corporation and Carousel Industries of North America, LLC (collectively, ""NWN Carousel"" or ""we"") concerning information we obtain by and through your use of the NWN Carousel websites (collectively, the ""Website"") and our technology solutions (collectively, the ""Services"")."
personal information,region,,"If you are located in the EEA, please note that as part of our service, we may transfer your personal information to other regions, including to the United States."
personal information,we,"analytics, services, advertising, security, legal","Find out if we use your personal data, access your personal data and receive copies of the PII that we collect and retain about you.
If you are located in the EEA, please note that as part of our service, we may transfer your personal information to other regions, including to the United States.
In addition, we may process your personal information in order to comply with our legal and regulatory obligations, resolve disputes, enforce our agreements and for the establishment, exercise or defense of legal claims.
Privacy Policy

5. How Long We Keep Your Personal Information
Privacy Policy

Topics: How Long We Keep Your Personal Information"
technology solution,we,"analytics, services, advertising, security, legal","This Privacy Notice discloses the practices of NWN Corporation and Carousel Industries of North America, LLC (collectively, ""NWN Carousel"" or ""we"") concerning information we obtain by and through your use of the NWN Carousel websites (collectively, the ""Website"") and our technology solutions (collectively, the ""Services"")."
