data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,"This Privacy Policy outlines how we collect, use, and safeguard your data, taking into consideration the principles and requirements set forth in these regulations."
access log,we,,We maintain access logs for a defined retention period as required by applicable laws and regulations.
aggregate / deidentified / pseudonymized information,we,"analytics, services","Some of the uses of the collected personal data included but not limited to: We may use anonymized and aggregated data for statistical purposes, market research, and to improve the App's performance and features"
collect datum,we,"analytics, services","We retain all collected data only for as long as necessary to fulfill the purposes outlined in this privacy policy, unless a longer retention period is required or permitted by law."
cookie / pixel tag,we,"analytics, services",We may use cookies and other tracking technologies to collect information about your usage of the App and improve your experience.
customer usage statistic,merchant,,Some of the uses of the collected personal data included but not limited to: Provide customer usage statistics to merchants
date,comprehensive access logging system track,,"This logging system records the following information: Date and time of access
We maintain a comprehensive access logging system to track and monitor access to personal data."
device information of access party,comprehensive access logging system track,,"This logging system records the following information: IP address or device information of the accessing party
We maintain a comprehensive access logging system to track and monitor access to personal data."
file,we,"analytics, services",The types of data we may collect include: Files:
information about interaction within app,we,"analytics, services","When you use our non-Shopify app, we may collect information about your interactions, preferences, and activities within the app."
internet activity,we,"analytics, services",We may use cookies and other tracking technologies to collect information about your usage of the App and improve your experience.
ip address,comprehensive access logging system track,,"This logging system records the following information: IP address or device information of the accessing party
We maintain a comprehensive access logging system to track and monitor access to personal data."
metadata relate to meeting,we,"analytics, services","While we do not directly collect the content of these meetings, we may collect metadata related to the meetings, such as meeting times, participants, and meeting durations."
option upload video,we,"analytics, services","In such cases, we may collect and store this additional data to enable the functionality of these features.
When merchants install our app, they may have the option to upload videos, conduct Zoom meetings, and upload files through our app."
personal information be,we,"analytics, services",We only collect personal information that is necessary to provide and improve the functionality of our app.
time,comprehensive access logging system track,,"This logging system records the following information: Date and time of access
We maintain a comprehensive access logging system to track and monitor access to personal data."
type of datum access,comprehensive access logging system track,,"This logging system records the following information: Type of data accessed
We maintain a comprehensive access logging system to track and monitor access to personal data."
