data_type,collector,purpose,text
UNSPECIFIED_DATA,Facebook,,"However, data is stored and processed by Facebook so that a connection to the respective user profile is possible and Facebook can use the data for its own advertising purposes in accordance with Facebook Data Usage Guidelines ."
UNSPECIFIED_DATA,we,"security, services","Further data will not be collected or will only be collected on a voluntary basis.
In the event of such an objection, we will no longer process such data unless we can prove that there are compelling reasons for the processing worthy of protection which outweigh your interests, rights and freedoms, or the processing serves the assertion, exercise of defence of legal claims.
This privacy policy explains which information we collect and how we use it.
To the extent necessary, we process your data beyond the fulfilment of a contract concluded with you or consent given by you to protect our legitimate interests or those of third parties, unless a consideration in individual cases shows that your legitimate fundamental rights and freedoms, which require the protection of personal data, prevail (cf. Art 6 Para. 1f) GDPR).
We use this data exclusively to send the requested information and do not pass this on to third parties."
call web font provide,we,"security, services",This site uses so-called web fonts provided by Google for the uniform display of fonts.
correspond link,we,"security, services",We provide a corresponding link in every newsletter update for this purpose.
datum collect during registration,we,"security, services",The data collected during registration will be stored by us for as long as you are registered on our website and will then subsequently be deleted.
datum enter,we,"security, services",We only use the data entered by you for the purpose of using the respective offer or service for which you have registered.
datum you provide we with for purpose of,we,"security, services","The data you have provided us with for the purpose of subscribing to the newsletter will be stored by us until you unsubscribe from the newsletter and will be deleted after you cancel the newsletter.
The data you have provided us with for the purpose of subscribing to the newsletter will be stored by us until you unsubscribe from the newsletter and will be deleted from our servers as well as from the Mailchimp servers after unsubscribing from the newsletter."
device identifier,Hotjar,,"Hotjar uses cookies and other technologies to collect information about the behaviour of our users and their devices (including, but not limited to, the IP address of the device (collected and stored only in an anonymous form), screen size, unique device identifiers, information about the browser used, location (country only), preferred language for viewing our website).  Hotjar stores this information in a pseudonymous user profile."
email address,Intercom,,We provide Intercom with your email address and name as personal information.
email address,we,"security, services","In the event of important changes, for example in the scope of our services or in the event of necessary technical changes, we will use the email address provided during registration to inform you in this way.
We provide Intercom with your email address and name as personal information."
geolocation,Hotjar,,"Hotjar uses cookies and other technologies to collect information about the behaviour of our users and their devices (including, but not limited to, the IP address of the device (collected and stored only in an anonymous form), screen size, unique device identifiers, information about the browser used, location (country only), preferred language for viewing our website).  Hotjar stores this information in a pseudonymous user profile."
information about behaviour of user,Hotjar,,"Hotjar uses cookies and other technologies to collect information about the behaviour of our users and their devices (including, but not limited to, the IP address of the device (collected and stored only in an anonymous form), screen size, unique device identifiers, information about the browser used, location (country only), preferred language for viewing our website).  Hotjar stores this information in a pseudonymous user profile."
information about browser use,Hotjar,,"Hotjar uses cookies and other technologies to collect information about the behaviour of our users and their devices (including, but not limited to, the IP address of the device (collected and stored only in an anonymous form), screen size, unique device identifiers, information about the browser used, location (country only), preferred language for viewing our website).  Hotjar stores this information in a pseudonymous user profile."
internet activity,we,"security, services","We collect, process and use personal data relating to the use of our internet pages (usage data) only to the extent necessary to enable the user to make use of the service or to bill the user."
ip address,Google,analytics,"In order to use the features of Google Maps, it is necessary to store your IP Address.
On behalf of the website operator, Google will use this information to evaluate your use of the website, to compile reports on website activity, and to provide other services relating to website activity and internet usage to the website operator.
Only in exceptional cases is the full IP address transferred to a Google server in the USA and shortened there.
This information is usually transferred to a Google server in the USA and is stored there."
ip address,SoundCloud,,SoundCloud receives the information that you have visited our page with your IP address.
operating system,we,"security, services, analytics","This data is automatically recorded by our IT systems when you visit our website.
This is mainly technical data (e.g. internet browser, operating system or the time the page was viewed)."
person name,Intercom,,We provide Intercom with your email address and name as personal information.
person name,we,"security, services",We provide Intercom with your email address and name as personal information.
personal datum relate to use of internet page,we,"security, services","We collect, process and use personal data relating to the use of our internet pages (usage data) only to the extent necessary to enable the user to make use of the service or to bill the user."
personal identifier,Google,"analytics, advertising, services","To support this feature, Google Analytics collects Google-authenticated user IDs that are temporarily linked to our Google Analytics data to define and create target audiences for cross-device advertising."
preferred language for,Hotjar,,"Hotjar uses cookies and other technologies to collect information about the behaviour of our users and their devices (including, but not limited to, the IP address of the device (collected and stored only in an anonymous form), screen size, unique device identifiers, information about the browser used, location (country only), preferred language for viewing our website).  Hotjar stores this information in a pseudonymous user profile."
screen size,Hotjar,,"Hotjar uses cookies and other technologies to collect information about the behaviour of our users and their devices (including, but not limited to, the IP address of the device (collected and stored only in an anonymous form), screen size, unique device identifiers, information about the browser used, location (country only), preferred language for viewing our website).  Hotjar stores this information in a pseudonymous user profile."
ssl encryption,we,"security, services","This site uses SSL and TLS encryption for security reasons and to protect the transfer of confidential content, such as orders or requests that you send to us as the site operator."
statistical information about use of website,we,"security, services","We use the services of HubSpot Inc., 25 First St., 2nd floor Cambridge, Massachusetts 02141, USA (""Hubspot""), to collect statistical information about the use of our website and improve our services accordingly as well as to provide downloads of white papers, ebooks and similar materials plus as well as to operate email marketing."
visit to page,it system,,"This data is automatically recorded by our IT systems when you visit our website.
Your visit to our pages is stored in a log file (so-called server logfiles)."
visitor action pixel of facebook,we,"security, services, analytics","To measure conversion, our website uses the visitor action pixel of Facebook, Facebook Inc., 1601 S. California Ave, Palo Alto, CA 94304, USA (""Facebook"")."
