data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"Privacy Policy

Sharing information with third parties
Table of Contents:

Sharing information with third parties"
UNSPECIFIED_DATA,reseller,,"Privacy Policy

Prohibited Uses

Providing information to resellers."
aggregate / deidentified / pseudonymized information,we,,"We may also gather aggregated data about our services and website visitors and disclose the results of such aggregated (but not personally identifiable) information to our partners, service providers, advertisers, and/or other third parties for marketing or promotional purposes."
audio datum,we,,"By default, we retain audio and video data, and meeting metadata including transcriptions."
date provide,sproutsai inc.,,"If access cannot be provided within a reasonable time frame, SproutsAI Inc. will provide you with a date when the information will be provided."
email address,we,,We collect the following Google user data through our application: Primary Google Account Email Address.
email address,we,"services, advertising, analytics",We collect the following Google user data through our application: Primary Google Account Email Address.
google meet information,we,services,"Google Meet Information, including the ability to create, edit, and see information about your Google Meet conferences created by the app.
We use this data to: Provide and personalize our services."
google meet information,we,"services, advertising, analytics","Google Meet Information, including the ability to create, edit, and see information about your Google Meet conferences created by the app.
We use this data to: Provide and personalize our services."
government request for information,sproutsai inc.,,"Since it was founded, SproutsAI Inc. has received zero government requests for information."
internet activity,sproutsai inc.,,SproutsAI Inc. retains personal data and usage data only for as long as is necessary for the purposes set out in this Privacy Policy.
meeting metadata include transcription,we,"services, advertising, analytics","By default, we retain audio and video data, and meeting metadata including transcriptions."
prospect datum,sproutsai inc.,,SproutsAI Inc. retains prospect data until such time as it no longer has business value and is purged from SproutsAI Inc. systems.
service datum,sproutsai inc.,,"The SproutsAI Inc. retains service data for the duration of the customer's business relationship with the SproutsAI Inc. and for a period of time thereafter, to analyze the data for SproutsAI Inc.'s own operations, and for historical and archiving purposes associated with SproutsAI Inc.'s services."
