data_type,collector,purpose,text
UNSPECIFIED_DATA,HubSpot,,HubSpot collects data from publicly available sources or other third-party sources and discloses that information to our customers who purchase our enrichment products.
UNSPECIFIED_DATA,advertiser,advertising,Our ad network partner uses cookies and web beacons to collect information about your activities on this and other websites to provide you targeted advertising based upon your interests.
UNSPECIFIED_DATA,service provider,"advertising, analytics, services",We may need to share your information with service providers to provide information about products or services to you.
UNSPECIFIED_DATA,we,"security, services","1. What Information We Collect and Process
After a reasonable period of time, we will either delete or anonymize your information or, if this is not possible, then we will securely store your information and isolate it from any further use until deletion is possible.
HubSpot's and our customers' legitimate interests are not more important than your privacy rights, and we process your data on the basis that people would expect their work-related data to be shared in this way.
Legal Stuff

HubSpot Privacy Policy

1 . WHAT INFORMATION WE COLLECT AND PROCESS
We also use your information to recommend new products and services and to provide customer support, such as resolving technical issues you encounter and analyzing product outages or bugs.
We may collect information about what types of integrations you use in your HubSpot account.
We may receive information from third party service providers, from related companies, and from our business and solution partners.
We may use your data for other purposes when you give us consent to do so.
We use your information to verify user accounts, new product sign-ups, and to detect and prevent product abuse.
When you engage with these co-marketing partners, we will tell you who we are sharing data with, and provide a link to the co-marketing partner's privacy policy so you can learn more about their privacy practices and how to opt-out of the partner's communications.
When you interact with us via our websites or any sites or services that link to this Privacy Policy (such as HubSpot.com, the Hustle.co, etc.) or use the Subscription Service, we may collect Personal Data and other information from you, as further described below.
When you visit our websites, sign up for a HubSpot account, attend a HubSpot virtual event, or request more information about HubSpot, we collect information automatically using tracking technologies, like cookies and tracking pixels."
account information,we,"security, services, legal","We may also use this information to meet legal requirements.
We use your account information and Customer Data to provide the product and services to you.
We use your account information to investigate and help prevent security incidents."
account information you provide to hubspot,we,"security, services, legal","We use the account information you provide to HubSpot when signing up for our products and services, to send you transactional emails or in-app notification about billing, account management, and other administrative matters."
alias,subscription service,,"The Subscription Service will store replies, outgoing mail, email headers, subject line, distribution lists, aliases, time sent, and email bodies."
billing contact for hubspot account,we,"security, services, legal","For example, we may ask you to provide a billing address, or a billing contact for your HubSpot account."
business contact,HubSpot,,"HubSpot collects business contact and similar professional data from various sources, including publicly available sources, third party providers, and customers who use our enrichment products."
category of information list in log,we,"security, services, legal","When you use the Subscription Service, we collect and store the categories of information listed above in logs in the following instances, subject to the customer's implementation settings:"
coarse geolocation,we,"security, services, legal","We have also ""sold"" or ""shared"" certain information, including identifiers, approximate location data, and professional data to our customers."
cookie / pixel tag,HubSpot,analytics,"HubSpot may use cookies or similar technologies (such as web beacons and JavaScript) to analyze trends, administer the website, monitor how visitors navigate around the websites, and to gather demographic information about our user base as a whole."
cookie / pixel tag,advertiser,advertising,Our ad network partner uses cookies and web beacons to collect information about your activities on this and other websites to provide you targeted advertising based upon your interests.
cookie / pixel tag,we,"security, services, legal",We retain information derived from cookies and other tracking technologies for a reasonable period of time from the date such information was created.
customer data,we,"security, services, legal, analytics",We may use Customer Data to support and develop AI features and functionality within the Subscription Service and similar products and services that rely on machine learning.
customer datum,we,"security, services, legal, analytics",We use your account information and Customer Data to provide the product and services to you.
datum about request for customer information,HubSpot,analytics,"HubSpot shares data about requests for customer information, to learn more see our Data Disclosure and Transparency Report ."
demographic information about user base as whole,HubSpot,analytics,"HubSpot may use cookies or similar technologies (such as web beacons and JavaScript) to analyze trends, administer the website, monitor how visitors navigate around the websites, and to gather demographic information about our user base as a whole."
device identifier,we,"security, services, legal, analytics","When you access or use the Subscription Service via our mobile applications, we automatically collect information such as your device model and version, operating system, or device identifiers."
device model,we,"security, services, legal, analytics","When you access or use the Subscription Service via our mobile applications, we automatically collect information such as your device model and version, operating system, or device identifiers."
distribution list,subscription service,,"The Subscription Service will store replies, outgoing mail, email headers, subject line, distribution lists, aliases, time sent, and email bodies."
email address,subscription service,,"If you connect your Gmail account via IMAP (or Generic Inbox Connection), the Subscription Service will have access only to email address, password, server information, email metadata, and message bodies."
email address,we,"security, services, legal, analytics, advertising","For example, we use information like your email or physical address to send information or HubSpot content to you we think may be of interest to you, including by post, email, or other means.
For example, we use the email address you provide when signing up for the product to create your user account, and we use your payment information to process payments for paid use of the Subscription Service.
We use this information to communicate with you and in some cases facilitate your registration.
When you register for INBOUND or a HubSpot event, we collect information such as name, address, phone number, and email address."
email body,subscription service,,"The Subscription Service will store replies, outgoing mail, email headers, subject line, distribution lists, aliases, time sent, and email bodies."
email header,subscription service,,"The Subscription Service will store replies, outgoing mail, email headers, subject line, distribution lists, aliases, time sent, and email bodies."
email metadata,subscription service,,"If you connect your Gmail account via IMAP (or Generic Inbox Connection), the Subscription Service will have access only to email address, password, server information, email metadata, and message bodies."
hustle,HubSpot,"analytics, services, advertising","For all HubSpot brands (including the Hustle), you may also write to us by mail at HubSpot, Inc., Two Canal Park, Cambridge, MA 02141 USA, Attn: Privacy and Data Protection Officer.
Legal Stuff

HubSpot Privacy Policy

(v) for all HubSpot brands (including the Hustle) write to us by mail at HubSpot, Inc., Two Canal Park, Cambridge, MA 02141 USA, Attn: Privacy and Data Protection Officer."
information about,we,"security, services, legal, analytics, advertising",We generally store and process information about and on behalf of our customers on our servers as a processor (or service provider) based on a customer's instructions and in accordance with our Customer Terms of Service .
information about current page,social extension,,"HubSpot Terms Tip: The Social Extension only accesses information about the current page, after its toolbar button is clicked, utilizing the permissions granted at this '' Install and use the HubSpot Social Chrome extension "" knowledge base article."
information about interaction with website,advertiser,advertising,We allow advertising networks to collect information about your interactions with our websites in order to deliver Hubspot's personalized ads.
information about marketing preference,we,"security, services, legal, analytics, advertising","If you have elected to receive marketing communications from us, we retain information about your marketing preferences for a reasonable period of time from the date you last expressed interest in our content, products, or services, such as when you last opened an email from us or ceased using your HubSpot account."
