data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"Once enabled, the provider of a Third-Party Service may share certain information with JoyCollab."
UNSPECIFIED_DATA,joycollab,,"Once enabled, the provider of a Third-Party Service may share certain information with JoyCollab."
UNSPECIFIED_DATA,we,,"In this case, the company uses the information to be preserved only for the purpose of preservation, and the retention period is as follows."
collect personal information,we,,The company uses the collected personal information for the following purposes.
customer data,joycollab,,"JoyCollab will retain Customer Data in accordance with a Customer's instructions, including any applicable terms in the Customer Agreement and Customer's use of Services functionality, and as required by applicable law."
email address,we,,"For example, if a cloud storage application is enabled to permit files to be imported to a Space, we may receive the user name and email address of Authorized Users, along with additional information that the application has elected to make available to JoyCollab to facilitate the integration."
geolocation,we,,We collect location information through the following methods.
information make,joycollab,,"When a Third-Party Service is enabled, JoyCollab is authorized to connect and access Other Information made available to JoyCollab in accordance with our agreement with the Third-Party Provider and any permissions granted by Customer (including, by its Authorized Users)."
information pertain to you,joycollab,,JoyCollab may retain Other Information pertaining to you for as long as necessary for the purposes described in this Privacy Policy.
member information,we,,"If it is necessary to preserve in accordance with the provisions of related laws, such as the Commercial Act and the Consumer Protection Act in Electronic Commerce, the company preserves member information for a certain period of time as stipulated by the relevant laws and regulations."
minimum necessary information,UNSPECIFIED_ACTOR,,"When providing or sharing customer personal information with affiliates with which the company has entered into a partnership, the company must obtain the consent of the customer and provide and share the minimum necessary information to the affiliates."
minimum necessary information,we,,"When providing or sharing customer personal information with affiliates with which the company has entered into a partnership, the company must obtain the consent of the customer and provide and share the minimum necessary information to the affiliates."
personal information of customer participate in event within service,event organizer,,- Personal information of customers participating in various events within the service may be provided to the event organizer.
user name,we,services,"For example, if a cloud storage application is enabled to permit files to be imported to a Space, we may receive the user name and email address of Authorized Users, along with additional information that the application has elected to make available to JoyCollab to facilitate the integration."
