data_type,collector,purpose,text
UNSPECIFIED_DATA,we,,"For example, we collect information in the following circumstances: you (i) use our mobile apps or visit the Site, (ii) register for the Services or create an account or profile or accept the creation of an account or profile on your behalf (an "" Account ""), (iii) access the Services through social networking sites or third party services, (iv) subscribe to newsletters; (v) purchase a product or service on the Site or in our mobile apps; (vi) invite others to use or join the Services, ""share"" the Services on social networking sites or perform other similar actions; (vii) request technical support; (viii) otherwise use our mobile apps or online Services where Personal Information is required for such use and/or participation, (ix) when you sign up for an automated email or other communication, and (x) when you contact us via the Site or when you otherwise communicate with us.
We keep your data on your behalf and for your benefit."
cookie / pixel tag,we,,"The data we may collect by automated means may include, without limitation: Information we collect on the use of the Site via cookies: please see the ""How We Use Cookies and Other Technologies"" section below for more information."
cost estimate,we,,"If we determine that the request warrants a fee, we will tell you why we made that decision and provide you with a cost estimate before completing your request."
device datum,we,,"The data we may collect by automated means may include, without limitation: Device data: including, but not limited to, data on device advertising IDs and similar hardware qualifiers, and precise location data."
email address,we,services,"However, we will use your email address only to send such other user's messages unless you otherwise affirmatively provide your information to us."
email address,we,"services, advertising, analytics, legal, security","However, we will use your email address only to send such other user's messages unless you otherwise affirmatively provide your information to us."
geolocation,we,"services, advertising","We may use demographic and geolocation, as well as information logged from your hardware or device, including data such as IP address, device model and ID, MAC address, operating system, application usage data, device time zone, region and language, and click ID, to ensure relevant advertising is presented within the Services."
information collect,we,"services, advertising, analytics","In addition to the purposes described above, we use the information collected automatically to (i) to further our legitimate interests in monitoring and analyzing the use of the Services and for the technical administration of the Site, (ii) improve the Site and the Services, (iii) generate and derive useful data and information concerning the interests, characteristics and website use behavior of our users, and (iv) verify that users of the Services meet the criteria required to process their requests."
internet activity,we,"services, advertising, analytics","The data we may collect by automated means may include, without limitation: Usage data: including, but not limited to, search terms entered and pages viewed."
internet activity,we,"services, advertising, analytics, legal, security","The data we may collect by automated means may include, without limitation: Usage data: including, but not limited to, search terms entered and pages viewed."
network information,we,"services, advertising, analytics, legal, security","The data we may collect by automated means may include, without limitation: Network and internet information: including, but not limited to, URLs, Internet Protocol addresses, bounce rates, use of spoofing, active (TCP/IP) ports, number of sessions initiated, click streams, location information and network/WiFi access points."
payment processor,service provider,,"We may disclose personal information that you provide to us or that we collect automatically on the Site and through our Services to the following categories of third parties, but only if it is necessary and in compliance with relevant laws and regulations: Service providers, such as payment processors, web hosting and data storage providers, and those who help us deliver and develop our Services."
payment processor,we,"services, advertising, analytics, legal, security","We may disclose personal information that you provide to us or that we collect automatically on the Site and through our Services to the following categories of third parties, but only if it is necessary and in compliance with relevant laws and regulations: Service providers, such as payment processors, web hosting and data storage providers, and those who help us deliver and develop our Services."
privacy,we,"services, advertising, analytics, legal, security",We are committed to protecting your privacy and will only use this information in compliance with relevant laws and regulations.
variety of industry standard security technology,usemaximus.com,security,"Usemaximus.com uses a variety of industry-standard security technologies and procedures to help protect Personal Information about you from unauthorized access, use, or disclosure and trains Usemaximus.com employees on privacy and security issues."
web hosting provider,service provider,,"We may disclose personal information that you provide to us or that we collect automatically on the Site and through our Services to the following categories of third parties, but only if it is necessary and in compliance with relevant laws and regulations: Service providers, such as payment processors, web hosting and data storage providers, and those who help us deliver and develop our Services."
