data_type,collector,purpose,text
UNSPECIFIED_DATA,rootly,,"By using the Services, you acknowledge that any Personal Data about you, regardless of whether provided by you or obtained from a third party, is being provided to Rootly in the U.S. and will be hosted on U.S. servers, and you authorize Rootly to transfer, store and process your information to and in the U.S., and possibly other countries."
UNSPECIFIED_DATA,we,,"By using or accessing our Services in any manner, you acknowledge that you accept the practices and policies outlined below, and you hereby acknowledge that we will collect, use and share your information as described in this Privacy Policy.
In response, we will provide you with the following information: The categories of sources from which that Personal Data was collected.
In response, we will provide you with the following information: The categories of third parties with whom we have shared your Personal Data, if at all.
Meeting or fulfilling the reason you provided the information to us.
We may further retain information in an anonymous or aggregated form where that information would not identify you personally.
You can also request that we transmit the data to another controller where technically feasible."
aggregate / deidentified / pseudonymized information,we,,"We may create aggregated, de-identified or anonymized data from the Personal Data we collect, including by removing information that makes the data personally identifiable to a particular user.
We may use such aggregated, de-identified or anonymized data and disclose it with third parties for our lawful business purposes, including to analyze, build and improve the Services and promote our business, provided that we will not disclose such data in a manner that could identify you."
contact information,we,,We process the following categories of Personal Data when we believe it furthers the legitimate interest of us or third parties: Contact Data
contact information,we,"analytics, services, security, legal",We process the following categories of Personal Data when we believe it furthers the legitimate interest of us or third parties: Contact Data
cookie / pixel tag,Google,,"For example, Google LLC (""Google"") uses cookies in connection with its Google Analytics services."
cookie / pixel tag,UNSPECIFIED_ACTOR,services,"Notice We and selected third parties use cookies or similar technologies for technical purposes and, with your consent, for other purposes as specified in the cookie policy ."
cookie / pixel tag,we,"analytics, services","Notice We and selected third parties use cookies or similar technologies for technical purposes and, with your consent, for other purposes as specified in the cookie policy .
The Services use cookies and similar technologies such as pixel tags, web beacons, clear GIFs and JavaScript (collectively, ""Cookies"") to enable our servers to recognize your web browser, tell us how and when you visit and use our Services, analyze trends, learn about our user base and operate and improve our Services. Cookies are small pieces of data- usually text files - placed on your computer, tablet, phone or similar device when you use that device to access our Services."
data send to openai,openai,,Data sent to OpenAI is solely used for providing Rootly AI services and is neither stored nor used for training purposes by OpenAI.
geolocation,we,"analytics, services","We collect Personal Data about you from the following categories of sources: You : If you use a location-enabled browser, we may receive information about your location.
We process the following categories of Personal Data when we believe it furthers the legitimate interest of us or third parties: Geolocation Data"
geolocation,we,"analytics, services, security, legal","We collect Personal Data about you from the following categories of sources: You : If you use a location-enabled browser, we may receive information about your location.
We process the following categories of Personal Data when we believe it furthers the legitimate interest of us or third parties: Geolocation Data"
information transmit from compute device for purpose of,we,"analytics, services","You : If you download and install certain applications and software we make available, we may receive and collect information transmitted from your computing device for the purpose of providing you the relevant Services, such as information regarding when you are logged on and available to receive updates or alert notices."
internal analytic,we,"analytics, services, security, legal","Privacy Policy

Personal Data

Our Commercial or Business Purposes for Collecting Personal Data

Providing, Customizing and Improving the Services : Improving the Services, including testing, research, internal analytics and product development."
ip address,we,"analytics, services",We process the following categories of Personal Data when we believe it furthers the legitimate interest of us or third parties: Device/IP Data
ip address,we,"analytics, services, security, legal",We process the following categories of Personal Data when we believe it furthers the legitimate interest of us or third parties: Device/IP Data
personal data of end user,we,"analytics, services","Note that we may also process Personal Data of our customers' end users or employees in connection with our provision of certain services to customers, in which case we are the processor of Personal Data.
Please note that we may process Personal Data of our customers' end users or employees in connection with our provision of certain services to our customers."
personal data provide in valid request,we,"analytics, services, security",We will only use Personal Data provided in a Valid Request to verify your identity and complete your request.
product development,we,"analytics, services, security, legal","Privacy Policy

Personal Data

Our Commercial or Business Purposes for Collecting Personal Data

Providing, Customizing and Improving the Services : Improving the Services, including testing, research, internal analytics and product development."
profile data,we,"analytics, services, security, legal",We process the following categories of Personal Data when we believe it furthers the legitimate interest of us or third parties: Profile Data
specific piece of personal data we collect about you,we,"analytics, services, security, legal","In response, we will provide you with the following information: The specific pieces of Personal Data that we have collected about you."
turbo model provide,rootly,,"Specifically, Rootly utilizes the gpt-3.5-turbo model provided by OpenAI."
