data_type,collector,purpose,text
UNSPECIFIED_DATA,we,"analytics, services","No one under age 13 may provide any information to the Website.
The information we collect automatically is statistical information and may include personal information, and we may maintain it or associate it with personal information we collect in other ways, that you provide to us, or receive from third parties.
We use different methods to collect your information, including through:"
aggregate / deidentified / pseudonymized information,we,"analytics, services","We may disclose aggregated information about our users, and information that does not identify any individual, without restriction."
aggregate / deidentified / pseudonymized information,we,"analytics, services, advertising, legal","We may disclose aggregated information about our users, and information that does not identify any individual, without restriction."
cookie / pixel tag,feature of website,,"Certain features of our website may use local stored objects (or Flash cookies) to collect and store information about your preferences and navigation to, from, and on our website."
cookie / pixel tag,we,"analytics, services","As you navigate through and interact with our website, we may use cookies or other automatic data collection technologies to collect certain information about your equipment, browsing actions, and patterns, including:"
datum about you,UNSPECIFIED_ACTOR,,Clicking on those links or enabling those connections may allow the third party to collect or share data about you.
email address,we,"analytics, services",The information we collect directly from you on or through our website may include: Records and copies of your correspondence (including email addresses) if you contact us.
email address,we,"analytics, services, advertising, legal",The information we collect directly from you on or through our website may include: Records and copies of your correspondence (including email addresses) if you contact us.
information about preference,feature of website,,"Certain features of our website may use local stored objects (or Flash cookies) to collect and store information about your preferences and navigation to, from, and on our website."
information you provide by,we,"analytics, services, advertising, legal",The information we collect directly from you on or through our website may include: Information that you provide by filling in forms on our website.
local store object,feature of website,,"Certain features of our website may use local stored objects (or Flash cookies) to collect and store information about your preferences and navigation to, from, and on our website."
personal information of customer refer to as you,we,"analytics, services, advertising, legal","This policy describes how we collect, use, disclose, and protect the personal information of our customers and website users (hereinafter referred to as ""you""), describes the types of information we may collect from you or that you may provide when you visit the website (our ""Website"") which is provided by pivot (hereinafter referred to as ""Site""), and our practices for collecting, using, maintaining, protecting, and disclosing that information."
record,we,"analytics, services, advertising, legal",The information we collect directly from you on or through our website may include: Records and copies of your correspondence (including email addresses) if you contact us.
response to survey we ask you,we,"analytics, services, advertising, legal",The information we collect directly from you on or through our website may include: Your responses to surveys that we might ask you to complete for research purposes.
specific information,we,"analytics, services, advertising, legal, security","We may request specific information from you to help us confirm your identity and your right to access, and to provide you with the personal information that we hold about you or make your requested changes."
