data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"We may disclose your information to any person or entity to whom we are under an obligation or otherwise required to make disclosure under the requirements of any law or rules, regulations, codes of practice, guidelines or guidance given or issued by any legal, regulatory, governmental, tax, law enforcement or other authorities, binding on or applying to us, or with which we expected to comply, where we are legally required to do so in order to comply with applicable law, governmental requests, a judicial proceeding, court order, or legal process, such as in response to a court order or a subpoena (including in response to public authorities to meet national security or law enforcement requirements).
We may share your data with third party vendors, service providers, contractors or agents who perform services for us or on our behalf and require access to such information to do that work."
UNSPECIFIED_DATA,contractor,,"We may share your data with third party vendors, service providers, contractors or agents who perform services for us or on our behalf and require access to such information to do that work."
UNSPECIFIED_DATA,party list,,"We only share information with the parties listed below, for the purposes set out in (2) above."
UNSPECIFIED_DATA,service provider,,"We may share your data with third party vendors, service providers, contractors or agents who perform services for us or on our behalf and require access to such information to do that work."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, services","If you use our App, we may also collect the following information:
Like many businesses, we also collect information through cookies and similar technologies.
We automatically collect certain information when you visit, use or navigate the Sites.
We keep your information for as long as necessary to fulfill the purposes outlined in this privacy policy unless otherwise required by law.
We may disclose your information to any person or entity to whom we are under an obligation or otherwise required to make disclosure under the requirements of any law or rules, regulations, codes of practice, guidelines or guidance given or issued by any legal, regulatory, governmental, tax, law enforcement or other authorities, binding on or applying to us, or with which we expected to comply, where we are legally required to do so in order to comply with applicable law, governmental requests, a judicial proceeding, court order, or legal process, such as in response to a court order or a subpoena (including in response to public authorities to meet national security or law enforcement requirements).
We may disclose your information where we believe it is necessary to investigate, prevent, or take action regarding potential violations of our policies, suspected fraud, situations involving potential threats to the safety of any person and illegal activities, or as evidence in litigation in which we are involved.
We may share or transfer your information in connection with, or during negotiations of, any merger, sale of company assets, financing, or acquisition of all or a portion of our business to another company.
We may share your data with third party vendors, service providers, contractors or agents who perform services for us or on our behalf and require access to such information to do that work.
We may share your information with another user in the limited circumstances where user-to-user communications are enabled (e.g. for the purposes of teachers transmitting journal entries to students, or for students to inform teachers when they are on medical leave).
We may use cookies and other tracking technologies to collect and store your information.
We may use your information as part of our efforts to keep our Sites safe and secure (for example, for fraud monitoring and prevention).
We may use your information for other business purposes, such as data analysis, identifying usage trends, determining the effectiveness of our promotional campaigns and to evaluate and improve our Sites, products, services, marketing and your experience.
We may use your information in order to enable user-to-user communications (e.g. for the purposes of teachers transmitting journal entries to students, or for students to inform teachers when they are on medical leave).
We may use your information to fulfill and manage your orders, payments, returns, and exchanges made through the Sites.
We only share and disclose your information in the following situations:
We only share information with the parties listed below, for the purposes set out in (2) above.
We process your information for purposes based on legitimate business interests, the fulfillment of our contract with you, compliance with our legal obligations, and/or your consent.
We seek to explain to you in the clearest way possible what information we collect, how we use it and what rights you have in relation to it."
contact information,we,"advertising, analytics, legal, services","We collect your first and last name, email address, postal address, phone number, and other similar contact data."
contact information,we,"advertising, analytics, legal, services, security","We collect your first and last name, email address, postal address, phone number, and other similar contact data."
cookie / pixel tag,we,"advertising, analytics, legal, services","We may use cookies and other tracking technologies to collect and store your information.
We use cookies and other tracking mechanisms for system administration, to track information about your use of our website, to improve your browsing and user experience and to deliver relevant content and advertisements based on your preferences, location and usage patterns."
email address,we,"advertising, analytics, legal, services","We collect your first and last name, email address, postal address, phone number, and other similar contact data."
geolocation,we,"advertising, analytics, legal, services","We may collect information regarding your geolocation, mobile device, push notifications, when you use our apps."
information about computer,we,"advertising, analytics, legal, services","When you visit our Sites, we may collect information about your computer or device automatically through cookies or similar technologies."
information we collect,we,"advertising, analytics, legal, services",We use the information we collect or receive:
information you provide to we,we,"advertising, analytics, legal, services, security","We use the information you provide to us to administer and maintain your account, including creating and updating your account, verifying your identity, maintaining, updating, administering and processing a record of your use of our Sites, and completing transactions, including processing or facilitating payments."
password,we,"advertising, analytics, legal, services, security","We collect passwords, password hints, and similar security information used for authentication and account access."
password hint,we,"advertising, analytics, legal, services, security","We collect passwords, password hints, and similar security information used for authentication and account access."
payment datum,payment processor,,All payment data is processed and stored by our payment processor and you should review its privacy policies and contact the payment processor directly to respond to your questions.
person name,we,"advertising, analytics, legal, services, security","We collect your first and last name, email address, postal address, phone number, and other similar contact data."
personal information collect via site,we,"advertising, analytics, legal, services, security",We use personal information collected via our Sites for a variety of business purposes described below.
phone number,we,"advertising, analytics, legal, services, security","We collect your first and last name, email address, postal address, phone number, and other similar contact data."
postal address,we,"advertising, analytics, legal, services, security","We collect your first and last name, email address, postal address, phone number, and other similar contact data."
security information use for authentication,we,"advertising, analytics, legal, services, security","We collect passwords, password hints, and similar security information used for authentication and account access."
