data_type,collector,purpose,text
UNSPECIFIED_DATA,we,services,"We collect information from you when you register an account with us, request information, send us email, send us postal mail, or speak with us on the telephone.
We collect information from you when you seek or utilize Support.
When you provide your email file to us to perform Support, we use the data to troubleshoot and solve functionality issues."
aggregate / deidentified / pseudonymized information,we,services,"For example, the Company may use your de-identified information and combine it with the de-identified information of others to generate statistics as a source of data for our products."
browser type,usage monitoring tool,,"Information that we may collect through usage monitoring tools.
These tools may collect your IP address, browser type, operating system, geographical location, device type, and other technical information."
company name,we,services,"In this way, we may collect the following information: Company name"
contact information,we,services,"When you use our Software in your meetings, we collect information about the attendees' contact information, displayed name, content posted in the chat, as well as the recording of the meeting itself."
cookie / pixel tag,UNSPECIFIED_ACTOR,"analytics, services","Cookies may also be used by our online data partners or vendors to associate these activities with other personal information they or others have about you, including by association with your email.
When you visit or log in to our website, cookies and similar technologies may be used by us or our online data partners and vendors to collect information about your activities on our Site."
cookie / pixel tag,online datum partner,"analytics, services","Cookies may also be used by our online data partners or vendors to associate these activities with other personal information they or others have about you, including by association with your email.
When you visit or log in to our website, cookies and similar technologies may be used by us or our online data partners and vendors to collect information about your activities on our Site."
cookie / pixel tag,we,services,"We use cookies to help the website function and optionally to enhance your browsing experience.
When you visit or log in to our website, cookies and similar technologies may be used by us or our online data partners and vendors to collect information about your activities on our Site."
device type,usage monitoring tool,,"Information that we may collect through usage monitoring tools.
These tools may collect your IP address, browser type, operating system, geographical location, device type, and other technical information."
error log for error happen,we,services,"In this way, we may collect the following information: Errors logs for errors that can happen while you are using the Services"
geolocation,usage monitoring tool,,"Information that we may collect through usage monitoring tools.
These tools may collect your IP address, browser type, operating system, geographical location, device type, and other technical information."
information about equipment you use,we,services,"In this way, we may collect the following information: Information about the equipment on which you use or access the Services"
information about use of service,we,services,"In this way, we may collect the following information: Information about your use of the Services, including how often you use the Services"
information pertain to you,we,services,The Company may retain information pertaining to you for as long as necessary for the purposes described in this Privacy Policy.
information relate to you,we,services,The Company collects information relating to you in order to provide our Services and features that are easy to use and responsive to your needs.
information we collect,we,services,"We use information we collect from you and information that we collect automatically, both of which may be aggregated or anonymized, to manage and improve our Services and our business, to analyze the effectiveness of our Services, to add new features to our Services, to conduct research, or for other similar purposes."
information we collect from you,we,services,"We use information we collect from you and information that we collect automatically, both of which may be aggregated or anonymized, to manage and improve our Services and our business, to analyze the effectiveness of our Services, to add new features to our Services, to conduct research, or for other similar purposes."
internet activity,UNSPECIFIED_ACTOR,"analytics, services","When you visit or log in to our website, cookies and similar technologies may be used by us or our online data partners and vendors to collect information about your activities on our Site."
internet activity,online datum partner,"analytics, services","When you visit or log in to our website, cookies and similar technologies may be used by us or our online data partners and vendors to collect information about your activities on our Site."
internet activity,we,services,"When you visit or log in to our website, cookies and similar technologies may be used by us or our online data partners and vendors to collect information about your activities on our Site."
ip address,usage monitoring tool,,"Information that we may collect through usage monitoring tools.
These tools may collect your IP address, browser type, operating system, geographical location, device type, and other technical information."
operating system,usage monitoring tool,,"Information that we may collect through usage monitoring tools.
These tools may collect your IP address, browser type, operating system, geographical location, device type, and other technical information."
person name,we,services,"In this way, we may collect the following information: First and last name"
personal information,UNSPECIFIED_ACTOR,"analytics, services","In these types of transactions, personal information may be shared, sold, or transferred, and it may be used subsequently by a third party.
We disclose personal information to service providers who help us provide services, or to other third-party service providers who provide certain specialized services to us or provide services on our behalf."
personal information,we,services,"By seeking or utilizing Support, you expressly authorize the Company to process your personal data as contained in your email profile consistent with the purposes described in this Privacy Policy.
For example, if you send us an email requesting information, we will use your personal information to respond to your request.
Otherwise, we'll maintain your personal data as described in this Privacy Policy.
The Company collects personal information in the following ways:
We disclose personal information to service providers who help us provide services, or to other third-party service providers who provide certain specialized services to us or provide services on our behalf.
We may disclose personal information (i) if we are required to do so by law, legal process, statute, rule, regulation, or professional standard, or to respond to a subpoena, search warrant, or other government official requests; (ii) when we believe disclosure is necessary or appropriate to prevent physical harm or financial loss; (iii) in connection with an investigation of a complaint, security threat, or suspected or actual illegal activity; (iv) in connection with an internal audit; or (v) in the event that the Company is subject to mergers, acquisitions, joint ventures, sales of assets, reorganizations, divestitures, dissolutions, bankruptcies, liquidations, or other types of business transactions.
We only use, transfer, and disclose personal information as outlined in this Privacy Policy and in accordance with applicable legal requirements.
We process personal information in order to provide the Services to you and additional services you request (including Support), as well as to respond to communications from you.
When you register an account with us, you expressly authorize the Company to collect and process your personal data consistent with the purposes described in this Privacy Policy."
phone number,we,services,"In this way, we may collect the following information: Phone number"
technical information,usage monitoring tool,,"Information that we may collect through usage monitoring tools.
These tools may collect your IP address, browser type, operating system, geographical location, device type, and other technical information."
