data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"No information will be retained by the Organization.
The Organization may also keep a record of the User's product interests and obtain his information from divisions or current or future companies belonging to the Organization."
canadian server,UNSPECIFIED_ACTOR,security,"In order to ensure the security of the User's personal information, the Organization uses the following measures: Canadian server."
cookie / pixel tag,UNSPECIFIED_ACTOR,security,"Forms and interactions

The Organization also uses cookies, as indicated in the "" Automatically Exchanged Data "" section."
cookie / pixel tag,we,,"We collect certain information during exchanges between the User's computer and our server (hereinafter "" Cookies "")."
encrypt electronic communication,UNSPECIFIED_ACTOR,security,"In order to ensure the security of the User's personal information, the Organization uses the following measures: Encrypted and secured electronic communications; and"
equiterre,we,,"That is why we, Equiterre (hereinafter the "" Organization ""), are seriously concerned about the privacy of your personal information and we are committed to respecting of the information we collect."
gender,we,,"We collect the following User information, upon registration: Genre, sex;"
person name,we,,"Privacy policy

Collection of personal information

We collect the following User information, upon registration: Last name and first name;"
personal information,UNSPECIFIED_ACTOR,"security, analytics, services","The Organization may obtain personal information from the User when he saves this personal information on the Platform, or where appropriate, when he discloses this personal information otherwise, such as creating a User account and choosing a password, by logging in as a registered User to the Platform, by requesting a service, by providing information in his account, by contacting us by phone, email or otherwise, or by completing a form to enter a contest, inventory request, special offer or survey.
The Organization may use the User's personal information in order to:"
record of product interest,UNSPECIFIED_ACTOR,"security, analytics, services",The Organization may also keep a record of the User's product interests and obtain his information from divisions or current or future companies belonging to the Organization.
ssl protocol,UNSPECIFIED_ACTOR,"security, analytics, services","In order to ensure the security of the User's personal information, the Organization uses the following measures: SSL (Secure Sockets Layer) Protocol;"
