data_type,collector,purpose,text
Intel,we,"analytics, legal, security, services, advertising","This privacy notice for Archive Intel, LLC (doing business as AI) ("" we ,"" "" us ,"" or "" our ""), describes how and why we might collect, store, use, and/or share ("" process "") your information when you use our services ("" Services ""), such as when you:"
UNSPECIFIED_DATA,Google,analytics,We may share your information with Google Analytics to track and analyze the use of the Services.
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,We may share information in specific situations and with specific third parties.
UNSPECIFIED_DATA,ai tool,,"Information is shared with an AI tool by user prompts, or a series of instructions or questions for the tool."
UNSPECIFIED_DATA,contractor,security,"ARCHIVE INTEL, LLC - PRIVACY POLICY

15. ARTIFICIAL INTELLIGENCE PRIVACY POLICY

5.2 To maintain the confidentiality of our company's sensitive information, including but not limited to employee and customer personal information, our intellectual property, and copyrighted material, employees and contractors must only share information with approved personal and only input sensitive information into approved AI systems."
UNSPECIFIED_DATA,series of instruction for tool,,"Information is shared with an AI tool by user prompts, or a series of instructions or questions for the tool."
UNSPECIFIED_DATA,we,"analytics, legal, security, services","1. WHAT INFORMATION DO WE COLLECT?
For instance, depending on the type of request you submit, we may ask you to provide certain information so that we can match the information you provide with the information we already have on file, or we may contact you through a communication method (e.g., phone or email) that you have previously provided to us.
If you are using our applications, we may also collect information about the phone network associated with your mobile device, your mobile device's operating system or platform, the type of mobile device you use, your mobile device's unique device ID, and information about the features of our applications you accessed.
If you submit the request through an authorized agent, we may need to collect additional information to verify your identity before processing your request.
In Short: We keep your information for as long as necessary to fulfill the purposes outlined in this privacy notice unless otherwise required by law.
In Short: We process your information to provide, improve, and administer our Services, communicate with you, for security and fraud prevention, and to comply with law.
In some exceptional cases, we may be legally permitted under applicable law to process your information without your consent, including, for example:
We automatically collect certain information when you visit, use, or navigate the Services.
We may also process your information for other purposes with your consent.
We may process information about how you use our Services to better understand how they are being used so we can improve them.
We may process your information as part of our efforts to keep our Services safe and secure, including fraud monitoring and prevention.
We may process your information if you have given us specific permission (i.e., express consent) to use your personal information for a specific purpose, or in situations where your permission can be inferred (i.e., implied consent).
We may process your information to comply with our legal obligations, respond to legal requests, and exercise, establish, or defend our legal rights.
We may process your information to respond to your inquiries and solve any potential issues you might have with the requested service.
We may process your information to send you details about our products and services, changes to our terms and policies, and other similar information.
We may process your information when we believe it is necessary to identify usage trends, determine the effectiveness of our promotional campaigns, and to evaluate and improve our Services, products, marketing, and your experience.
We may share information in specific situations and with specific third parties.
We may share or transfer your information in connection with, or during negotiations of, any merger, sale of company assets, financing, or acquisition of all or a portion of our business to another company.
We may share your information with Google Analytics to track and analyze the use of the Services.
We process your information only when we have a valid legal reason to do so."
browser type,we,"analytics, legal, security, services","We automatically collect device information (such as your mobile device ID, model, and manufacturer), operating system, version information and system configuration information, device and application identification numbers, browser type and version, hardware model Internet service provider and/or mobile carrier, and Internet Protocol (IP) address (or proxy server)."
client datum,we,"analytics, legal, security, services","No purpose in this notice will require us keeping your personal information for longer than in accordance with the sec 17a-4 rule, archive intel will safely archive client and user data for at least 5 years."
collect personal information,we,"analytics, legal, security, services",We will use and retain the collected personal information as needed to provide the Services or for:
device identification number,we,"analytics, legal, security, services","We automatically collect device information (such as your mobile device ID, model, and manufacturer), operating system, version information and system configuration information, device and application identification numbers, browser type and version, hardware model Internet service provider and/or mobile carrier, and Internet Protocol (IP) address (or proxy server)."
information about you,we,"analytics, legal, security, services","In Short: If you choose to register or log in to our Services using a social media account, we may have access to certain information about you."
information describe in section call,we,"analytics, legal, security, services","If you choose to register in this way, we will collect the information described in the section called "" HOW DO WE HANDLE YOUR SOCIAL LOGINS? "" below."
information in specific situation describe in section,UNSPECIFIED_ACTOR,,In Short: We may share information in specific situations described in this section and/or with the following third parties.
information in specific situation describe in section,we,"analytics, legal, security, services",In Short: We may share information in specific situations described in this section and/or with the following third parties.
information we receive,we,"analytics, legal, security, services",We will use the information we receive only for the purposes that are described in this privacy notice or that are otherwise made clear to you on the relevant Services.
ip address,we,"analytics, legal, security, services","We automatically collect device information (such as your mobile device ID, model, and manufacturer), operating system, version information and system configuration information, device and application identification numbers, browser type and version, hardware model Internet service provider and/or mobile carrier, and Internet Protocol (IP) address (or proxy server)."
mobile device access,we,"analytics, legal, security, services, advertising","If you use our applications, we also may collect the following information if you choose to provide us with access or permission: Mobile Device Access."
mobile device data,we,"analytics, legal, security, services","If you use our applications, we also may collect the following information if you choose to provide us with access or permission: Mobile Device Data."
operating system,we,"analytics, legal, security, services","We automatically collect device information (such as your mobile device ID, model, and manufacturer), operating system, version information and system configuration information, device and application identification numbers, browser type and version, hardware model Internet service provider and/or mobile carrier, and Internet Protocol (IP) address (or proxy server)."
option,we,"analytics, legal, security, services","We may provide you with the option to register with us using your existing social media account details, like your Facebook, Twitter, or other social media account."
personal information provide in request,we,"analytics, legal, security, services, advertising",We will only use personal information provided in your request to verify your identity or authority to make the request.
postal address,we,"analytics, legal, security, services, advertising","We automatically collect device information (such as your mobile device ID, model, and manufacturer), operating system, version information and system configuration information, device and application identification numbers, browser type and version, hardware model Internet service provider and/or mobile carrier, and Internet Protocol (IP) address (or proxy server)."
profile information,we,"analytics, legal, security, services, advertising","The profile information we receive may vary depending on the social media provider concerned, but will often include your name, email address, friends list, and profile picture, as well as other information you choose to make public on such a social media platform."
profile information about you,we,"analytics, legal, security, services, advertising","Where you choose to do this, we will receive certain profile information about you from your social media provider."
system configuration information,we,"analytics, legal, security, services, advertising","We automatically collect device information (such as your mobile device ID, model, and manufacturer), operating system, version information and system configuration information, device and application identification numbers, browser type and version, hardware model Internet service provider and/or mobile carrier, and Internet Protocol (IP) address (or proxy server)."
verification method,we,"analytics, legal, security, services, advertising",We may also use other verification methods as the circumstances dictate.
version information,we,"analytics, legal, security, services, advertising","We automatically collect device information (such as your mobile device ID, model, and manufacturer), operating system, version information and system configuration information, device and application identification numbers, browser type and version, hardware model Internet service provider and/or mobile carrier, and Internet Protocol (IP) address (or proxy server)."
