data_type,collector,purpose,text
Mouseflow,analytic provider,,"We use third party analytics providers, including Google, Adobe, Mixpanel, Mouseflow and others, to collect information about the usage of our Applications and Websites to enable us to improve how they work."
UNSPECIFIED_DATA,Cvent,,"Cvent may share information with third party service providers contracted to provide services on our behalf as well as third parties who resell Cvent services.
Cvent processes Customer Data Subjects' data under the direction of our Customers and has no direct control or ownership of the personal data we process.
Some examples include: When a Customer submits an RFP to a meeting space provider listed on the Cvent Supplier Network, or to a Customer's Business Contact as directed by the Customer, Cvent will contact that venue, management company or Customer Data Subject and disclose information, which contains personal data, necessary for it to respond to the RFP."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,Cvent may share information with third party service providers contracted to provide services on our behalf as well as third parties who resell Cvent services.
UNSPECIFIED_DATA,social media,,"Some examples include: When a Customer or Customer Data Subject uses their social media credentials to share information on their social media platform or to log into one of our Applications, we will share information with their social media account provider."
UNSPECIFIED_DATA,we,,"Some examples include: When a Customer or Customer Data Subject uses their social media credentials to share information on their social media platform or to log into one of our Applications, we will share information with their social media account provider.
Unless otherwise provided in our contract with our Customer, we process the data until 90 days after the termination of the contract, at which time we remove it from our production environment.
Where we process Visitor personal data for marketing purposes or with Visitor consent, we process the data until the Visitor asks us to stop."
audit history of request access,we,legal,"We will maintain an audit history of any requests to access, correct or delete personal information to maintain a record of compliance with regulatory requirements."
contact information,we,"legal, analytics, services","For example, we may collect Customer contact information, whether through the execution of a contract, use of our services, a form on our Website, queries submitted to our chat agent, an interaction with our sales or customer support team, sign up for an event, or a response to one of our surveys or marketing emails."
content of support communication,we,"legal, analytics, services",We may analyze the content of our support communications using data analytics tools to gain better insights into our interactions with customers.
cookie / pixel tag,UNSPECIFIED_ACTOR,,"Our Website and Applications use cookies that serve the following purpose types:
These cookies can share that information with other organizations or advertisers.
We and authorized third parties use cookies or similar automatic data collection technologies as individuals interact with our Website or our Applications to collect certain information about their equipment, browsing actions and patterns, including d etails of your visits to our Applications, such as the date and time you access our Applications, length of time you spend on our Applications, websites that linked to our Applications or websites linked from our Applications, the resources and content that you access and use on the Applications; i nformation about your computer and internet connection, such as your IP Address, computer type, screen resolution, language, Internet browser type and version."
cookie / pixel tag,advertiser,,"Our Website and Applications use cookies that serve the following purpose types:
These cookies can share that information with other organizations or advertisers."
cookie / pixel tag,we,"legal, analytics, services","Our Website and Applications use cookies that serve the following purpose types:
We and authorized third parties use cookies or similar automatic data collection technologies as individuals interact with our Website or our Applications to collect certain information about their equipment, browsing actions and patterns, including d etails of your visits to our Applications, such as the date and time you access our Applications, length of time you spend on our Applications, websites that linked to our Applications or websites linked from our Applications, the resources and content that you access and use on the Applications; i nformation about your computer and internet connection, such as your IP Address, computer type, screen resolution, language, Internet browser type and version."
customary bank information need for billing purpose,we,"legal, analytics, services, security","We may also collect credit card information (e.g., credit card number and expiration date, billing address, etc.) or other customary bank information needed for billing and payment purposes."
customer personal datum,we,"legal, analytics, services, security",We process Customer's and their Customer Data Subjects' personal data in the following manner:
customer personal information collect from,we,"legal, analytics, services, security, advertising","How does Cvent collect and process personal data from our Customers and their Customer Data Subjects?

Where permitted, we may use Customer personal information collected from and about the Customer to deliver tailored advertising and marketing to the Customer: (i) on our Applications, (ii) on third-party sites and mobile apps not affiliated with Cvent, and (iii) through direct marketing (for example: email, mail, SMS, phone), for ourselves and for Cvent Customers."
customer support chat,we,"legal, analytics, services, security, advertising","We may record and store Customer and Visitor support chats, messages, phone calls, video calls, teleconferences and web conferences (including audio and video content) for legitimate business interests related to providing Customer support, compliance with laws, training and coaching, process improvement, and quality assurance."
customer usage information about,UNSPECIFIED_ACTOR,,"How does Cvent collect and process personal data from our Customers and their Customer Data Subjects?

We and our vendors collect Customer usage information about how our Customers interact with our Applications."
