data_type,collector,purpose,text
Mixpanel,analytic provider,,Any personal information collected through this website may be shared with or accessed by: Third-party analytics tools such as Mixpanel for enabling the functionality of the website and providing you with a better and personalized experience.
cookie / pixel tag,we,,Our website may use cookies or similar technologies.
email address,we,,"If you choose to register for Medenrich or login using your social media account (such as Facebook, Google or LinkedIn), we will collect your Name and Email ID from your social media account."
email address,we,"services, analytics","If you choose to register for Medenrich or login using your social media account (such as Facebook, Google or LinkedIn), we will collect your Name and Email ID from your social media account."
information about medical specialty,we,services,"Privacy Policy

Occupational Information : When registering your Medenrich account, we will collect information about your medical specialty and practitioner ID, to confirm your professional status."
information include,we,"services, analytics","We may use your information including that involving your interaction with our website in an aggregated or anonymized form.
We will use this information for the purpose of analyzing the outcomes and in turn improving your overall experience with our website, our products and associated services."
information relate to concern,we,"services, analytics",You may also provide us with additional information related to your concerns when contacting us through our contact form.
person name,we,"services, analytics","If you choose to register for Medenrich or login using your social media account (such as Facebook, Google or LinkedIn), we will collect your Name and Email ID from your social media account."
personal information collect through website,UNSPECIFIED_ACTOR,,"Any personal information collected through this website may be shared with or accessed by: Subsidiaries and affiliates of Dr. Reddy's in other countries, for maintaining our databases, exchanging ideas or to efficiently deliver our services to you."
personal information collect through website,analytic provider,,Any personal information collected through this website may be shared with or accessed by: Third-party analytics tools such as Mixpanel for enabling the functionality of the website and providing you with a better and personalized experience.
personal information collect through website,auditor,,"Any personal information collected through this website may be shared with or accessed by: Any professional consultants, such legal and financial advisors and auditors."
personal information collect through website,court,,"Any personal information collected through this website may be shared with or accessed by: Any law enforcement agency, regulator, or court, if required to comply with the applicable law."
personal information collect through website,it system service provider we engage,,Any personal information collected through this website may be shared with or accessed by: IT system service providers that we have engaged to help us maintain the website and any associated services.
personal information collect through website,law enforcement agency,,"Any personal information collected through this website may be shared with or accessed by: Any law enforcement agency, regulator, or court, if required to comply with the applicable law."
personal information collect through website,legal advisor,,"Any personal information collected through this website may be shared with or accessed by: Any professional consultants, such legal and financial advisors and auditors."
personal information collect through website,professional consultant,,"Any personal information collected through this website may be shared with or accessed by: Any professional consultants, such legal and financial advisors and auditors."
personal information collect through website,regulator,,"Any personal information collected through this website may be shared with or accessed by: Any law enforcement agency, regulator, or court, if required to comply with the applicable law."
personal information collect through website,we,"services, analytics, legal, security",We use your personal information collected through our website for the following purposes:
