data_type,collector,purpose,text
Google,cloud service provider who we rely on for compute storage,,"We will also share certain information with service providers we rely on for the provision of the services, for example: Cloud service providers who we rely on for compute and data storage, including Amazon Web Services and Google Workspace, based in the United States."
Stripe,payment processor,,"We will also share certain information with service providers we rely on for the provision of the services, for example: Payment processors, such as Stripe."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"We will also share certain information with service providers we rely on for the provision of the services, for example: Providers of integrated third-party services, apps or platforms, such as Zoom, Google Calendar and Apple iCal.
We will also share certain information with service providers we rely on for the provision of the services, for example: Public authorities or other government, regulatory, law enforcement or judicial bodies and organisations."
UNSPECIFIED_DATA,analytic provider,,"We will also share certain information with service providers we rely on for the provision of the services, for example: Analytics providers who provide analytics and help us understand our user base, including HotJar Limited and Mixpanel, Inc., which is based in the U.S."
UNSPECIFIED_DATA,cassyni,,Cassyni acts as a data processor for the publisher and stores your data and contacts you under the terms of the agreement you have with the publisher.
UNSPECIFIED_DATA,cloud service provider who we rely on for compute storage,,"We will also share certain information with service providers we rely on for the provision of the services, for example: Cloud service providers who we rely on for compute and data storage, including Amazon Web Services and Google Workspace, based in the United States."
UNSPECIFIED_DATA,government body,,"We will also share certain information with service providers we rely on for the provision of the services, for example: Public authorities or other government, regulatory, law enforcement or judicial bodies and organisations."
UNSPECIFIED_DATA,payment processor,,"We will also share certain information with service providers we rely on for the provision of the services, for example: Payment processors, such as Stripe."
UNSPECIFIED_DATA,public authority,,"We will also share certain information with service providers we rely on for the provision of the services, for example: Public authorities or other government, regulatory, law enforcement or judicial bodies and organisations."
UNSPECIFIED_DATA,service provider we rely on for provision of service,,"We will also share certain information with service providers we rely on for the provision of the services, for example:"
UNSPECIFIED_DATA,we,"advertising, analytics, services","We also use this information to train and develop AI systems.
We use this data in order to improve the design and usability of the service.
We use this information to offer you the option to present a seminar about your publication.
We will also share certain information with service providers we rely on for the provision of the services, for example:"
affiliation,organiser of seminar you rsvp'd to,,"We share your name, affiliation and email address with the organisers of seminars you have RSVP'd to or seminar series you have subscribed to."
affiliation,seminar organiser,services,"We will share your name, affiliation and email address with seminar organisers for the purposes of organising the seminar, and they may contact you separately about other seminars that may be of interest to you."
affiliation,we,"advertising, analytics, services","We share your name, affiliation and email address with the organisers of seminars you have RSVP'd to or seminar series you have subscribed to.
We will share your name, affiliation and email address with seminar organisers for the purposes of organising the seminar, and they may contact you separately about other seminars that may be of interest to you."
affiliation,we,"advertising, analytics, services, legal, security","We share your name, affiliation and email address with the organisers of seminars you have RSVP'd to or seminar series you have subscribed to.
We will share your name, affiliation and email address with seminar organisers for the purposes of organising the seminar, and they may contact you separately about other seminars that may be of interest to you."
amazon web services,cloud service provider who we rely on for compute storage,,"We will also share certain information with service providers we rely on for the provision of the services, for example: Cloud service providers who we rely on for compute and data storage, including Amazon Web Services and Google Workspace, based in the United States."
browsing / search history,we,"advertising, analytics, services","We collect this personal information from you either directly, such as when you register with us, contact us or purchase services via our Website or indirectly, such as your browsing activity while on our Website (see 'Cookies' below)."
cookie / pixel tag,UNSPECIFIED_ACTOR,,The cookies we use will only be accessed by us and those third parties named in the table above for the purposes referred to in this cookie policy.
cookie / pixel tag,we,"advertising, analytics, services","The cookies we use will only be accessed by us and those third parties named in the table above for the purposes referred to in this cookie policy.
We collect this personal information from you either directly, such as when you register with us, contact us or purchase services via our Website or indirectly, such as your browsing activity while on our Website (see 'Cookies' below).
We use cookies and similar technologies, (e.g. browser local storage, web beacons, single-pixel gifs) on our Website and in emails."
email address,organiser of seminar you rsvp'd to,,"We share your name, affiliation and email address with the organisers of seminars you have RSVP'd to or seminar series you have subscribed to."
email address,seminar organiser,services,"We will share your name, affiliation and email address with seminar organisers for the purposes of organising the seminar, and they may contact you separately about other seminars that may be of interest to you."
email address,we,"advertising, analytics, services","We share your name, affiliation and email address with the organisers of seminars you have RSVP'd to or seminar series you have subscribed to.
We will share your name, affiliation and email address with seminar organisers for the purposes of organising the seminar, and they may contact you separately about other seminars that may be of interest to you.
When you contact us, you provide us with your email, and any other information you choose to provide over such communication, including information about your query."
information about preference,we,"advertising, analytics, services",These help us recognise you and your device and store some information about your preferences or past actions.
information about you,we,"advertising, analytics, services","These other third party websites may also gather information about you in accordance with their own separate privacy policies.
Throughout our Website we may link to other websites owned and operated by certain trusted third parties."
person name,organiser of seminar you rsvp'd to,,"We share your name, affiliation and email address with the organisers of seminars you have RSVP'd to or seminar series you have subscribed to."
person name,seminar organiser,services,"We will share your name, affiliation and email address with seminar organisers for the purposes of organising the seminar, and they may contact you separately about other seminars that may be of interest to you."
person name,we,"advertising, analytics, services","We share your name, affiliation and email address with the organisers of seminars you have RSVP'd to or seminar series you have subscribed to.
We will share your name, affiliation and email address with seminar organisers for the purposes of organising the seminar, and they may contact you separately about other seminars that may be of interest to you."
person name,we,"advertising, analytics, services, legal, security","We share your name, affiliation and email address with the organisers of seminars you have RSVP'd to or seminar series you have subscribed to.
We will share your name, affiliation and email address with seminar organisers for the purposes of organising the seminar, and they may contact you separately about other seminars that may be of interest to you."
text,we,"advertising, analytics, services, legal, security","When you participate in the interactive parts of a seminar, you may provide us with your video or audio recordings and any text, images or videos that you upload or provide in the context of the seminar."
