data_type,collector,purpose,text
UNSPECIFIED_DATA,pipedream,,"2. What information Pipedream collects in its corporate capacity, and why"
UNSPECIFIED_DATA,subprocessor,,We store and process the information that we collect in the United States in accordance with this Privacy Statement (our subprocessors may store and process data outside the United States).
UNSPECIFIED_DATA,we,"advertising, analytics, security, services","2. What information Pipedream collects in its corporate capacity, and why
For instance, we may track whether our customers use certain of our Services at certain times, in certain ways, or from certain countries, and we may analyze that information to help us provide better or more efficient Services.
We collect User Personal Information from you when you use our Services, and we may connect it to log data and other information about how you use our Services.
We collect this information to better understand how our website visitors use Pipedream, and to monitor and protect the security of the website.
We may use User Personal Information and other data to make recommendations for you, such as to suggest projects you may want to follow or contribute to.
b. Why we collect this information"
api response,pipedream,,"When you make API requests to YouTube from Pipedream, Pipedream may store information like logs or API responses (see Section 5 )."
browser type,we,"advertising, analytics, security, services","The information we collect about all visitors to our website includes the visitor's browser type, language preference, referring site, additional websites requested, and the date and time of each visitor request."
cookie / pixel tag,pipedream,services,Pipedream uses cookies to make interactions with our service easy and meaningful.
cookie / pixel tag,we,"advertising, analytics, security, services","We also use cookies to identify a device, for security reasons.
We may use third party cookies and similar technologies to market to you - for instance, to ""retarget"" people who have visited our website, or to determine whether our emails are being opened or read.
We use cookies (and similar technologies, like HTML5 localStorage) to remember your preferences, and provide information for future development of Pipedream."
cookie / pixel tag,we,"advertising, analytics, security, services, legal","We also use cookies to identify a device, for security reasons.
We may use third party cookies and similar technologies to market to you - for instance, to ""retarget"" people who have visited our website, or to determine whether our emails are being opened or read.
We use cookies (and similar technologies, like HTML5 localStorage) to remember your preferences, and provide information for future development of Pipedream."
credit / debit card number,pipedream,services,"Pipedream does not collect or process a credit card number, but our third-party payment processor does."
customer record,we,"advertising, analytics, security, services, legal","For example, for security and operational purposes, we must keep logs of IP addresses that access Pipedream, and for our own legal and auditing purposes we need to keep certain customer records."
date,we,"advertising, analytics, security, services, legal","The information we collect about all visitors to our website includes the visitor's browser type, language preference, referring site, additional websites requested, and the date and time of each visitor request."
datum element,we,"advertising, analytics, security, services, legal","We require those data elements for you to enter into the Terms of Service agreement with us, and we process those elements on the basis of performing that contract."
email address,we,"advertising, analytics, security, services, legal","We also process your user name and email address on other bases.
We may use your email address to communicate with you in connection with Services we provide to you, and for marketing purposes unless you have opted out through an ""unsubscribe"" we provide in our emails.
We process this information on the basis of consent.
You have the option of setting a publicly visible email address here."
information customer provide to we,we,"advertising, analytics, security, services, legal","In providing Pipedream's services, including those described on this website (collectively and individually, our ""Services"") We collect the information that our customers and those that interact with us provide to us.
We process that information on behalf of our customers - as a ""service provider"" (under California law) or a ""processor"" (under the GDPR)."
information we collect about you,pipedream,services,"Pipedream may disclose personally-identifying information or other information we collect about you to law enforcement in response to a valid subpoena, court order, warrant, or similar government order, or when we believe in good faith that disclosure is reasonably necessary to protect our property or rights, those of third parties or the public at large."
information we collect in united states,we,"advertising, analytics, security, services, legal",We store and process the information that we collect in the United States in accordance with this Privacy Statement (our subprocessors may store and process data outside the United States).
information we use in own corporate capacity,we,"advertising, analytics, security, services, legal","Sometimes, we collect other information that we use in our own corporate capacity, such as to send communications to our customers (or prospective customers and users of our Service), or to improve internal aspects of our Services, e.g., to improve the speed or efficiency of our Services."
ip address,we,"advertising, analytics, security, services, legal","For example, for security and operational purposes, we must keep logs of IP addresses that access Pipedream, and for our own legal and auditing purposes we need to keep certain customer records."
language preference,we,"advertising, analytics, security, services, legal","The information we collect about all visitors to our website includes the visitor's browser type, language preference, referring site, additional websites requested, and the date and time of each visitor request."
log,pipedream,services,"When you make API requests to YouTube from Pipedream, Pipedream may store information like logs or API responses (see Section 5 )."
non-personal information,UNSPECIFIED_ACTOR,,"We do share aggregated, non-personally identifying information with third parties."
non-personal information,we,"advertising, analytics, security, services, legal","We do share aggregated, non-personally identifying information with third parties.
We do share certain aggregated, non-personally identifying information with others about how our users, collectively, use Pipedream, or how our users respond to our other offerings, such as our conferences or events.
We may use aggregated, non-personally identifying or deidentified information to operate, improve, and optimize our website and service."
number,we,"advertising, analytics, security, services, legal",We use a number of third party analytics and service providers to help us evaluate our users' use of Pipedream; compile statistical reports on activity; and improve our content and website performance.
number of star on pipeline template,we,"advertising, analytics, security, services, legal","For example, we share the number of stars on a pipeline template, or in the event of a security incident, we may share the number of times a particular endpoint was accessed."
number of time access,we,"advertising, analytics, security, services, legal","For example, we share the number of stars on a pipeline template, or in the event of a security incident, we may share the number of times a particular endpoint was accessed."
same basic information most website collect,we,"advertising, analytics, security, services, legal","If you're just browsing this website , we collect the same basic information that most websites collect."
user name,we,"advertising, analytics, security, services, legal",We also process your user name and email address on other bases.
