data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,legal,"In certain limited circumstances, we may also be required to share information with third parties to conform to legal requirements or to respond to lawful requests by public authorities, including to meet national security or law enforcement requirements."
UNSPECIFIED_DATA,service provider,,These service providers may have access to PII needed to perform their functions but are not permitted to share or use such information for any other purposes.
UNSPECIFIED_DATA,technology,,"Vonza is a USA company, we provide services to customers and our technology processes data from users around the world."
UNSPECIFIED_DATA,we,"legal, services","As a student progresses through your courses we collect information about how they interact with the course, including but not limited to, their progress through the course, quiz scores, survey results, discussion or forum contributions and other student activities.
If we are required to disclose information by law.
In certain limited circumstances, we may also be required to share information with third parties to conform to legal requirements or to respond to lawful requests by public authorities, including to meet national security or law enforcement requirements.
In order to offer The Services, we need to collect information from our customers.
We also collect information such as when you visited, the website from where you came prior to visiting us, the website where you go when you leave our website, your computer's operating system, location data, and the type of web browser that you are using.
We collect information from visitors to the Vonza website and your IP address."
access token,we,"legal, services","This token allows us to obtain an access token whenever it is needed to perform specific actions on behalf of the user, such as creating  Google Meet links, Zoom meetings, Microsoft teams, Outlook Calenders or adding events to their Google Calendar ."
archive copy of personal information,we,"legal, services",We will continue to store archived copies of your Personal Information for legitimate business purposes and to comply with the law.
bit of information,we,"legal, services",In order to provide you with the best possible platform for online course creation we collect and process quite a bit of information.
business type,we,"legal, services","We may collect your name, company name, website, social media usernames/handles, phone numbers, address, business type, email address, PayPal Account, and GST/HST number (or local tax identifiers)."
company name,we,"legal, services","We may collect your name, company name, website, social media usernames/handles, phone numbers, address, business type, email address, PayPal Account, and GST/HST number (or local tax identifiers)."
cookie / pixel tag,advertiser,"advertising, analytics",Our third-party advertisers use cookies to track your prior visits to our websites and elsewhere on the Internet in order to serve you targeted ads.
cookie / pixel tag,we,"legal, services, advertising, analytics","We also use cookies to attribute visits to our websites to third-party sources and to serve targeted ads from Google, Facebook, Instagram and other third-party vendors.
We collect cookies or similar tracking technologies.
We use cookies to recognize your device and provide you with a personalized experience."
data about host webpage you visit,we,"legal, services, advertising, analytics","We collect data about the Vonza-hosted webpages that you visit and how and when you access your account, including information about the device and browser you use, your network connection and your IP address."
datum about,we,"legal, services, advertising, analytics",We also collect data about how and when you access your account in order to give you access and at the same time improve our Services.
datum about host webpage you visit,we,"legal, services, advertising, analytics",We collect data about the Vonza-hosted webpages that you visit.
