data_type,collector,purpose,text
"""Computing Forces"" CJSC",datum processor,"advertising, analytics, security, services","Therefore, we may share and disclose your personal data to the following data processors (Service Providers): Webmoney (WM Transfer Ltd.): to make online payments available on the Site for accepting Company's remuneration for the provided Services."
Cloudflare,datum processor,"advertising, analytics, security, services","Therefore, we may share and disclose your personal data to the following data processors (Service Providers): CDN Cloudflare (Cloudflare, Inc., USA): to store clients' and customers' personal data securely."
Google,datum processor,"advertising, analytics, security, services","Therefore, we may share and disclose your personal data to the following data processors (Service Providers): Google Analytics (Google LLC, USA): to analyse statistical data on how the visitors and customers use the Site in order to improve its functionality."
UNSPECIFIED_DATA,individual entrepreneur shamshur ivan olegovich,,"Individual entrepreneur Shamshur Ivan Olegovich, acting under the laws of Ukraine, taxpayer identification number (TIN) 3127802812, representing web-service FormDesigner ( ""we"", ""us"", ""our"", ""Company"", ""FormDesigner"" ) cares about your privacy and therefore provides you with the information hereunder."
UNSPECIFIED_DATA,we,services,"Also, we need some data to enable our Site to run smoothly and give you and other users a pleasant user experience.
We collect the information through the registration form, the feedback form, online chat on the Site, feedback requests, social media, email, and process it as a data controller ."
amazon s3,datum processor,"advertising, analytics, security, services","Therefore, we may share and disclose your personal data to the following data processors (Service Providers): Amazon S3 (Amazon.com, Inc., USA): to provide secure transfer and storage of personal data on the servers."
anycomment,datum processor,"advertising, analytics, security, services","Therefore, we may share and disclose your personal data to the following data processors (Service Providers): AnyComment (Russia): to enable customers to add their commentaries on the Site."
cdn amazon cloudfront,datum processor,"advertising, analytics, security, services","Therefore, we may share and disclose your personal data to the following data processors (Service Providers): CDN Amazon CloudFront (Amazon.com, Inc., USA): to distribute downloaded files to users to provide them with fast and uninterrupted access to such files."
cookie / pixel tag,we,"services, advertising, analytics, security","We use cookies to enhance your user experience and provide a significant level of protection to your personal data, namely to:"
credit / debit card number,payment provider,,"IMPORTANT: upon processing of payments using services of a payment processor, such payment provider may collect your email address, phone number, billing address, credit card details and expiry date and other personal data it considers as necessary for the provision of services."
datum you provide through account,we,"services, advertising, analytics, security",We will keep your data which you have provided through the Account for 3 (three) years from the day you have terminated your subscription to the Services in order to be able to provide you with Services when you re-subscribe to our Services once again.
datum you provide we with,we,"services, advertising, analytics, security",We store the data you have provided us with for the entire period when you use our Services.
email address,payment provider,,"IMPORTANT: upon processing of payments using services of a payment processor, such payment provider may collect your email address, phone number, billing address, credit card details and expiry date and other personal data it considers as necessary for the provision of services."
expiry date,payment provider,,"IMPORTANT: upon processing of payments using services of a payment processor, such payment provider may collect your email address, phone number, billing address, credit card details and expiry date and other personal data it considers as necessary for the provision of services."
fondy,datum processor,"advertising, analytics, security, services","Therefore, we may share and disclose your personal data to the following data processors (Service Providers): Fondy (FONDY LTD, UK): to make online payments available on the Site for accepting Company's remuneration for the provided Services."
formdesigner,we,"services, advertising, analytics, security, legal","Individual entrepreneur Shamshur Ivan Olegovich, acting under the laws of Ukraine, taxpayer identification number (TIN) 3127802812, representing web-service FormDesigner ( ""we"", ""us"", ""our"", ""Company"", ""FormDesigner"" ) cares about your privacy and therefore provides you with the information hereunder."
identifier,we,"services, advertising, analytics, security",We store identifiers and usage data for the period specified in our Cookie Policy .
information collect from google api,we,"services, advertising, analytics, security","We may use information collected from Google APIs for your benefit and it will comply with the Google API Services User Data Policy , including restricted use requirements."
information provide through web form,we,"services, advertising, analytics, security",We collect the information provided by the clients through web forms as a data processor .
information you choose,we,"services, advertising, analytics, security","We collect the information you choose to give us, and we process it under your consent."
information you provide we with,we,"services, advertising, analytics, security",We collect and process the information you provide us with in accordance with this Policy.
interkassa,datum processor,"advertising, analytics, security, services","Therefore, we may share and disclose your personal data to the following data processors (Service Providers): Interkassa (Interkassa LLC, Georgia): to make online payments available on the Site for accepting Company's remuneration for the provided Services."
internet activity,we,"services, advertising, analytics, security",We store identifiers and usage data for the period specified in our Cookie Policy .
jivo,datum processor,"advertising, analytics, security, services","Therefore, we may share and disclose your personal data to the following data processors (Service Providers): Jivo (JivoSite LLC, Russia): to enable users to communicate with the Company via online chat on the Site."
personal datum it consider as,payment provider,,"IMPORTANT: upon processing of payments using services of a payment processor, such payment provider may collect your email address, phone number, billing address, credit card details and expiry date and other personal data it considers as necessary for the provision of services."
personal datum of client,we,"services, advertising, analytics, security",We may process the following personal data of our clients :
personal datum of customer,we,"services, advertising, analytics, security",We may process the following personal data of our customers :
personal datum of visitor,we,"services, advertising, analytics, security",We may process the following personal data of our visitors :
phone number,payment provider,,"IMPORTANT: upon processing of payments using services of a payment processor, such payment provider may collect your email address, phone number, billing address, credit card details and expiry date and other personal data it considers as necessary for the provision of services."
postal address,payment provider,,"IMPORTANT: upon processing of payments using services of a payment processor, such payment provider may collect your email address, phone number, billing address, credit card details and expiry date and other personal data it considers as necessary for the provision of services."
strictly necessary datum,we,"services, advertising, analytics, security, legal",We use only strictly necessary data under this legal ground.
web service formdesigner,we,"services, advertising, analytics, security, legal","Individual entrepreneur Shamshur Ivan Olegovich, acting under the laws of Ukraine, taxpayer identification number (TIN) 3127802812, representing web-service FormDesigner ( ""we"", ""us"", ""our"", ""Company"", ""FormDesigner"" ) cares about your privacy and therefore provides you with the information hereunder."
