data_type,collector,purpose,text
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,,"We may share Your information with Our affiliates, in which case we will require those affiliates to honor this Privacy Policy.
We may share your personal information in the following situations: With Affiliates:"
UNSPECIFIED_DATA,business partner,advertising,"We may share your personal information in the following situations: With Business partners: We may share Your information with Our business partners to offer You certain products, services or promotions."
UNSPECIFIED_DATA,we,advertising,"We may share Your information with Our affiliates, in which case we will require those affiliates to honor this Privacy Policy.
We may share your personal information in the following situations: With Business partners: We may share Your information with Our business partners to offer You certain products, services or promotions.
When You access the Service by or through a Device, We may collect certain information automatically, including, but not limited to, the type of Device You use, Your Device unique ID, the IP address of Your Device, Your operating system, the type of Internet browser You use, unique Device identifiers and other diagnostic data."
contact information,we,advertising,"While using Our Service, We may ask You to provide Us with certain personally identifiable information that can be used to contact or identify You."
credit / debit card number,third party payment processor govern,,"That information is provided directly to Our third-party payment processors whose use of Your personal information is governed by their Privacy Policy.
We will not store or collect Your payment card details."
information browser send,we,advertising,We may also collect information that Your browser sends whenever You visit our Service or when You access the Service by or through a Device.
information collect,we,"advertising, services","Collecting and Using Your Personal Data

Information Collected while Using the Application
While using Our Application, in order to provide features of Our Application, We may collect, with your prior permission: We use this information to provide features of Our Service, to improve and customize Our Service."
personal datum in structured use machine readable format,UNSPECIFIED_ACTOR,,"We will provide to You, or to a third-party You have chosen, Your Personal Data in a structured, commonly used, machine-readable format."
personal datum in structured use machine readable format,we,"advertising, services, analytics","We will provide to You, or to a third-party You have chosen, Your Personal Data in a structured, commonly used, machine-readable format."
personal information,UNSPECIFIED_ACTOR,"advertising, analytics, services",We may share your personal information in the following situations: With Affiliates:
personal information,business partner,"advertising, analytics, services","We may share your personal information in the following situations: With Business partners: We may share Your information with Our business partners to offer You certain products, services or promotions."
personal information,service provider,"advertising, analytics, services","We may share Your personal information with Service Providers to monitor and analyze the use of our Service, to show advertisements to You to help support and maintain Our Service, to contact You, to advertise on third party websites to You after You visited our Service or for payment processing.
We may share your personal information in the following situations: With Service Providers:"
personal information,we,"advertising, services, analytics, legal","Collecting and Using Your Personal Data

Use of Your Personal Data

The Company may use Personal Data for the following purposes:
Other legal requirements The Company may disclose Your Personal Data in the good faith belief that such action is necessary to:
The Company will retain Your Personal Data only for as long as is necessary for the purposes set out in this Privacy Policy.
Under certain circumstances, the Company may be required to disclose Your Personal Data if required to do so by law or in response to valid requests by public authorities (e.g. a court or a government agency).
We may process Personal Data under the following conditions:
We may share Your personal information with Service Providers to monitor and analyze the use of our Service, to show advertisements to You to help support and maintain Our Service, to contact You, to advertise on third party websites to You after You visited our Service or for payment processing.
We may share your personal information in the following situations: For Business transfers: We may share or transfer Your personal information in connection with, or during negotiations of, any merger, sale of Company assets, financing, or acquisition of all or a portion of our business to another company.
We use Your Personal data to provide and improve the Service.
We will retain and use Your Personal Data to the extent necessary to comply with our legal obligations (for example, if we are required to retain your data to comply with applicable laws), resolve disputes, and enforce our legal agreements and policies."
required information,we,"advertising, services, analytics, legal",The Company will disclose and deliver the required information free of charge within 45 days of receiving Your verifiable request.
