data_type,collector,purpose,text
UNSPECIFIED_DATA,clockwise,,"By using the Services, you acknowledge that any Personal Data about you, regardless of whether provided by you or obtained from a third party, is being provided to Clockwise in the U.S. and will be hosted on U.S. servers, and you authorize Clockwise to transfer, store and process your information to and in the U.S., and possibly other countries."
UNSPECIFIED_DATA,we,"advertising, analytics, legal, services","By using or accessing the Services in any manner, you acknowledge that you accept the practices and policies outlined in this Privacy Policy, and you hereby consent that we will collect, use, and share your information in the following ways.
We may further retain information in an anonymous or aggregated form where that information would not identify you personally.
We use Personal Data for the following purposes: Providing, Customizing and Improving the Services : To meet or fulfill the reason you provided the information to us.
When establishing a retention period for specific categories of data, we consider who we collected the data from, our need for the Personal Data, why we collected the Personal Data, and the sensitivity of the Personal Data.
You

Vendors : We may use vendors to obtain information to generate leads and create user profiles.
You can also request that we transmit the data to another controller where technically feasible."
aggregate / deidentified / pseudonymized information,we,"advertising, analytics, legal, services","We may create aggregated, de-identified or anonymized data from the Personal Data we collect, including by removing information that makes the data personally identifiable to a particular user.
We may use such aggregated, de-identified or anonymized data and share it with third parties for our lawful business purposes, including to analyze, build and improve the Services and promote our business, provided that we will not share such data in a manner that could identify you."
confirmation,we,"advertising, analytics, legal, services","Also, we may receive a confirmation when you open an email from us, which helps us improve our Services."
credential,we,"advertising, analytics, legal, services",For example: We retain your profile information and credentials for as long as you have an account with us.
credit / debit card number,Stripe,,"Our payment processing partner, Stripe, collects your voluntarily provided payment card information necessary to process your payment."
credit / debit card number,payment processing partner,,"Our payment processing partner, Stripe, collects your voluntarily provided payment card information necessary to process your payment."
customer support,we,"advertising, analytics, legal, services","Vendors : We may use analytics providers to analyze how you interact and engage with the Services, or third parties may help us provide you with customer support."
datum be,we,"advertising, analytics, legal, services","Even if you opt out of certain uses of your Personal Data, we may still collect and use data that is not personally identifiable regarding your activities on our Services and for other legal purposes as described in the ""Data That Is Not Personal Data"" section above."
geolocation,we,"advertising, analytics, legal, services","If you download our mobile application or use a location-enabled browser, we may receive information about your location and mobile device, as applicable."
geolocation,we,"advertising, analytics, legal, services, security","If you download our mobile application or use a location-enabled browser, we may receive information about your location and mobile device, as applicable."
information about you,we,"advertising, analytics, legal, services","We receive information about you from some of our vendors who assist us with marketing or promotional services related to how you interact with our websites, applications, products, Services, advertisements or communications."
ip address,advertiser,advertising,"In the last 12 months, we may have shared your Device/IP Data and/or your Web Analytics data the with our Advertising Partners for the purposes of cross-contextual behavioral advertising."
ip address,we,"advertising, analytics, legal, services","For example: We retain your Device/IP data for as long as we need it to ensure that our systems are working appropriately, effectively, and efficiently.
In the last 12 months, we may have shared your Device/IP Data and/or your Web Analytics data the with our Advertising Partners for the purposes of cross-contextual behavioral advertising."
ip address,we,"advertising, analytics, legal, services, security","For example: We retain your Device/IP data for as long as we need it to ensure that our systems are working appropriately, effectively, and efficiently.
In the last 12 months, we may have shared your Device/IP Data and/or your Web Analytics data the with our Advertising Partners for the purposes of cross-contextual behavioral advertising."
payment datum,we,"advertising, analytics, legal, services",For example: We retain your payment data for as long as we need to process your purchase or subscription.
payment datum,we,"advertising, analytics, legal, services, security",For example: We retain your payment data for as long as we need to process your purchase or subscription.
personal data of end user,we,"advertising, analytics, legal, services","Note that we may also process Personal Data of our customers' end users or employees in connection with our provision of certain services to customers, in which case we are the processor of Personal Data."
personal data provide in valid request,we,"advertising, analytics, legal, services, security",We will only use Personal Data provided in a Valid Request to verify you and complete your request.
product development,we,"advertising, analytics, legal, services, security","We use Personal Data for the following purposes: Providing, Customizing and Improving the Services : To improve and develop the Services, including testing, research, analysis and product development."
profile information,we,"advertising, analytics, legal, services, security",For example: We retain your profile information and credentials for as long as you have an account with us.
web analytics datum,advertiser,advertising,"In the last 12 months, we may have shared your Device/IP Data and/or your Web Analytics data the with our Advertising Partners for the purposes of cross-contextual behavioral advertising."
web analytics datum,we,"advertising, analytics, legal, services, security","In the last 12 months, we may have shared your Device/IP Data and/or your Web Analytics data the with our Advertising Partners for the purposes of cross-contextual behavioral advertising."
