data_type,collector,purpose,text
Facebook,social media,,"Our Websites may include social media features, such as Facebook, X, Instagram, LinkedIn and Tumblr widgets."
Microsoft,social media,,"Our Websites may include social media features, such as Facebook, X, Instagram, LinkedIn and Tumblr widgets."
UNSPECIFIED_DATA,UNSPECIFIED_ACTOR,security,"In the event of confirmed fraudulent activity, we may also exchange information with other companies and organizations for fraud protection."
UNSPECIFIED_DATA,we,"legal, security","In order to protect your personal data from unauthorized access or deletion, we may require you to provide additional information for verification.
In the event of confirmed fraudulent activity, we may also exchange information with other companies and organizations for fraud protection.
We may retain your information as needed to provide you services, comply with our business requirements and legal obligations, resolve disputes and enforce our rights and agreements.
We will retain your data as needed to fulfill the purposes for which it was collected."
asset,we,"legal, security, analytics, services","We may sell, transfer or otherwise share some or all of our business or assets, including your personal data, in connection with a business deal (or potential business deal) such as a merger, consolidation, acquisition, reorganization, sale of assets or in the event of bankruptcy."
choice you have relate to this,UNSPECIFIED_ACTOR,security,"This Privacy Policy ("" Policy "") describes how EventHQ ("" we ,"" "" us "" or "" our "") collects, uses, and discloses personal data, and the choices you have related to this."
choice you have relate to this,we,"legal, security","This Privacy Policy ("" Policy "") describes how EventHQ ("" we ,"" "" us "" or "" our "") collects, uses, and discloses personal data, and the choices you have related to this."
contact information,we,"legal, security","Following termination or deactivation of your account, we will delete your Data within 30 days, but may retain your contact information, user profile, and other personal data in our records.
For our event partners, we will only share your contact data, and only if you have consented to it at the time of registration."
datum from multiple source,we,"legal, security, analytics, services","We may remove personal identifiers from data containing personal information so that it cannot be traced back to an individual, and aggregate it by combining it with the data from multiple sources and/or individuals.
We may use this data to understand feature adoption and feature gaps, make product depreciation decisions, and make product development decisions."
datum we collect from you,we,"legal, security, analytics, services","We respect your control over your personal data and, upon request, we will confirm whether we hold or are processing data that we have collected from you."
eventhq,we,"legal, security, analytics, services","This Policy is applicable to data collected through EventHQ and other websites managed by EventHQ (collectively, the "" Websites ""), through our software products (the "" Platform "") and through any other interactions you might have with us, such as through email newsletters, online and in person events, and other interactive features and communications
This Privacy Policy ("" Policy "") describes how EventHQ ("" we ,"" "" us "" or "" our "") collects, uses, and discloses personal data, and the choices you have related to this."
information we collect,we,"legal, security, analytics, services","We use the information we collect to personalize content and experiences on our platform and websites, to better understand your interests and make personalized recommendations based on your interests, and tailor your experience with us to your preferences."
information we collect about device,we,"legal, security, analytics, services",We may also use the information we collect about your device to detect users violating our Terms of Service and prevent further violations.
ip address,social media,,"Our Websites may include social media features, such as Facebook, X, Instagram, LinkedIn and Tumblr widgets.
These features may collect your IP address, the pages you visit on the Websites, and set cookies to enable the features."
personal datum process on behalf of customer,we,"legal, security, analytics, services","Individuals who would like to access, correct or delete personal data processed by us on behalf of our customers should direct their questions to our customers, who are the data controllers.
We use and disclose this personal data as permitted by our customer agreements and as required by law."
user profile,we,"legal, security, analytics, services","Following termination or deactivation of your account, we will delete your Data within 30 days, but may retain your contact information, user profile, and other personal data in our records."
website manage,we,"legal, security, analytics, services","This Policy is applicable to data collected through EventHQ and other websites managed by EventHQ (collectively, the "" Websites ""), through our software products (the "" Platform "") and through any other interactions you might have with us, such as through email newsletters, online and in person events, and other interactive features and communications"
