data_type,collector,purpose,text
UNSPECIFIED_DATA,we,analytics,"Under certain circumstances, we may disclose your Data:
We collect two types of information: information provided during the onboarding process and information collected during product usage.
We use cookies and similar tracking technologies to track the activity on our Service and we hold certain information.
We will retain and use your Data to the extent necessary to comply with our legal obligations (for example, if we are required to retain your data to comply with applicable laws), resolve disputes, and enforce our legal agreements and policies.
We will retain your Data only for as long as is necessary for the purposes set out in this Privacy Policy."
enterprise grade large language model,we,analytics,"Our service utilizes enterprise-grade large language models (LLMs) from leading cloud providers like Microsoft (Azure) and Amazon (AWS), ensuring user data is not used to train third-party FMs or improve other products."
essential information,fm provider,,"Only essential information is shared with FM providers, and sensitive data is encrypted before transmission to protect client privacy."
firm,we,"analytics, services","Vega Minds (""Firm"", ""us"") values your privacy as our user (""User"", ""you"") and is committed to protecting your personal information."
information collect during product usage,we,analytics,We collect two types of information: information provided during the onboarding process and information collected during product usage.
information provide during onboarding process,we,analytics,We collect two types of information: information provided during the onboarding process and information collected during product usage.
information you provide to we,we,analytics,"This Privacy Policy outlines how we collect, use, disclose, and protect the information you provide to us when using our AI products and services (""Service"")."
internet activity,we,analytics,We will also retain usage data for internal analysis purposes.
llms,we,analytics,"Our service utilizes enterprise-grade large language models (LLMs) from leading cloud providers like Microsoft (Azure) and Amazon (AWS), ensuring user data is not used to train third-party FMs or improve other products."
specific information,we,"analytics, services","During the onboarding process, we collect specific information."
specific piece,we,"analytics, services","10. User rights and choices

10.1 California Privacy Protection Act (CalOPPA)

Request that we disclose the categories and specific pieces of personal data that a business has collected about consumers;"
usage pattern,we,"analytics, services","Enhancement of Service: your data helps us analyze usage patterns, identify areas for improvement, and refine our algorithms, ensuring a continually improving user experience;"
vega minds,we,"analytics, services","Vega Minds (""Firm"", ""us"") values your privacy as our user (""User"", ""you"") and is committed to protecting your personal information."
